Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
2609,-1835.0,740,124,1,0
2610,-1342.0,526,93,1,0
2611,-1334.0,536,91,1,0
2612,-1304.0,497,92,1,0
2613,-1216.0,544,77,1,0
2614,-2281.0,970,148,1,0
2615,-2386.0,1000,154,0,0
2616,-1282.0,529,86,1,0
2617,-2422.0,1000,158,0,0
2618,-967.0,421,63,1,0
2619,-1055.0,401,75,1,0
2620,-2164.0,880,145,1,0
2621,-2359.0,1000,151,0,0
2622,-768.0,303,54,1,0
2623,-1265.0,521,85,1,0
2624,-840.0,348,57,1,0
2625,-1489.0,646,96,1,0
2626,-2449.0,1000,161,0,0
2627,-2458.0,1000,162,0,0
2628,-2350.0,1000,150,0,0
2629,-2007.0,822,134,1,0
2630,-1519.0,577,107,1,0
2631,-1342.0,562,89,1,0
2632,-813.0,285,61,1,0
2633,-1546.0,658,101,1,0
2634,-2467.0,1000,163,0,0
2635,-965.0,356,70,1,0
2636,-1112.0,467,74,1,0
2637,-1984.0,781,136,1,0
2638,-409.0,169,29,1,0
2639,-1561.0,628,106,1,0
2640,-2411.0,983,161,1,0
2641,-1355.0,566,90,1,0
2642,-2449.0,1000,161,0,0
2643,-1036.0,400,73,1,0
2644,-2178.0,876,147,1,0
2645,-2458.0,1000,162,0,0
2646,-1269.0,552,82,1,0
2647,-2272.0,943,150,1,0
2648,-2395.0,1000,155,0,0
2649,-1032.0,387,74,1,0
2650,-1511.0,578,106,1,0
2651,-1774.0,715,120,1,0
2652,-1232.0,569,76,1,0
2653,-1194.0,459,84,1,0
2654,-782.0,344,51,1,0
2655,-1425.0,609,93,1,0
2656,-2279.0,896,156,1,0
2657,-922.0,322,69,1,0
2658,-1891.0,742,130,1,0
2659,-1598.0,683,104,1,0
2660,-1637.0,632,114,1,0
2661,-1743.0,666,122,1,0
2662,-2476.0,1000,164,0,0
2663,-963.0,363,69,1,0
2664,-2368.0,1000,152,0,0
2665,-1530.0,642,101,1,0
2666,-1306.0,517,90,1,0
2667,-1148.0,458,79,1,0
2668,-1529.0,668,98,1,0
2669,-1347.0,549,91,1,0
2670,-1404.0,498,103,1,0
2671,-1709.0,695,115,1,0
2672,-947.0,374,66,1,0
2673,-1463.0,584,100,1,0
2674,-1653.0,666,112,1,0
2675,-1139.0,485,75,1,0
2676,-1391.0,530,98,1,0
2677,-1261.0,544,82,1,0
2678,-1599.0,729,99,1,0
2679,-902.0,383,60,1,0
2680,-1700.0,695,114,1,0
2681,-1014.0,387,72,1,0
2682,-1046.0,473,66,1,0
2683,-1529.0,596,106,1,0
2684,-1616.0,674,107,1,0
2685,-1776.0,780,113,1,0
2686,-1718.0,704,115,1,0
2687,-1695.0,735,109,1,0
2688,-2440.0,1000,160,0,0
2689,-762.0,288,55,1,0
2690,-1266.0,504,87,1,0
2691,-861.0,333,61,1,0
2692,-1923.0,774,130,1,0
2693,-2440.0,1000,160,0,0
2694,-2167.0,829,151,1,0
2695,-1711.0,688,116,1,0
2696,-2077.0,856,138,1,0
2697,-1419.0,594,94,1,0
2698,-1179.0,453,83,1,0
2699,-2409.0,999,159,1,0
2700,-985.0,448,62,1,0
2701,-1501.0,613,101,1,0
2702,-2413.0,1000,157,0,0
2703,-1655.0,695,109,1,0
2704,-1175.0,521,75,1,0
2705,-1349.0,533,93,1,0
2706,-2350.0,1000,150,0,0
2707,-1547.0,632,104,1,0
2708,-1920.0,753,132,1,0
2709,-2476.0,1000,164,0,0
2710,-1381.0,565,93,1,0
2711,-2061.0,813,141,1,0
2712,-1368.0,534,95,1,0
2713,-1600.0,649,108,1,0
2714,-1258.0,478,89,1,0
2715,-2120.0,890,139,1,0
2716,-931.0,385,63,1,0
2717,-1231.0,496,84,1,0
2718,-2368.0,1000,152,0,0
2719,-1167.0,477,79,1,0
2720,-881.0,389,57,1,0
2721,-1358.0,560,91,1,0
2722,-1348.0,496,97,1,0
2723,-2386.0,1000,154,0,0
2724,-999.0,417,67,1,0
2725,-1021.0,457,65,1,0
2726,-2259.0,930,150,1,0
2727,-722.0,293,50,1,0
2728,-1532.0,680,97,1,0
2729,-2398.0,997,158,1,0
2730,-1471.0,610,98,1,0
2731,-2422.0,1000,158,0,0
2732,-2431.0,1000,159,0,0
2733,-1600.0,658,107,1,0
2734,-2394.0,993,158,1,0
2735,-669.0,258,48,1,0
2736,-1538.0,659,100,1,0
2737,-1669.0,691,111,1,0
2738,-1060.0,406,75,1,0
2739,-2208.0,906,147,1,0
2740,-782.0,308,55,1,0
2741,-1262.0,509,86,1,0
2742,-1066.0,448,71,1,0
2743,-2377.0,1000,153,0,0
2744,-2231.0,911,149,1,0
2745,-2404.0,1000,156,0,0
2746,-2182.0,871,148,1,0
2747,-1518.0,549,110,1,0
2748,-2463.0,990,166,1,0
2749,-2656.0,1000,184,0,0
2750,-1329.0,513,93,1,0
2751,-1851.0,738,126,1,0
2752,-632.0,257,44,1,0
2753,-1010.0,419,68,1,0
2754,-1986.0,891,124,1,0
2755,-2376.0,930,163,1,0
2756,-783.0,300,56,1,0
2757,-1704.0,780,105,1,0
2758,-1353.0,555,91,1,0
2759,-1616.0,638,111,1,0
2760,-1358.0,506,97,1,0
2761,-2440.0,1000,160,0,0
2762,-1330.0,532,91,1,0
2763,-1640.0,725,104,1,0
2764,-2368.0,1000,152,0,0
2765,-1977.0,774,136,1,0
2766,-2431.0,1000,159,0,0
2767,-898.0,379,60,1,0
2768,-2292.0,963,150,1,0
2769,-1802.0,824,111,1,0
2770,-1490.0,602,101,1,0
2771,-659.0,248,48,1,0
2772,-981.0,363,71,1,0
2773,-923.0,377,63,1,0
2774,-2575.0,1000,175,0,0
2775,-754.0,307,52,1,0
2776,-1533.0,636,102,1,0
2777,-1921.0,790,128,1,0
2778,-1413.0,543,99,1,0
2779,-576.0,246,39,1,0
2780,-1511.0,641,99,1,0
2781,-1345.0,529,93,1,0
2782,-1636.0,685,108,1,0
2783,-1301.0,521,89,1,0
2784,-2237.0,935,147,1,0
2785,-1664.0,722,107,1,0
2786,-1139.0,458,78,1,0
2787,-1083.0,483,69,1,0
2788,-1357.0,568,90,1,0
2789,-2323.0,1000,147,0,0
2790,-1154.0,446,81,1,0
2791,-2242.0,1000,138,0,0
2792,-2209.0,880,150,1,0
2793,-2096.0,866,139,1,0
2794,-1520.0,605,104,1,0
2795,-1197.0,525,77,1,0
2796,-1702.0,751,108,1,0
2797,-1356.0,549,92,1,0
2798,-501.0,198,36,1,0
2799,-1007.0,461,63,1,0
2800,-2386.0,1000,154,0,0
2801,-1024.0,370,75,1,0
2802,-2311.0,928,156,1,0
2803,-1227.0,465,87,1,0
2804,-1274.0,503,88,1,0
2805,-1344.0,564,89,1,0
2806,-2005.0,811,135,1,0
2807,-1146.0,447,80,1,0
2808,-1426.0,538,101,1,0
2809,-1468.0,580,101,1,0
2810,-1324.0,562,87,1,0
2811,-1367.0,542,94,1,0
2812,-1201.0,556,74,1,0
2813,-1439.0,659,89,1,0
2814,-1555.0,658,102,1,0
2815,-2467.0,994,166,1,0
2816,-1111.0,448,76,1,0
2817,-2404.0,1000,156,0,0
2818,-2169.0,894,144,1,0
2819,-2337.0,927,159,1,0
2820,-2422.0,1000,158,0,0
2821,-1392.0,558,95,1,0
2822,-2404.0,1000,156,0,0
2823,-1397.0,572,94,1,0
2824,-1313.0,542,88,1,0
2825,-1257.0,540,82,1,0
2826,-632.0,257,44,1,0
2827,-2413.0,1000,157,0,0
2828,-1363.0,565,91,1,0
2829,-982.0,391,68,1,0
2830,-621.0,228,46,1,0
2831,-1495.0,670,94,1,0
2832,-1334.0,509,94,1,0
2833,-1283.0,548,84,1,0
2834,-2440.0,1000,160,0,0
2835,-1204.0,478,83,1,0
2836,-2422.0,1000,158,0,0
2837,-2317.0,898,160,1,0
2838,-919.0,391,61,1,0
2839,-1435.0,565,99,1,0
2840,-1613.0,698,104,1,0
2841,-2440.0,1000,160,0,0
2842,-1630.0,661,110,1,0
2843,-2314.0,949,154,1,0
2844,-1204.0,460,85,1,0
2845,-1383.0,531,97,1,0
2846,-962.0,371,68,1,0
2847,-2359.0,1000,151,0,0
2848,-2413.0,1000,157,0,0
2849,-2233.0,958,144,1,0
2850,-2341.0,1000,149,0,0
2851,-1577.0,635,107,1,0
2852,-1324.0,571,86,1,0
2853,-1763.0,758,114,1,0
2854,-1326.0,555,88,1,0
2855,-907.0,388,60,1,0
2856,-1692.0,714,111,1,0
2857,-1456.0,658,91,1,0
2858,-2460.0,978,167,1,0
2859,-847.0,310,62,1,0
2860,-834.0,342,57,1,0
2861,-1017.0,471,63,1,0
2862,-1410.0,603,92,1,0
2863,-1359.0,534,94,1,0
2864,-1617.0,630,112,1,0
2865,-1904.0,800,125,1,0
2866,-1370.0,527,96,1,0
2867,-1913.0,782,128,1,0
2868,-2274.0,954,149,1,0
2869,-1298.0,509,90,1,0
2870,-1579.0,655,105,1,0
2871,-950.0,404,63,1,0
2872,-1556.0,659,102,1,0
2873,-1369.0,589,89,1,0
2874,-1050.0,423,72,1,0
2875,-1536.0,639,102,1,0
2876,-2413.0,1000,157,0,0
2877,-1284.0,531,86,1,0
2878,-1587.0,618,110,1,0
2879,-1439.0,623,93,1,0
2880,-1116.0,462,75,1,0
2881,-2463.0,999,165,1,0
2882,-2134.0,859,144,1,0
2883,-2350.0,1000,150,0,0
2884,-1265.0,503,87,1,0
2885,-789.0,315,55,1,0
2886,-2343.0,960,156,1,0
2887,-2171.0,860,148,1,0
2888,-2422.0,1000,158,0,0
2889,-1021.0,376,74,1,0
2890,-2449.0,1000,161,0,0
2891,-1102.0,421,78,1,0
2892,-402.0,198,25,1,0
2893,-2458.0,1000,162,0,0
2894,-1931.0,917,115,1,0
2895,-1860.0,792,121,1,0
2896,-1357.0,541,93,1,0
2897,-2386.0,1000,154,0,0
2898,-2503.0,1000,167,0,0
2899,-998.0,407,68,1,0
2900,-2280.0,906,155,1,0
2901,-1349.0,533,93,1,0
2902,-1387.0,517,99,1,0
2903,-1288.0,535,86,1,0
2904,-1583.0,677,103,1,0
2905,-2422.0,1000,158,0,0
2906,-2363.0,953,159,1,0
2907,-1615.0,673,107,1,0
2908,-1237.0,475,87,1,0
2909,-1274.0,503,88,1,0
2910,-1565.0,668,102,1,0
2911,-1780.0,685,124,1,0
2912,-961.0,361,69,1,0
2913,-2208.0,861,152,1,0
2914,-2502.0,993,170,1,0
2915,-1052.0,425,72,1,0
2916,-1496.0,608,101,1,0
2917,-2359.0,1000,151,0,0
2918,-1641.0,708,106,1,0
2919,-2003.0,773,139,1,0
2920,-1084.0,448,73,1,0
2921,-2359.0,1000,151,0,0
2922,-1788.0,702,123,1,0
2923,-1032.0,414,71,1,0
2924,-381.0,159,27,1,0
2925,-1255.0,529,83,1,0
2926,-1773.0,750,116,1,0
2927,-1347.0,567,89,1,0
2928,-1035.0,399,73,1,0
2929,-1159.0,451,81,1,0
2930,-2404.0,1000,156,0,0
2931,-2215.0,1000,135,0,0
2932,-1294.0,532,87,1,0
2933,-2378.0,941,162,1,0
2934,-1111.0,430,78,1,0
2935,-1823.0,710,126,1,0
2936,-1657.0,670,112,1,0
2937,-1014.0,387,72,1,0
2938,-753.0,297,53,1,0
2939,-884.0,356,61,1,0
2940,-1517.0,647,99,1,0
2941,-1397.0,527,99,1,0
2942,-773.0,299,55,1,0
2943,-819.0,309,59,1,0
2944,-1902.0,753,130,1,0
2945,-1803.0,753,119,1,0
2946,-1902.0,717,134,1,0
2947,-1491.0,621,99,1,0
2948,-2476.0,1000,164,0,0
2949,-2368.0,1000,152,0,0
2950,-1846.0,760,123,1,0
2951,-1256.0,557,80,1,0
2952,-1291.0,520,88,1,0
2953,-1869.0,738,128,1,0
2954,-1449.0,561,101,1,0
2955,-1888.0,784,125,1,0
2956,-2296.0,886,159,1,0
2957,-2051.0,830,138,1,0
2958,-2647.0,1000,183,0,0
2959,-1666.0,688,111,1,0
2960,-2296.0,1000,144,0,0
2961,-1218.0,519,80,1,0
2962,-2262.0,978,145,1,0
2963,-1055.0,419,73,1,0
2964,-2174.0,872,147,1,0
2965,-964.0,373,68,1,0
2966,-2449.0,1000,161,0,0
2967,-1459.0,535,105,1,0
2968,-1316.0,554,87,1,0
2969,-2413.0,1000,157,0,0
2970,-549.0,210,40,1,0
2971,-1582.0,622,109,1,0
2972,-1408.0,538,99,1,0
2973,-1576.0,625,108,1,0
2974,-1486.0,571,104,1,0
2975,-1462.0,628,95,1,0
2976,-1231.0,496,84,1,0
2977,-613.0,238,44,1,0
2978,-1658.0,698,109,1,0
2979,-2092.0,844,141,1,0
2980,-993.0,402,68,1,0
2981,-964.0,391,66,1,0
2982,-1781.0,677,125,1,0
2983,-818.0,335,56,1,0
2984,-1105.0,478,72,1,0
2985,-706.0,277,50,1,0
2986,-1177.0,415,87,1,0
2987,-894.0,330,65,1,0
2988,-2368.0,985,156,1,0
2989,-2395.0,1000,155,0,0
2990,-1329.0,558,88,1,0
2991,-813.0,339,55,1,0
2992,-2431.0,1000,159,0,0
2993,-1994.0,827,132,1,0
2994,-2458.0,1000,162,0,0
2995,-2242.0,877,154,1,0
2996,-932.0,368,65,1,0
2997,-1491.0,585,103,1,0
2998,-2449.0,1000,161,0,0
2999,-1567.0,616,108,1,0
3000,-1238.0,611,72,1,0
3001,-2175.0,936,140,1,0
3002,-1416.0,636,89,1,0
3003,-1166.0,575,68,1,0
3004,-2322.0,948,155,1,0
3005,-2476.0,1000,164,0,0
3006,-1297.0,517,89,1,0
3007,-630.0,255,44,1,0
3008,-2246.0,872,155,1,0
3009,-2407.0,988,160,1,0
3010,-1427.0,566,98,1,0
3011,-1288.0,508,89,1,0
3012,-1538.0,605,106,1,0
3013,-1598.0,665,106,1,0
3014,-443.0,185,31,1,0
3015,-1565.0,632,106,1,0
3016,-836.0,326,59,1,0
3017,-1664.0,731,106,1,0
3018,-1011.0,366,74,1,0
3019,-1658.0,689,110,1,0
3020,-1337.0,548,90,1,0
3021,-2017.0,877,129,1,0
3022,-304.0,127,22,1,0
3023,-1031.0,458,66,1,0
3024,-1519.0,622,102,1,0
3025,-2199.0,888,148,1,0
3026,-2331.0,966,154,1,0
3027,-2300.0,917,156,1,0
3028,-2274.0,936,151,1,0
3029,-1922.0,800,127,1,0
3030,-813.0,321,57,1,0
3031,-1160.0,452,81,1,0
3032,-1237.0,484,86,1,0
3033,-2317.0,925,157,1,0
3034,-1082.0,446,73,1,0
3035,-2341.0,1000,149,0,0
3036,-2252.0,896,153,1,0
3037,-2404.0,1000,156,0,0
3038,-846.0,318,61,1,0
3039,-1372.0,601,88,1,0
3040,-1564.0,640,105,1,0
3041,-2620.0,1000,180,0,0
3042,-2291.0,890,158,1,0
3043,-2404.0,1000,156,0,0
3044,-1094.0,476,71,1,0
3045,-1404.0,588,93,1,0
3046,-1304.0,533,88,1,0
3047,-2339.0,938,158,1,0
3048,-2467.0,1000,163,0,0
3049,-790.0,298,57,1,0
3050,-1086.0,414,77,1,0
3051,-1162.0,445,82,1,0
3052,-2305.0,1000,145,0,0
3053,-1476.0,624,97,1,0
3054,-1023.0,423,69,1,0
3055,-866.0,320,63,1,0
3056,-2333.0,977,153,1,0
3057,-2449.0,1000,161,0,0
3058,-1570.0,610,109,1,0
3059,-2458.0,1000,162,0,0
3060,-1697.0,701,113,1,0
3061,-638.0,254,45,1,0
3062,-1326.0,528,91,1,0
3063,-1052.0,470,67,1,0
3064,-2133.0,858,144,1,0
3065,-1198.0,535,76,1,0
3066,-1864.0,706,131,1,0
3067,-2485.0,1000,165,0,0
3068,-1515.0,591,105,1,0
3069,-872.0,335,62,1,0
3070,-2110.0,880,139,1,0
3071,-1874.0,725,130,1,0
3072,-2445.0,999,163,1,0
3073,-2304.0,921,156,1,0
3074,-1852.0,739,126,1,0
3075,-1391.0,548,96,1,0
3076,-1448.0,605,96,1,0
3077,-2377.0,1000,153,0,0
3078,-1948.0,952,113,1,0
3079,-2227.0,889,151,1,0
3080,-866.0,347,60,1,0
3081,-1292.0,539,86,1,0
3082,-509.0,188,38,1,0
3083,-1151.0,497,75,1,0
3084,-1793.0,707,123,1,0
3085,-1341.0,561,89,1,0
3086,-1239.0,468,88,1,0
3087,-1012.0,394,71,1,0
3088,-2233.0,967,143,1,0
3089,-1387.0,517,99,1,0
3090,-1335.0,555,89,1,0
3091,-2512.0,1000,168,0,0
3092,-941.0,386,64,1,0
3093,-968.0,395,66,1,0
3094,-2422.0,1000,158,0,0
3095,-2110.0,808,147,1,0
3096,-2323.0,1000,147,0,0
3097,-1395.0,579,93,1,0
3098,-1263.0,510,86,1,0
3099,-2503.0,1000,167,0,0
3100,-2167.0,910,142,1,0
3101,-1523.0,572,108,1,0
3102,-2235.0,870,154,1,0
3103,-1320.0,513,92,1,0
3104,-941.0,368,66,1,0
3105,-2512.0,1000,168,0,0
3106,-2449.0,1000,161,0,0
3107,-1580.0,638,107,1,0
3108,-2351.0,941,159,1,0
3109,-1233.0,444,90,1,0
3110,-903.0,357,63,1,0
3111,-1004.0,440,65,1,0
3112,-1091.0,482,70,1,0
3113,-1306.0,571,84,1,0
3114,-1303.0,487,93,1,0
3115,-2422.0,1000,158,0,0
3116,-1777.0,745,117,1,0
3117,-1530.0,615,104,1,0
3118,-1578.0,663,104,1,0
3119,-2398.0,979,160,1,0
3120,-1335.0,501,95,1,0
3121,-1424.0,635,90,1,0
3122,-1403.0,578,94,1,0
3123,-1151.0,497,75,1,0
3124,-1450.0,589,98,1,0
3125,-1322.0,524,91,1,0
3126,-1260.0,498,87,1,0
3127,-2172.0,888,145,1,0
3128,-1789.0,739,119,1,0
3129,-2467.0,1000,163,0,0
3130,-1307.0,563,85,1,0
3131,-2242.0,1000,138,0,0
3132,-1314.0,534,89,1,0
3133,-1277.0,533,85,1,0
3134,-2269.0,1000,141,0,0
3135,-1471.0,637,95,1,0
3136,-1713.0,726,112,1,0
3137,-1236.0,591,74,1,0
3138,-1487.0,554,106,1,0
3139,-2060.0,821,140,1,0
3140,-929.0,347,67,1,0
3141,-1121.0,422,80,1,0
3142,-2473.0,1000,166,1,0
3143,-552.0,222,39,1,0
3144,-1463.0,647,93,1,0
3145,-1078.0,442,73,1,0
3146,-1449.0,579,99,1,0
3147,-1034.0,389,74,1,0
3148,-2120.0,854,143,1,0
3149,-1984.0,808,133,1,0
3150,-779.0,323,53,1,0
3151,-2323.0,1000,147,0,0
3152,-2132.0,893,140,1,0
3153,-1233.0,543,79,1,0
3154,-1448.0,596,97,1,0
3155,-2233.0,1000,137,0,0
3156,-1354.0,511,96,1,0
3157,-1283.0,458,94,1,0
3158,-2098.0,850,141,1,0
3159,-1357.0,532,94,1,0
3160,-2118.0,861,142,1,0
3161,-1095.0,414,78,1,0
3162,-1860.0,765,124,1,0
3163,-1756.0,796,109,1,0
3164,-2255.0,890,154,1,0
3165,-2287.0,1000,143,0,0
3166,-2352.0,951,158,1,0
3167,-2006.0,848,131,1,0
3168,-1176.0,432,85,1,0
3169,-1372.0,565,92,1,0
3170,-1594.0,670,105,1,0
3171,-2368.0,1000,152,0,0
3172,-2386.0,1000,154,0,0
3173,-2296.0,877,160,1,0
3174,-1433.0,635,91,1,0
3175,-2395.0,1000,155,0,0
3176,-1945.0,769,133,1,0
3177,-1115.0,461,75,1,0
3178,-2503.0,1000,167,0,0
3179,-2279.0,914,154,1,0
3180,-1544.0,611,106,1,0
3181,-1531.0,652,100,1,0
3182,-1303.0,541,87,1,0
3183,-2234.0,878,153,1,0
3184,-1498.0,628,99,1,0
3185,-1041.0,405,73,1,0
3186,-1674.0,750,105,1,0
3187,-1490.0,683,92,1,0
3188,-1086.0,495,68,1,0
3189,-2314.0,1000,146,0,0
3190,-1049.0,476,66,1,0
3191,-1326.0,492,95,1,0
3192,-969.0,396,66,1,0
3193,-752.0,296,53,1,0
3194,-1717.0,730,112,1,0
3195,-1320.0,531,90,1,0
3196,-2117.0,869,141,1,0
3197,-1303.0,586,82,1,0
3198,-2485.0,1000,165,0,0
3199,-1160.0,524,73,1,0
3200,-869.0,332,62,1,0
3201,-1274.0,521,86,1,0
3202,-700.0,244,53,1,0
3203,-1128.0,402,83,1,0
3204,-874.0,355,60,1,0
3205,-591.0,243,41,1,0
3206,-1063.0,409,75,1,0
3207,-2341.0,1000,149,0,0
3208,-1917.0,768,130,1,0
3209,-1143.0,489,75,1,0
3210,-1508.0,611,102,1,0
3211,-994.0,358,73,1,0
3212,-1147.0,448,80,1,0
3213,-1351.0,589,87,1,0
3214,-581.0,224,42,1,0
3215,-2117.0,842,144,1,0
3216,-2278.0,1000,142,0,0
3217,-834.0,315,60,1,0
3218,-2521.0,1000,169,0,0
3219,-1377.0,588,90,1,0
3220,-2368.0,1000,152,0,0
3221,-2332.0,949,156,1,0
3222,-664.0,262,47,1,0
3223,-2431.0,1000,159,0,0
3224,-1750.0,718,117,1,0
3225,-1931.0,791,129,1,0
3226,-2377.0,1000,153,0,0
3227,-1060.0,469,68,1,0
3228,-2332.0,1000,148,0,0
3229,-971.0,407,65,1,0
3230,-1375.0,541,95,1,0
3231,-2458.0,1000,162,0,0
3232,-2370.0,960,159,1,0
3233,-1904.0,845,120,1,0
3234,-1270.0,526,85,1,0
3235,-896.0,350,63,1,0
3236,-1403.0,587,93,1,0
3237,-2351.0,950,158,1,0
3238,-1374.0,558,93,1,0
3239,-1935.0,732,136,1,0
3240,-1369.0,571,91,1,0
3241,-1334.0,545,90,1,0
3242,-323.0,155,21,1,0
3243,-2350.0,1000,150,0,0
3244,-1635.0,720,104,1,0
3245,-1204.0,514,79,1,0
3246,-2150.0,875,144,1,0
3247,-2431.0,1000,159,0,0
3248,-2386.0,1000,154,0,0
3249,-1363.0,574,90,1,0
3250,-1506.0,609,102,1,0
3251,-1710.0,705,114,1,0
3252,-1289.0,554,84,1,0
3253,-745.0,289,53,1,0
3254,-782.0,290,57,1,0
3255,-1265.0,485,89,1,0
3256,-1681.0,748,106,1,0
3257,-1151.0,407,85,1,0
3258,-2251.0,922,150,1,0
3259,-997.0,415,67,1,0
3260,-2195.0,911,145,1,0
3261,-2287.0,967,149,1,0
3262,-2341.0,1000,149,0,0
3263,-379.0,157,27,1,0
3264,-1222.0,487,84,1,0
3265,-1584.0,633,108,1,0
3266,-2512.0,1000,168,0,0
3267,-926.0,371,64,1,0
3268,-1875.0,726,130,1,0
3269,-2629.0,1000,181,0,0
3270,-1578.0,717,98,1,0
3271,-2173.0,898,144,1,0
3272,-2317.0,943,155,1,0
3273,-1563.0,612,108,1,0
3274,-2146.0,889,142,1,0
3275,-1961.0,866,124,1,0
3276,-2227.0,925,147,1,0
3277,-1624.0,700,105,1,0
3278,-1576.0,607,110,1,0
3279,-1148.0,494,75,1,0
3280,-1157.0,485,77,1,0
3281,-2350.0,1000,150,0,0
3282,-686.0,284,47,1,0
3283,-2109.0,852,142,1,0
3284,-1575.0,678,102,1,0
3285,-1508.0,629,100,1,0
3286,-1021.0,475,63,1,0
3287,-1446.0,594,97,1,0
3288,-1745.0,713,117,1,0
3289,-1676.0,716,109,1,0
3290,-2244.0,861,156,1,0
3291,-2431.0,1000,159,0,0
3292,-1500.0,576,105,1,0
3293,-2003.0,881,127,1,0
3294,-2376.0,921,164,1,0
3295,-1409.0,539,99,1,0
3296,-2188.0,1000,132,0,0
3297,-2467.0,1000,163,0,0
3298,-1458.0,570,101,1,0
3299,-1110.0,456,75,1,0
3300,-2269.0,1000,141,0,0
3301,-478.0,184,35,1,0
3302,-1304.0,470,95,1,0
3303,-2104.0,811,146,1,0
3304,-1268.0,497,88,1,0
3305,-2395.0,1000,155,0,0
3306,-2422.0,1000,158,0,0
3307,-1703.0,626,122,1,0
3308,-1288.0,535,86,1,0
3309,-900.0,354,63,1,0
3310,-2278.0,1000,142,0,0
3311,-2322.0,930,157,1,0
3312,-1575.0,615,109,1,0
3313,-1501.0,595,103,1,0
3314,-1055.0,410,74,1,0
3315,-1351.0,589,87,1,0
3316,-2386.0,1000,154,0,0
3317,-1686.0,672,115,1,0
3318,-1193.0,467,83,1,0
3319,-1190.0,473,82,1,0
3320,-938.0,374,65,1,0
3321,-1036.0,445,68,1,0
3322,-2332.0,1000,148,0,0
3323,-1311.0,540,88,1,0
3324,-1214.0,488,83,1,0
3325,-1065.0,402,76,1,0
3326,-1296.0,498,91,1,0
3327,-1418.0,656,87,1,0
3328,-1646.0,713,106,1,0
3329,-1358.0,560,91,1,0
3330,-1428.0,648,89,1,0
3331,-1571.0,719,97,1,0
3332,-2377.0,1000,153,0,0
3333,-2205.0,885,149,1,0
3334,-1063.0,454,70,1,0
3335,-1496.0,581,104,1,0
3336,-441.0,174,32,1,0
3337,-2260.0,1000,140,0,0
3338,-1281.0,456,94,1,0
3339,-2233.0,1000,137,0,0
3340,-950.0,368,67,1,0
3341,-2284.0,910,155,1,0
3342,-2278.0,922,153,1,0
3343,-889.0,361,61,1,0
3344,-2395.0,1000,155,0,0
3345,-1055.0,491,65,1,0
3346,-1051.0,478,66,1,0
3347,-382.0,151,28,1,0
3348,-1640.0,725,104,1,0
3349,-1613.0,617,113,1,0
3350,-1712.0,644,121,1,0
3351,-1206.0,489,82,1,0
3352,-1516.0,628,101,1,0
3353,-1828.0,697,128,1,0
3354,-747.0,309,51,1,0
3355,-1725.0,720,114,1,0
3356,-1421.0,560,98,1,0
3357,-1020.0,402,71,1,0
3358,-2398.0,961,162,1,0
3359,-1170.0,417,86,1,0
3360,-1374.0,576,91,1,0
3361,-1292.0,521,88,1,0
3362,-1178.0,506,77,1,0
3363,-1537.0,604,106,1,0
3364,-1139.0,494,74,1,0
3365,-598.0,232,43,1,0
3366,-2175.0,918,142,1,0
3367,-2467.0,1000,163,0,0
3368,-2377.0,1000,153,0,0
3369,-2305.0,1000,145,0,0
3370,-1004.0,440,65,1,0
3371,-2274.0,900,155,1,0
3372,-2413.0,1000,157,0,0
3373,-1157.0,431,83,1,0
3374,-1031.0,413,71,1,0
3375,-2431.0,1000,159,0,0
3376,-1113.0,504,70,1,0
3377,-677.0,275,47,1,0
3378,-1146.0,600,63,1,0
3379,-833.0,314,60,1,0
3380,-867.0,348,60,1,0
3381,-1005.0,423,67,1,0
3382,-970.0,397,66,1,0
3383,-1822.0,718,125,1,0
3384,-1644.0,666,111,1,0
3385,-1752.0,729,116,1,0
3386,-1345.0,529,93,1,0
3387,-2078.0,830,141,1,0
3388,-1263.0,501,87,1,0
3389,-970.0,424,63,1,0
3390,-2359.0,1000,151,0,0
3391,-1269.0,444,94,1,0
3392,-1641.0,609,117,1,0
3393,-1839.0,762,122,1,0
3394,-2377.0,949,161,1,0
3395,-2359.0,1000,151,0,0
3396,-2098.0,850,141,1,0
3397,-2422.0,1000,158,0,0
3398,-2521.0,1000,169,0,0
3399,-2476.0,1000,164,0,0
3400,-661.0,259,47,1,0
3401,-1592.0,632,109,1,0
3402,-1583.0,659,105,1,0
3403,-2467.0,1000,163,0,0
3404,-1114.0,487,72,1,0
3405,-545.0,206,40,1,0
3406,-2289.0,915,155,1,0
3407,-2413.0,1000,157,0,0
3408,-2198.0,905,146,1,0
3409,-1053.0,435,71,1,0
3410,-1495.0,589,103,1,0
3411,-1430.0,587,96,1,0
3412,-1430.0,533,102,1,0
3413,-1118.0,455,76,1,0
3414,-1069.0,496,66,1,0
3415,-755.0,299,53,1,0
3416,-1272.0,510,87,1,0
3417,-650.0,239,48,1,0
3418,-1202.0,494,81,1,0
3419,-1033.0,379,75,1,0
3420,-2422.0,958,165,1,0
3421,-947.0,401,63,1,0
3422,-1018.0,409,70,1,0
3423,-873.0,327,63,1,0
3424,-1488.0,609,100,1,0
3425,-961.0,397,65,1,0
3426,-1808.0,731,122,1,0
3427,-1961.0,803,131,1,0
