Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
1692,-1143.0,1334,0,1,170,True
1693,-912.0,1090,0,1,157,True
1694,-614.0,745,1,1,119,True
1695,-451.0,578,0,1,106,True
1696,-566.0,696,0,1,109,True
1697,-450.0,565,0,1,94,True
1698,-532.0,660,0,1,107,True
1699,-497.0,605,0,1,87,True
1700,-582.0,744,0,1,141,True
1701,-567.0,697,0,1,109,True
1702,-388.0,497,0,1,88,True
1703,-888.0,1068,0,1,159,True
1704,-916.0,1087,1,1,159,True
1705,-268.0,344,0,1,55,True
1706,-760.0,944,0,1,163,True
1707,-477.0,599,0,1,101,True
1708,-406.0,505,0,1,78,True
1709,-328.0,429,0,1,80,True
1710,-400.0,497,0,1,76,True
1711,-392.0,502,0,1,89,True
1712,-438.0,560,0,1,101,True
1713,-354.0,459,0,1,84,True
1714,-820.0,1009,0,1,168,True
1715,-890.0,1068,0,1,157,True
1716,-412.0,522,0,1,89,True
1717,-277.0,366,0,1,68,True
1718,-446.0,555,0,1,88,True
1719,-329.0,425,0,1,75,True
1720,-530.0,646,1,1,104,True
1721,-467.0,573,0,1,85,True
1722,-437.0,544,0,1,86,True
1723,-544.0,670,0,1,105,True
1724,-829.0,1020,0,1,170,True
1725,-420.0,511,0,1,70,True
1726,-400.0,489,0,1,68,True
1727,-464.0,583,0,1,98,True
1728,-1076.0,1306,0,1,209,True
1729,-904.0,1082,0,1,157,True
1730,-434.0,552,0,1,97,True
1731,-754.0,936,0,1,161,True
1732,-284.0,367,0,1,62,True
1733,-829.0,1009,0,1,159,True
1734,-406.0,524,0,1,97,True
1735,-485.0,603,0,1,97,True
1736,-315.0,400,0,1,64,True
1737,-766.0,935,0,1,148,True
1738,-636.0,778,0,1,121,True
1739,-449.0,570,0,1,100,True
1740,-553.0,685,0,1,111,True
1741,-378.0,481,0,1,82,True
1742,-571.0,695,0,1,103,True
1743,-1221.0,1457,0,1,215,True
1744,-824.0,1010,0,1,165,True
1745,-365.0,468,0,1,82,True
1746,-766.0,936,1,1,158,True
1747,-449.0,578,0,1,108,True
1748,-550.0,677,0,1,106,True
1749,-825.0,1018,0,1,172,True
1750,-518.0,644,0,1,105,True
1751,-487.0,607,0,1,99,True
1752,-441.0,540,0,1,78,True
1753,-1301.0,1500,1,0,208,False
1754,-751.0,911,0,1,139,True
1755,-765.0,938,0,1,152,True
1756,-537.0,663,0,1,105,True
1757,-245.0,325,0,1,59,True
1758,-348.0,458,0,1,89,True
1759,-705.0,874,0,1,148,True
1760,-514.0,648,0,1,113,True
1761,-1010.0,1202,0,1,171,True
1762,-366.0,469,0,1,82,True
1763,-1166.0,1352,0,1,165,True
1764,-299.0,390,0,1,70,True
1765,-151.0,210,0,1,38,True
1766,-768.0,941,0,1,152,True
1767,-312.0,394,0,1,61,True
1768,-520.0,631,0,1,90,True
1769,-516.0,632,0,1,95,True
1770,-539.0,665,0,1,105,True
1771,-802.0,924,1,1,110,True
1772,-457.0,566,0,1,88,True
1773,-533.0,614,1,1,69,True
1774,-365.0,467,0,1,81,True
1775,-485.0,605,0,1,99,True
1776,-824.0,1005,0,1,160,True
1777,-729.0,902,0,1,152,True
1778,-626.0,764,0,1,117,True
1779,-198.0,268,0,1,49,True
1780,-531.0,661,0,1,109,True
1781,-686.0,850,0,1,143,True
1782,-427.0,545,0,1,97,True
1783,-813.0,989,0,1,155,True
1784,-372.0,486,0,1,93,True
1785,-138.0,191,0,1,32,True
1786,-460.0,582,0,1,101,True
1787,-305.0,393,0,1,67,True
1788,-519.0,640,0,1,100,True
1789,-311.0,406,0,1,74,True
1790,-576.0,708,0,1,111,True
1791,-365.0,480,0,1,94,True
1792,-491.0,612,0,1,100,True
1793,-301.0,397,0,1,75,True
1794,-645.0,806,0,1,140,True
1795,-462.0,583,0,1,100,True
1796,-538.0,668,0,1,109,True
1797,-409.0,518,0,1,88,True
1798,-1073.0,1312,0,1,218,True
1799,-352.0,446,0,1,73,True
1800,-445.0,549,0,1,83,True
1801,-358.0,468,0,1,89,True
1802,-209.0,292,0,1,62,True
1803,-556.0,692,0,1,115,True
1804,-682.0,845,0,1,142,True
1805,-542.0,667,0,1,104,True
1806,-303.0,397,0,1,73,True
1807,-243.0,326,0,1,62,True
1808,-310.0,396,0,1,65,True
1809,-696.0,858,0,1,141,True
1810,-460.0,577,0,1,96,True
1811,-813.0,964,1,1,139,True
1812,-517.0,638,0,1,100,True
1813,-684.0,859,0,1,154,True
1814,-810.0,996,0,1,165,True
1815,-425.0,532,0,1,86,True
1816,-349.0,438,0,1,68,True
1817,-406.0,518,0,1,91,True
1818,-381.0,481,0,1,79,True
1819,-714.0,888,0,1,153,True
1820,-461.0,572,0,1,90,True
1821,-546.0,685,0,1,118,True
1822,-597.0,743,0,1,125,True
1823,-306.0,396,0,1,69,True
1824,-795.0,979,0,1,163,True
1825,-584.0,714,0,1,109,True
1826,-800.0,982,0,1,161,True
1827,-383.0,478,0,1,74,True
1828,-304.0,383,0,1,58,True
1829,-712.0,884,0,1,151,True
1830,-303.0,390,0,1,66,True
1831,-374.0,483,0,1,88,True
1832,-384.0,486,0,1,81,True
1833,-907.0,1094,0,1,166,True
1834,-484.0,603,0,1,98,True
1835,-269.0,352,0,1,62,True
1836,-449.0,571,0,1,101,True
1837,-828.0,1005,0,1,156,True
1838,-265.0,349,0,1,63,True
1839,-796.0,974,0,1,157,True
1840,-792.0,966,0,1,153,True
1841,-417.0,521,0,1,83,True
1842,-330.0,422,0,1,71,True
1843,-478.0,592,0,1,93,True
1844,-122.0,177,0,1,34,True
1845,-963.0,1188,1,1,213,True
1846,-687.0,809,0,1,101,True
1847,-379.0,479,0,1,79,True
1848,-387.0,501,0,1,93,True
1849,-930.0,1111,0,1,160,True
1850,-426.0,542,0,1,95,True
1851,-497.0,610,0,1,92,True
1852,-345.0,431,0,1,65,True
1853,-387.0,471,0,1,63,True
1854,-410.0,523,0,1,92,True
1855,-604.0,748,0,1,123,True
1856,-315.0,407,0,1,71,True
1857,-470.0,576,0,1,85,True
1858,-796.0,976,0,1,159,True
1859,-793.0,972,0,1,158,True
1860,-540.0,676,0,1,115,True
1861,-163.0,223,0,1,39,True
1862,-346.0,459,0,1,92,True
1863,-1179.0,1417,0,1,217,True
1864,-396.0,501,0,1,84,True
1865,-434.0,539,0,1,84,True
1866,-284.0,379,0,1,74,True
1867,-475.0,581,0,1,85,True
1868,-665.0,821,0,1,135,True
1869,-908.0,1091,0,1,162,True
1870,-336.0,443,0,1,86,True
1871,-342.0,445,0,1,82,True
1872,-1074.0,1310,0,1,215,True
1873,-289.0,375,0,1,65,True
1874,-435.0,552,0,1,96,True
1875,-764.0,941,1,1,165,True
1876,-351.0,452,0,1,80,True
1877,-1049.0,1281,1,1,220,True
1878,-400.0,522,0,1,101,True
1879,-328.0,422,0,1,73,True
1880,-511.0,645,0,1,113,True
1881,-448.0,563,0,1,94,True
1882,-303.0,391,0,1,67,True
1883,-655.0,817,0,1,141,True
1884,-375.0,472,0,1,76,True
1885,-728.0,910,0,1,161,True
1886,-455.0,566,0,1,90,True
1887,-547.0,684,0,1,116,True
1888,-437.0,533,0,1,75,True
1889,-892.0,1078,1,1,174,True
1890,-306.0,391,0,1,64,True
1891,-1097.0,1289,0,1,171,True
1892,-410.0,523,0,1,92,True
1893,-157.0,214,0,1,36,True
1894,-417.0,525,0,1,87,True
1895,-659.0,824,0,1,144,True
1896,-1060.0,1264,2,1,201,True
1897,-149.0,214,0,1,44,True
1898,-594.0,721,0,1,106,True
1899,-765.0,943,0,1,157,True
1900,-748.0,918,0,1,149,True
1901,-424.0,539,0,1,94,True
1902,-409.0,522,0,1,92,True
1903,-567.0,690,0,1,102,True
1904,-412.0,515,0,1,82,True
1905,-809.0,984,0,1,154,True
1906,-464.0,589,0,1,104,True
1907,-741.0,913,0,1,151,True
1908,-608.0,742,0,1,113,True
1909,-535.0,664,0,1,108,True
1910,-766.0,938,0,1,151,True
1911,-847.0,1038,0,1,170,True
1912,-735.0,917,0,1,161,True
1913,-629.0,769,0,1,119,True
1914,-525.0,651,0,1,105,True
1915,-913.0,1089,0,1,155,True
1916,-717.0,876,0,1,138,True
1917,-445.0,538,0,1,72,True
1918,-705.0,883,0,1,157,True
1919,-341.0,441,0,1,79,True
1920,-248.0,334,0,1,65,True
1921,-467.0,576,0,1,88,True
1922,-947.0,1157,0,1,189,True
1923,-581.0,720,0,1,118,True
1924,-329.0,414,0,1,64,True
1925,-1062.0,1300,0,1,217,True
1926,-419.0,530,0,1,90,True
1927,-548.0,671,0,1,102,True
1928,-418.0,530,0,1,91,True
1929,-985.0,1172,0,1,166,True
1930,-303.0,393,0,1,69,True
1931,-712.0,886,0,1,153,True
1932,-419.0,513,0,1,73,True
1933,-562.0,703,0,1,120,True
1934,-1253.0,1496,0,1,222,True
1935,-403.0,517,0,1,93,True
1936,-515.0,632,0,1,96,True
1937,-303.0,393,0,1,69,True
1938,-133.0,185,0,1,31,True
1939,-259.0,343,0,1,63,True
1940,-222.0,301,0,1,58,True
1941,-463.0,577,0,1,93,True
1942,-514.0,635,0,1,100,True
1943,-821.0,1011,0,1,169,True
1944,-303.0,405,0,1,81,True
1945,-551.0,686,0,1,114,True
1946,-859.0,1026,1,1,155,True
1947,-785.0,963,0,1,157,True
1948,-382.0,471,0,1,68,True
1949,-663.0,828,0,1,144,True
1950,-658.0,811,0,1,132,True
1951,-879.0,1061,0,1,161,True
1952,-553.0,682,0,1,108,True
1953,-874.0,1054,0,1,159,True
1954,-319.0,400,0,1,60,True
1955,-1038.0,1276,0,1,217,True
1956,-473.0,588,0,1,94,True
1957,-831.0,1012,0,1,160,True
1958,-777.0,954,0,1,156,True
1959,-431.0,541,0,1,89,True
1960,-539.0,659,0,1,99,True
1961,-183.0,251,0,1,47,True
1962,-632.0,802,0,1,149,True
1963,-1154.0,1337,1,1,171,True
1964,-404.0,496,0,1,71,True
1965,-121.0,174,0,1,32,True
1966,-433.0,544,0,1,90,True
1967,-498.0,606,0,1,87,True
1968,-350.0,444,0,1,73,True
1969,-399.0,500,0,1,80,True
1970,-332.0,424,0,1,71,True
1971,-531.0,654,0,1,102,True
1972,-778.0,943,0,1,144,True
1973,-782.0,950,1,1,156,True
1974,-399.0,502,0,1,82,True
1975,-393.0,498,0,1,84,True
1976,-841.0,1006,0,1,144,True
1977,-488.0,606,1,1,106,True
1978,-1106.0,1344,0,1,217,True
1979,-573.0,699,0,1,105,True
1980,-678.0,847,0,1,148,True
1981,-853.0,1031,0,1,157,True
1982,-769.0,932,1,1,151,True
1983,-782.0,956,0,1,153,True
1984,-442.0,565,0,1,102,True
1985,-449.0,578,0,1,108,True
1986,-852.0,1032,0,1,159,True
1987,-280.0,377,0,1,76,True
1988,-558.0,667,0,1,88,True
1989,-351.0,468,0,1,96,True
1990,-492.0,621,0,1,108,True
1991,-320.0,405,0,1,64,True
1992,-356.0,449,0,1,72,True
1993,-229.0,301,0,1,51,True
1994,-371.0,462,0,1,70,True
1995,-329.0,438,0,1,88,True
1996,-571.0,701,0,1,109,True
1997,-338.0,437,0,1,78,True
1998,-540.0,668,0,1,107,True
1999,-972.0,1168,0,1,175,True
2000,-738.0,920,0,1,161,True
2001,-708.0,896,0,1,167,True
2002,-818.0,997,0,1,158,True
2003,-898.0,1087,0,1,168,True
2004,-556.0,688,0,1,111,True
2005,-502.0,634,0,1,111,True
2006,-552.0,686,0,1,113,True
2007,-574.0,717,0,1,122,True
2008,-944.0,1138,0,1,173,True
2009,-823.0,1008,0,1,164,True
2010,-118.0,163,0,1,24,True
2011,-784.0,974,0,1,169,True
2012,-378.0,488,1,1,98,True
2013,-574.0,711,0,1,116,True
2014,-561.0,688,0,1,106,True
2015,-820.0,1000,0,1,159,True
2016,-433.0,549,0,1,95,True
2017,-489.0,617,0,1,107,True
2018,-749.0,922,0,1,152,True
2019,-879.0,1068,0,1,168,True
2020,-754.0,932,0,1,157,True
2021,-312.0,404,0,1,71,True
2022,-378.0,485,0,1,86,True
2023,-917.0,1102,0,1,164,True
2024,-395.0,503,0,1,87,True
2025,-398.0,490,0,1,71,True
2026,-149.0,208,0,1,38,True
2027,-394.0,506,0,1,91,True
2028,-752.0,893,0,1,120,True
2029,-737.0,899,1,1,150,True
2030,-174.0,233,0,1,38,True
2031,-740.0,915,1,1,163,True
2032,-399.0,508,0,1,88,True
2033,-369.0,454,0,1,64,True
2034,-773.0,955,0,1,161,True
2035,-355.0,457,0,1,81,True
2036,-723.0,899,0,1,155,True
2037,-251.0,333,0,1,61,True
2038,-480.0,583,0,1,82,True
2039,-315.0,422,0,1,86,True
2040,-804.0,989,0,1,164,True
2041,-149.0,210,0,1,40,True
2042,-803.0,969,1,1,154,True
2043,-515.0,636,0,1,100,True
2044,-591.0,727,0,1,115,True
2045,-228.0,306,0,1,57,True
2046,-352.0,436,0,1,63,True
2047,-548.0,666,0,1,97,True
2048,-183.0,254,0,1,50,True
2049,-500.0,627,0,1,106,True
2050,-305.0,390,0,1,64,True
2051,-381.0,495,0,1,93,True
2052,-486.0,606,0,1,99,True
2053,-515.0,635,0,1,99,True
2054,-472.0,593,0,1,100,True
2055,-752.0,920,0,1,147,True
2056,-321.0,411,0,1,69,True
2057,-469.0,575,0,1,85,True
2058,-417.0,520,0,1,82,True
2059,-1007.0,1203,0,1,175,True
2060,-463.0,569,0,1,85,True
2061,-331.0,426,0,1,74,True
2062,-308.0,406,0,1,77,True
2063,-503.0,620,0,1,96,True
2064,-906.0,1087,1,1,169,True
2065,-788.0,962,0,1,153,True
2066,-1031.0,1206,0,1,154,True
2067,-620.0,756,0,1,115,True
2068,-454.0,553,0,1,78,True
2069,-1028.0,1212,0,1,163,True
2070,-988.0,1181,0,1,172,True
2071,-402.0,499,0,1,76,True
2072,-336.0,449,0,1,92,True
2073,-507.0,623,0,1,95,True
2074,-476.0,589,0,1,92,True
2075,-376.0,470,0,1,73,True
2076,-696.0,859,0,1,142,True
2077,-171.0,239,0,1,47,True
2078,-543.0,669,0,1,105,True
2079,-292.0,374,0,1,61,True
2080,-411.0,518,0,1,86,True
2081,-746.0,922,0,1,155,True
2082,-313.0,420,0,1,86,True
2083,-1314.0,1500,0,0,186,False
2084,-909.0,1092,2,1,180,True
2085,-198.0,272,0,1,53,True
2086,-839.0,1022,0,1,162,True
2087,-283.0,378,0,1,74,True
2088,-503.0,623,0,1,99,True
2089,-519.0,641,0,1,101,True
2090,-232.0,309,0,1,56,True
2091,-789.0,972,0,1,162,True
2092,-990.0,1173,0,1,162,True
2093,-452.0,560,0,1,87,True
2094,-138.0,184,0,1,25,True
2095,-258.0,345,0,1,66,True
2096,-527.0,672,0,1,124,True
2097,-1037.0,1264,0,1,206,True
2098,-824.0,998,1,1,162,True
2099,-413.0,522,0,1,88,True
2100,-276.0,359,0,1,62,True
2101,-736.0,897,0,1,140,True
2102,-503.0,631,0,1,107,True
2103,-539.0,666,0,1,106,True
2104,-283.0,369,0,1,65,True
2105,-462.0,591,0,1,108,True
2106,-434.0,543,0,1,88,True
2107,-218.0,303,0,1,64,True
2108,-390.0,469,2,1,76,True
2109,-437.0,556,0,1,98,True
2110,-405.0,509,0,1,83,True
2111,-549.0,675,0,1,105,True
2112,-376.0,467,0,1,70,True
2113,-959.0,1159,0,1,179,True
2114,-160.0,223,0,1,42,True
2115,-454.0,583,0,1,108,True
2116,-571.0,704,0,1,112,True
2117,-169.0,231,0,1,41,True
2118,-518.0,640,0,1,101,True
2119,-394.0,490,0,1,75,True
2120,-853.0,1033,0,1,159,True
2121,-782.0,942,0,1,139,True
2122,-411.0,513,0,1,81,True
2123,-529.0,644,0,1,94,True
2124,-270.0,360,0,1,69,True
2125,-437.0,544,0,1,86,True
2126,-587.0,716,0,1,108,True
2127,-735.0,907,0,1,151,True
2128,-368.0,474,0,1,85,True
2129,-521.0,628,0,1,86,True
2130,-851.0,1031,0,1,159,True
2131,-82.0,115,0,1,12,True
2132,-866.0,1035,1,1,157,True
2133,-747.0,920,0,1,152,True
2134,-562.0,721,0,1,138,True
2135,-377.0,469,0,1,71,True
2136,-569.0,696,0,1,106,True
2137,-520.0,651,0,1,110,True
2138,-706.0,873,0,1,146,True
2139,-968.0,1142,1,1,162,True
2140,-470.0,583,0,1,92,True
2141,-697.0,865,0,1,147,True
2142,-392.0,499,0,1,86,True
2143,-585.0,704,0,1,98,True
2144,-497.0,622,0,1,104,True
2145,-1057.0,1250,0,1,172,True
2146,-379.0,482,0,1,82,True
2147,-281.0,373,0,1,71,True
2148,-437.0,549,0,1,91,True
2149,-173.0,237,0,1,43,True
2150,-575.0,689,0,1,93,True
2151,-378.0,495,0,1,96,True
2152,-457.0,585,0,1,107,True
2153,-1021.0,1211,0,1,169,True
2154,-273.0,357,0,1,63,True
2155,-751.0,908,0,1,136,True
2156,-346.0,438,0,1,71,True
2157,-82.0,120,0,1,17,True
2158,-379.0,467,0,1,67,True
2159,-585.0,721,0,1,115,True
2160,-898.0,1090,0,1,171,True
2161,-389.0,498,0,1,88,True
2162,-551.0,671,0,1,99,True
2163,-454.0,585,0,1,110,True
2164,-405.0,516,0,1,90,True
2165,-767.0,937,0,1,149,True
2166,-801.0,987,0,1,165,True
2167,-605.0,764,0,1,138,True
2168,-449.0,556,0,1,86,True
2169,-1045.0,1237,0,1,171,True
2170,-350.0,451,0,1,80,True
2171,-504.0,628,0,1,103,True
2172,-427.0,546,0,1,98,True
2173,-403.0,524,0,1,100,True
2174,-774.0,958,0,1,163,True
2175,-625.0,783,1,1,146,True
2176,-772.0,959,0,1,166,True
2177,-523.0,671,0,1,127,True
2178,-116.0,154,0,1,17,True
2179,-108.0,149,0,1,20,True
2180,-737.0,913,0,1,155,True
2181,-440.0,526,0,1,65,True
2182,-510.0,630,1,1,108,True
2183,-544.0,678,0,1,113,True
2184,-463.0,567,1,1,92,True
2185,-380.0,454,1,1,62,True
2186,-389.0,493,0,1,83,True
2187,-670.0,837,0,1,146,True
2188,-288.0,372,0,1,63,True
2189,-613.0,731,1,1,106,True
2190,-773.0,960,0,1,166,True
2191,-808.0,989,0,1,160,True
2192,-411.0,495,1,1,72,True
2193,-754.0,928,0,1,153,True
2194,-1280.0,1500,0,0,220,False
2195,-550.0,665,0,1,94,True
2196,-384.0,496,0,1,91,True
2197,-1024.0,1260,0,1,215,True
2198,-634.0,770,0,1,115,True
2199,-452.0,578,0,1,105,True
2200,-484.0,602,0,1,97,True
2201,-1047.0,1216,2,1,166,True
2202,-396.0,498,0,1,81,True
2203,-470.0,578,0,1,87,True
2204,-753.0,917,0,1,143,True
2205,-831.0,1014,0,1,162,True
2206,-417.0,524,0,1,86,True
2207,-760.0,920,0,1,139,True
2208,-401.0,490,0,1,68,True
2209,-929.0,1120,0,1,170,True
2210,-268.0,349,0,1,60,True
2211,-713.0,870,0,1,136,True
2212,-288.0,381,0,1,72,True
2213,-815.0,990,0,1,154,True
2214,-456.0,572,0,1,95,True
2215,-377.0,488,0,1,90,True
2216,-852.0,1030,0,1,157,True
2217,-423.0,540,0,1,96,True
2218,-741.0,920,0,1,158,True
2219,-892.0,1079,0,1,166,True
2220,-1050.0,1273,0,1,202,True
2221,-396.0,504,0,1,87,True
2222,-710.0,883,0,1,152,True
2223,-355.0,467,0,1,91,True
2224,-494.0,625,0,1,110,True
2225,-294.0,388,0,1,73,True
2226,-643.0,804,0,1,140,True
2227,-427.0,534,0,1,86,True
2228,-449.0,558,0,1,88,True
2229,-417.0,532,0,1,94,True
2230,-606.0,758,0,1,131,True
2231,-837.0,1009,0,1,151,True
2232,-405.0,518,0,1,92,True
2233,-437.0,542,0,1,84,True
2234,-1070.0,1304,0,1,213,True
2235,-411.0,512,0,1,80,True
2236,-159.0,217,0,1,37,True
2237,-498.0,619,0,1,100,True
2238,-265.0,360,0,1,74,True
2239,-226.0,309,0,1,62,True
2240,-430.0,537,0,1,86,True
2241,-283.0,369,0,1,65,True
2242,-377.0,468,0,1,70,True
2243,-517.0,651,0,1,113,True
2244,-817.0,1000,0,1,162,True
2245,-721.0,901,0,1,159,True
2246,-445.0,558,0,1,92,True
2247,-917.0,1119,0,1,181,True
2248,-413.0,532,0,1,98,True
2249,-482.0,590,0,1,87,True
2250,-454.0,573,0,1,98,True
2251,-247.0,326,0,1,58,True
2252,-492.0,611,0,1,98,True
2253,-598.0,745,0,1,126,True
2254,-511.0,632,0,1,100,True
2255,-211.0,283,0,1,51,True
2256,-999.0,1191,0,1,171,True
2257,-305.0,403,0,1,77,True
2258,-505.0,631,0,1,105,True
2259,-503.0,628,0,1,104,True
2260,-954.0,1179,0,1,204,True
2261,-347.0,445,0,1,77,True
2262,-406.0,511,0,1,84,True
2263,-786.0,951,1,1,153,True
2264,-187.0,264,0,1,56,True
2265,-545.0,673,0,1,107,True
2266,-507.0,624,0,1,96,True
2267,-588.0,716,0,1,107,True
2268,-249.0,321,0,1,51,True
2269,-564.0,681,0,1,96,True
2270,-678.0,850,0,1,151,True
2271,-438.0,550,0,1,91,True
2272,-477.0,596,0,1,98,True
2273,-437.0,559,0,1,101,True
2274,-832.0,1037,0,1,184,True
2275,-336.0,437,0,1,80,True
2276,-629.0,768,1,1,127,True
2277,-663.0,796,0,1,112,True
2278,-921.0,1103,0,1,161,True
2279,-222.0,299,0,1,56,True
2280,-391.0,491,0,1,79,True
2281,-513.0,639,1,1,114,True
2282,-493.0,622,0,1,108,True
2283,-451.0,569,0,1,97,True
2284,-817.0,980,0,1,142,True
2285,-385.0,487,0,1,81,True
2286,-559.0,689,1,1,118,True
2287,-957.0,1145,0,1,167,True
2288,-501.0,621,0,1,99,True
2289,-557.0,673,0,1,95,True
2290,-878.0,1048,2,1,167,True
2291,-471.0,581,0,1,89,True
2292,-377.0,479,0,1,81,True
2293,-57.0,90,0,1,12,True
2294,-296.0,393,0,1,76,True
2295,-263.0,343,0,1,59,True
2296,-283.0,373,0,1,69,True
2297,-626.0,776,0,1,129,True
2298,-525.0,664,0,1,118,True
2299,-883.0,1054,1,1,159,True
2300,-485.0,603,0,1,97,True
2301,-336.0,430,0,1,73,True
2302,-204.0,269,0,1,44,True
2303,-801.0,968,0,1,146,True
2304,-735.0,911,0,1,155,True
2305,-449.0,579,0,1,109,True
2306,-714.0,883,0,1,148,True
2307,-835.0,1023,0,1,167,True
2308,-247.0,326,0,1,58,True
2309,-411.0,501,0,1,69,True
2310,-792.0,959,0,1,146,True
2311,-675.0,849,0,1,153,True
2312,-461.0,590,0,1,108,True
2313,-438.0,542,0,1,83,True
2314,-344.0,451,0,1,86,True
2315,-413.0,530,0,1,96,True
2316,-280.0,363,0,1,62,True
2317,-769.0,945,0,1,155,True
2318,-428.0,530,0,1,81,True
2319,-466.0,584,0,1,97,True
2320,-799.0,974,0,1,154,True
2321,-1310.0,1500,2,0,208,False
2322,-402.0,528,0,1,105,True
2323,-573.0,684,0,1,90,True
2324,-875.0,1059,0,1,163,True
2325,-328.0,434,0,1,85,True
2326,-291.0,377,0,1,65,True
2327,-413.0,506,0,1,72,True
2328,-884.0,1061,0,1,156,True
2329,-292.0,369,0,1,56,True
2330,-834.0,1008,0,1,153,True
2331,-894.0,1102,0,1,187,True
2332,-765.0,945,0,1,159,True
2333,-466.0,599,0,1,112,True
2334,-506.0,634,0,1,107,True
2335,-352.0,451,0,1,78,True
2336,-365.0,467,0,1,81,True
2337,-561.0,679,1,1,106,True
2338,-626.0,772,0,1,125,True
2339,-647.0,812,0,1,144,True
2340,-409.0,508,0,1,78,True
2341,-817.0,986,0,1,148,True
2342,-456.0,569,0,1,92,True
2343,-654.0,826,0,1,151,True
2344,-580.0,715,0,1,114,True
2345,-1041.0,1280,0,1,218,True
2346,-333.0,421,0,1,67,True
2347,-398.0,516,0,1,97,True
2348,-901.0,1077,0,1,155,True
2349,-428.0,544,0,1,95,True
2350,-346.0,452,0,1,85,True
2351,-548.0,668,0,1,99,True
2352,-424.0,543,0,1,98,True
2353,-362.0,468,0,1,85,True
2354,-424.0,540,0,1,95,True
2355,-447.0,549,0,1,81,True
2356,-281.0,358,0,1,56,True
2357,-558.0,697,0,1,118,True
2358,-257.0,346,0,1,68,True
2359,-765.0,933,0,1,147,True
2360,-219.0,299,0,1,59,True
2361,-827.0,1000,1,1,161,True
2362,-232.0,303,0,1,50,True
2363,-1078.0,1281,0,1,182,True
2364,-872.0,1053,0,1,160,True
2365,-511.0,620,0,1,88,True
2366,-331.0,425,0,1,73,True
2367,-608.0,764,0,1,135,True
2368,-482.0,589,0,1,86,True
2369,-398.0,494,0,1,75,True
2370,-521.0,644,0,1,102,True
2371,-418.0,536,0,1,97,True
2372,-923.0,1106,0,1,162,True
2373,-717.0,878,0,1,140,True
2374,-539.0,664,0,1,104,True
2375,-246.0,321,0,1,54,True
2376,-403.0,516,0,1,92,True
2377,-489.0,601,0,1,91,True
2378,-742.0,907,0,1,144,True
2379,-581.0,710,0,1,108,True
2380,-277.0,359,0,1,61,True
2381,-205.0,272,0,1,46,True
2382,-469.0,570,0,1,80,True
2383,-400.0,517,0,1,96,True
2384,-341.0,435,0,1,73,True
2385,-537.0,668,0,1,110,True
2386,-737.0,907,1,1,158,True
2387,-670.0,824,0,1,133,True
2388,-532.0,673,0,1,120,True
2389,-1022.0,1245,0,1,202,True
2390,-459.0,569,0,1,89,True
2391,-993.0,1181,0,1,167,True
2392,-263.0,342,0,1,58,True
2393,-404.0,508,0,1,83,True
2394,-839.0,1017,0,1,157,True
2395,-413.0,534,0,1,100,True
2396,-1053.0,1232,1,1,167,True
2397,-85.0,128,0,1,22,True
2398,-534.0,666,0,1,111,True
2399,-255.0,349,0,1,73,True
2400,-451.0,582,0,1,110,True
2401,-561.0,702,0,1,120,True
2402,-477.0,585,0,1,87,True
2403,-1067.0,1247,1,1,168,True
2404,-177.0,235,0,1,37,True
2405,-825.0,1004,1,1,167,True
2406,-482.0,586,0,1,83,True
2407,-868.0,1054,0,1,165,True
2408,-264.0,345,0,1,60,True
2409,-1206.0,1450,0,1,223,True
2410,-745.0,926,0,1,160,True
2411,-401.0,509,0,1,87,True
2412,-905.0,1084,0,1,158,True
2413,-449.0,538,1,1,77,True
2414,-697.0,870,0,1,152,True
2415,-529.0,668,1,1,127,True
2416,-642.0,768,0,1,105,True
2417,-391.0,492,0,1,80,True
2418,-245.0,339,0,1,73,True
2419,-491.0,596,0,1,84,True
2420,-467.0,567,0,1,79,True
2421,-864.0,1048,0,1,163,True
2422,-570.0,717,0,1,126,True
2423,-520.0,626,0,1,85,True
2424,-249.0,326,0,1,56,True
2425,-499.0,627,0,1,107,True
2426,-679.0,831,0,1,131,True
2427,-520.0,647,0,1,106,True
2428,-1007.0,1194,0,1,166,True
2429,-453.0,559,0,1,85,True
2430,-435.0,531,0,1,75,True
2431,-647.0,773,0,1,105,True
2432,-443.0,550,0,1,86,True
2433,-475.0,608,0,1,112,True
2434,-312.0,417,0,1,84,True
2435,-290.0,388,0,1,77,True
2436,-738.0,915,0,1,156,True
2437,-518.0,635,0,1,96,True
2438,-492.0,606,0,1,93,True
2439,-524.0,661,0,1,116,True
2440,-547.0,672,0,1,104,True
2441,-746.0,915,0,1,148,True
2442,-401.0,508,0,1,86,True
2443,-158.0,214,0,1,35,True
2444,-499.0,621,0,1,101,True
2445,-842.0,1027,0,1,164,True
2446,-392.0,497,0,1,84,True
2447,-375.0,488,0,1,92,True
2448,-434.0,546,1,1,100,True
2449,-449.0,551,0,1,81,True
2450,-1027.0,1236,0,1,188,True
2451,-358.0,446,0,1,67,True
2452,-858.0,1034,0,1,155,True
2453,-370.0,475,0,1,84,True
2454,-581.0,698,0,1,96,True
2455,-814.0,1003,0,1,168,True
2456,-296.0,391,0,1,74,True
2457,-536.0,665,0,1,108,True
