Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
2263,-2203.0,892,148,1,True
2264,-415.0,166,30,1,True
2265,-2116.0,931,134,1,True
2266,-1458.0,570,101,1,True
2267,-3000.0,1419,178,1,True
2268,-956.0,374,67,1,True
2269,-1348.0,496,97,1,True
2270,-2344.0,988,153,1,True
2271,-1028.0,374,75,1,True
2272,-984.0,375,70,1,True
2273,-1637.0,668,110,1,True
2274,-2762.0,1163,180,1,True
2275,-1452.0,654,91,1,True
2276,-1731.0,717,115,1,True
2277,-3363.0,1500,207,0,False
2278,-3051.0,1263,201,1,True
2279,-758.0,302,53,1,True
2280,-1202.0,494,81,1,True
2281,-1105.0,442,76,1,True
2282,-1681.0,703,111,1,True
2283,-1205.0,497,81,1,True
2284,-1440.0,624,93,1,True
2285,-3184.0,1270,215,1,True
2286,-1751.0,755,113,1,True
2287,-2554.0,1117,162,1,True
2288,-2503.0,1147,153,1,True
2289,-878.0,359,60,1,True
2290,-2047.0,880,132,1,True
2291,-1246.0,520,83,1,True
2292,-2338.0,1009,150,1,True
2293,-991.0,427,65,1,True
2294,-1122.0,495,72,1,True
2295,-944.0,380,65,1,True
2296,-892.0,364,61,1,True
2297,-2019.0,852,132,1,True
2298,-1309.0,520,90,1,True
2299,-1338.0,540,91,1,True
2300,-1511.0,605,103,1,True
2301,-925.0,370,64,1,True
2302,-519.0,234,34,1,True
2303,-1561.0,682,100,1,True
2304,-2652.0,1179,166,1,True
2305,-1569.0,645,105,1,True
2306,-1326.0,537,90,1,True
2307,-2401.0,964,162,1,True
2308,-736.0,280,53,1,True
2309,-1167.0,513,75,1,True
2310,-1731.0,672,120,1,True
2311,-2235.0,870,154,1,True
2312,-1574.0,641,106,1,True
2313,-2454.0,1035,160,1,True
2314,-1161.0,435,83,1,True
2315,-1611.0,687,105,1,True
2316,-830.0,329,58,1,True
2317,-1779.0,792,112,1,True
2318,-1474.0,586,101,1,True
2319,-1640.0,707,106,1,True
2320,-1676.0,662,115,1,True
2321,-998.0,389,70,1,True
2322,-1465.0,559,103,1,True
2323,-972.0,408,65,1,True
2324,-1880.0,767,126,1,True
2325,-2300.0,1007,146,1,True
2326,-921.0,384,62,1,True
2327,-1206.0,507,80,1,True
2328,-2524.0,1042,167,1,True
2329,-1027.0,472,64,1,True
2330,-2760.0,1296,165,1,True
2331,-2323.0,958,154,1,True
2332,-1314.0,525,90,1,True
2333,-858.0,357,58,1,True
2334,-3516.0,1500,224,0,False
2335,-1177.0,460,82,1,True
2336,-1174.0,439,84,1,True
2337,-3320.0,1379,218,1,True
2338,-2267.0,929,151,1,True
2339,-1156.0,466,79,1,True
2340,-1704.0,681,116,1,True
2341,-2342.0,977,154,1,True
2342,-1347.0,585,87,1,True
2343,-1034.0,380,75,1,True
2344,-2292.0,927,154,1,True
2345,-2658.0,1167,168,1,True
2346,-838.0,310,61,1,True
2347,-2269.0,976,146,1,True
2348,-1181.0,572,70,1,True
2349,-2600.0,1109,168,1,True
2350,-2116.0,841,144,1,True
2351,-2678.0,1178,169,1,True
2352,-2360.0,1013,152,1,True
2353,-1239.0,468,88,1,True
2354,-1517.0,656,98,1,True
2355,-2381.0,998,156,1,True
2356,-1071.0,408,76,1,True
2357,-2005.0,847,131,1,True
2358,-1240.0,568,77,1,True
2359,-1270.0,508,87,1,True
2360,-1384.0,559,94,1,True
2361,-1179.0,489,79,1,True
2362,-966.0,402,65,1,True
2363,-2659.0,1177,167,1,True
2364,-1567.0,625,107,1,True
2365,-1406.0,554,97,1,True
2366,-1042.0,442,69,1,True
2367,-1123.0,451,77,1,True
2368,-1375.0,559,93,1,True
2369,-1122.0,441,78,1,True
2370,-1816.0,820,113,1,True
2371,-1395.0,624,88,1,True
2372,-2343.0,951,157,1,True
2373,-1019.0,374,74,1,True
2374,-1651.0,700,108,1,True
2375,-1153.0,445,81,1,True
2376,-1276.0,568,81,1,True
2377,-3489.0,1485,225,1,True
2378,-1420.0,541,100,1,True
2379,-1762.0,748,115,1,True
2380,-743.0,305,51,1,True
2381,-1247.0,476,88,1,True
2382,-881.0,389,57,1,True
2383,-1558.0,607,108,1,True
2384,-1260.0,516,85,1,True
2385,-2294.0,938,153,1,True
2386,-1906.0,820,123,1,True
2387,-1483.0,595,101,1,True
2388,-2523.0,1095,161,1,True
2389,-963.0,390,66,1,True
2390,-1372.0,565,92,1,True
2391,-2418.0,1035,156,1,True
2392,-959.0,386,66,1,True
2393,-1132.0,478,75,1,True
2394,-2441.0,1022,160,1,True
2395,-1524.0,618,103,1,True
2396,-1316.0,581,84,1,True
2397,-612.0,219,46,1,True
2398,-2608.0,1135,166,1,True
2399,-1130.0,476,75,1,True
2400,-2618.0,1100,171,1,True
2401,-2336.0,935,158,1,True
2402,-1763.0,704,120,1,True
2403,-2485.0,1021,165,1,True
2404,-625.0,223,47,1,True
2405,-2655.0,1200,164,1,True
2406,-866.0,347,60,1,True
2407,-2345.0,944,158,1,True
2408,-974.0,374,69,1,True
2409,-2682.0,1074,181,1,True
2410,-1989.0,768,138,1,True
2411,-868.0,331,62,1,True
2412,-1567.0,643,105,1,True
2413,-1038.0,384,75,1,True
2414,-2831.0,1196,184,1,True
2415,-1256.0,485,88,1,True
2416,-1397.0,644,86,1,True
2417,-1065.0,438,72,1,True
2418,-3152.0,1238,215,1,True
2419,-1091.0,401,79,1,True
2420,-727.0,253,55,1,True
2421,-2500.0,1027,166,1,True
2422,-2383.0,973,159,1,True
2423,-1249.0,505,85,1,True
2424,-850.0,367,56,1,True
2425,-2389.0,1033,153,1,True
2426,-2496.0,1059,162,1,True
2427,-1024.0,370,75,1,True
2428,-1426.0,574,97,1,True
2429,-1113.0,441,77,1,True
2430,-1283.0,593,79,1,True
2431,-1234.0,499,84,1,True
2432,-1038.0,483,64,1,True
2433,-2298.0,906,157,1,True
2434,-1076.0,422,75,1,True
2435,-1110.0,411,80,1,True
2436,-1667.0,698,110,1,True
2437,-1562.0,647,104,1,True
2438,-954.0,417,62,1,True
2439,-2513.0,1022,168,1,True
2440,-2580.0,1062,171,1,True
2441,-1360.0,535,94,1,True
2442,-835.0,316,60,1,True
2443,-1040.0,386,75,1,True
2444,-1127.0,464,76,1,True
2445,-2540.0,1049,168,1,True
2446,-1679.0,692,112,1,True
2447,-1325.0,500,94,1,True
2448,-2111.0,872,140,1,True
2449,-1013.0,386,72,1,True
2450,-1316.0,536,89,1,True
2451,-1334.0,500,95,1,True
2452,-1578.0,627,108,1,True
2453,-1858.0,862,113,1,True
2454,-2580.0,1134,163,1,True
2455,-2647.0,1165,167,1,True
2456,-1321.0,559,87,1,True
2457,-1654.0,685,110,1,True
2458,-1563.0,648,104,1,True
2459,-1213.0,442,88,1,True
2460,-1692.0,624,121,1,True
2461,-1284.0,486,91,1,True
2462,-1722.0,645,122,1,True
2463,-2282.0,917,154,1,True
2464,-2478.0,1077,158,1,True
2465,-446.0,197,30,1,True
2466,-1818.0,822,113,1,True
2467,-2404.0,940,165,1,True
2468,-1540.0,616,105,1,True
2469,-1103.0,476,72,1,True
2470,-869.0,359,59,1,True
2471,-2421.0,993,161,1,True
2472,-681.0,252,50,1,True
2473,-2112.0,792,149,1,True
2474,-1170.0,471,80,1,True
2475,-1802.0,734,121,1,True
2476,-1581.0,666,104,1,True
2477,-1874.0,752,127,1,True
2478,-1477.0,652,94,1,True
2479,-1085.0,431,75,1,True
2480,-1645.0,658,112,1,True
2481,-383.0,161,27,1,True
2482,-2746.0,1255,168,1,True
2483,-1299.0,510,90,1,True
2484,-1263.0,546,82,1,True
2485,-2397.0,960,162,1,True
2486,-2882.0,1166,193,1,True
2487,-1311.0,540,88,1,True
2488,-1771.0,694,122,1,True
2489,-1370.0,527,96,1,True
2490,-1015.0,433,67,1,True
2491,-919.0,391,61,1,True
2492,-1752.0,720,117,1,True
2493,-2430.0,1020,159,1,True
2494,-1506.0,591,104,1,True
2495,-1944.0,831,126,1,True
2496,-2110.0,817,146,1,True
2497,-1030.0,412,71,1,True
2498,-1500.0,675,94,1,True
2499,-1027.0,391,73,1,True
2500,-2494.0,1120,155,1,True
2501,-1452.0,600,97,1,True
2502,-1275.0,504,88,1,True
2503,-2154.0,888,143,1,True
2504,-2533.0,1078,164,1,True
2505,-1435.0,547,101,1,True
2506,-1520.0,668,97,1,True
2507,-2444.0,971,166,1,True
2508,-829.0,319,59,1,True
2509,-1137.0,402,84,1,True
2510,-2253.0,870,156,1,True
2511,-2305.0,949,153,1,True
2512,-1528.0,712,93,1,True
2513,-1902.0,789,126,1,True
2514,-745.0,307,51,1,True
2515,-1518.0,657,98,1,True
2516,-770.0,296,55,1,True
2517,-2453.0,1025,161,1,True
2518,-2755.0,1300,164,1,True
2519,-1029.0,411,71,1,True
2520,-1407.0,600,92,1,True
2521,-1199.0,473,83,1,True
2522,-2204.0,875,150,1,True
2523,-1043.0,425,71,1,True
2524,-960.0,432,61,1,True
2525,-855.0,336,60,1,True
2526,-1313.0,515,91,1,True
2527,-2000.0,869,128,1,True
2528,-1343.0,536,92,1,True
2529,-1205.0,416,90,1,True
2530,-1580.0,683,102,1,True
2531,-1180.0,454,83,1,True
2532,-1672.0,721,108,1,True
2533,-2277.0,930,152,1,True
2534,-2481.0,1017,165,1,True
2535,-1167.0,450,82,1,True
2536,-1926.0,723,136,1,True
2537,-637.0,253,45,1,True
2538,-1016.0,398,71,1,True
2539,-1179.0,489,79,1,True
2540,-1682.0,677,114,1,True
2541,-2372.0,1025,152,1,True
2542,-1570.0,718,97,1,True
2543,-1831.0,772,120,1,True
2544,-1065.0,411,75,1,True
2545,-2462.0,1025,162,1,True
2546,-2105.0,929,133,1,True
2547,-2787.0,1305,167,1,True
2548,-654.0,270,45,1,True
2549,-1004.0,431,66,1,True
2550,-2859.0,1134,194,1,True
2551,-2548.0,1111,162,1,True
2552,-1318.0,556,87,1,True
2553,-2241.0,984,142,1,True
2554,-3351.0,1329,227,1,True
2555,-2459.0,1076,156,1,True
2556,-1052.0,380,77,1,True
2557,-1157.0,512,74,1,True
2558,-2459.0,977,167,1,True
2559,-950.0,404,63,1,True
2560,-960.0,378,67,1,True
2561,-2044.0,841,136,1,True
2562,-1266.0,486,89,1,True
2563,-2292.0,963,150,1,True
2564,-2481.0,1044,162,1,True
2565,-1593.0,696,102,1,True
2566,-2186.0,848,151,1,True
2567,-767.0,302,54,1,True
2568,-2418.0,1062,153,1,True
2569,-1104.0,486,71,1,True
2570,-1891.0,724,132,1,True
2571,-2629.0,1084,174,1,True
2572,-1000.0,409,68,1,True
2573,-1548.0,642,103,1,True
2574,-1827.0,678,130,1,True
2575,-2412.0,957,164,1,True
2576,-1904.0,764,129,1,True
2577,-1578.0,672,103,1,True
2578,-1455.0,585,99,1,True
2579,-2636.0,1172,165,1,True
2580,-1708.0,685,116,1,True
2581,-2650.0,1186,165,1,True
2582,-979.0,379,69,1,True
2583,-2080.0,859,138,1,True
2584,-1400.0,566,95,1,True
2585,-2300.0,926,155,1,True
2586,-2301.0,954,152,1,True
2587,-2545.0,1108,162,1,True
2588,-2281.0,934,152,1,True
2589,-2536.0,1072,165,1,True
2590,-2677.0,1240,162,1,True
2591,-1003.0,430,66,1,True
2592,-1165.0,466,80,1,True
2593,-1547.0,677,99,1,True
2594,-2175.0,909,143,1,True
2595,-1643.0,692,108,1,True
2596,-719.0,263,53,1,True
2597,-1601.0,659,107,1,True
2598,-2398.0,979,160,1,True
2599,-1264.0,538,83,1,True
2600,-2356.0,964,157,1,True
2601,-817.0,325,57,1,True
2602,-1167.0,441,83,1,True
2603,-1197.0,480,82,1,True
2604,-2271.0,942,150,1,True
2605,-2481.0,1008,166,1,True
2606,-2482.0,982,169,1,True
2607,-1529.0,650,100,1,True
2608,-856.0,337,60,1,True
2609,-2564.0,1073,168,1,True
2610,-2865.0,1320,174,1,True
2611,-938.0,347,68,1,True
2612,-1219.0,448,88,1,True
2613,-1013.0,404,70,1,True
2614,-2383.0,1000,156,1,True
2615,-1910.0,770,129,1,True
2616,-597.0,213,45,1,True
2617,-1137.0,447,79,1,True
2618,-986.0,395,68,1,True
2619,-559.0,229,39,1,True
2620,-1359.0,606,86,1,True
2621,-1449.0,579,99,1,True
2622,-1361.0,572,90,1,True
2623,-695.0,275,49,1,True
2624,-701.0,281,49,1,True
2625,-2187.0,903,145,1,True
2626,-2454.0,1008,163,1,True
2627,-1189.0,463,83,1,True
2628,-2445.0,990,164,1,True
2629,-1345.0,547,91,1,True
2630,-235.0,130,14,1,True
2631,-1299.0,501,91,1,True
2632,-754.0,289,54,1,True
2633,-1175.0,476,80,1,True
2634,-3134.0,1319,204,1,True
2635,-1529.0,614,104,1,True
2636,-1145.0,446,80,1,True
2637,-2179.0,940,140,1,True
2638,-927.0,345,67,1,True
2639,-1655.0,641,115,1,True
2640,-2290.0,943,152,1,True
2641,-1425.0,645,89,1,True
2642,-2163.0,987,133,1,True
2643,-782.0,326,53,1,True
2644,-2638.0,1129,170,1,True
2645,-2293.0,964,150,1,True
2646,-2998.0,1210,201,1,True
2647,-1036.0,418,71,1,True
2648,-1559.0,671,101,1,True
2649,-1307.0,545,87,1,True
2650,-1627.0,667,109,1,True
2651,-1580.0,692,101,1,True
2652,-1464.0,612,97,1,True
2653,-2198.0,914,145,1,True
2654,-1279.0,463,93,1,True
2655,-755.0,308,52,1,True
2656,-1744.0,793,108,1,True
2657,-1873.0,769,125,1,True
2658,-1431.0,570,98,1,True
2659,-2212.0,973,140,1,True
2660,-2056.0,871,134,1,True
2661,-2044.0,886,131,1,True
2662,-1873.0,769,125,1,True
2663,-898.0,343,64,1,True
2664,-1577.0,644,106,1,True
2665,-1891.0,814,122,1,True
2666,-1377.0,543,95,1,True
2667,-489.0,186,36,1,True
2668,-1350.0,624,83,1,True
2669,-552.0,222,39,1,True
2670,-2234.0,941,146,1,True
2671,-1131.0,441,79,1,True
2672,-1412.0,551,98,1,True
2673,-1841.0,728,126,1,True
2674,-1431.0,561,99,1,True
2675,-1021.0,385,73,1,True
2676,-2641.0,1141,169,1,True
2677,-1291.0,529,87,1,True
2678,-1299.0,519,89,1,True
2679,-1577.0,662,104,1,True
2680,-2060.0,839,138,1,True
2681,-1063.0,409,75,1,True
2682,-1400.0,566,95,1,True
2683,-1036.0,391,74,1,True
2684,-1962.0,831,128,1,True
2685,-2365.0,946,160,1,True
2686,-1420.0,604,93,1,True
2687,-2032.0,829,136,1,True
2688,-2358.0,975,156,1,True
2689,-1548.0,660,101,1,True
2690,-1550.0,653,102,1,True
2691,-1024.0,433,68,1,True
2692,-1962.0,822,129,1,True
2693,-1325.0,572,86,1,True
2694,-1534.0,673,98,1,True
2695,-1642.0,646,113,1,True
2696,-1583.0,668,104,1,True
2697,-1323.0,525,91,1,True
2698,-1470.0,663,92,1,True
2699,-1642.0,745,102,1,True
2700,-1044.0,435,70,1,True
2701,-2561.0,1007,175,1,True
2702,-2619.0,1137,167,1,True
2703,-2386.0,976,159,1,True
2704,-1001.0,401,69,1,True
2705,-535.0,205,39,1,True
2706,-2313.0,993,149,1,True
2707,-1653.0,702,108,1,True
2708,-2172.0,897,144,1,True
2709,-1953.0,813,129,1,True
2710,-1478.0,608,99,1,True
2711,-2343.0,933,159,1,True
2712,-1564.0,604,109,1,True
2713,-2333.0,950,156,1,True
2714,-1470.0,591,100,1,True
2715,-2195.0,911,145,1,True
2716,-846.0,336,59,1,True
2717,-1470.0,708,87,1,True
2718,-1241.0,434,92,1,True
2719,-612.0,219,46,1,True
2720,-1251.0,516,84,1,True
2721,-1187.0,515,77,1,True
2722,-1381.0,592,90,1,True
2723,-1401.0,567,95,1,True
2724,-1589.0,674,104,1,True
2725,-1314.0,507,92,1,True
2726,-1519.0,640,100,1,True
2727,-1245.0,501,85,1,True
2728,-2553.0,1017,173,1,True
2729,-2600.0,1118,167,1,True
2730,-889.0,361,61,1,True
2731,-2529.0,1038,168,1,True
2732,-1485.0,633,97,1,True
2733,-2719.0,1246,166,1,True
2734,-2552.0,1088,165,1,True
2735,-748.0,292,53,1,True
2736,-2241.0,912,150,1,True
2737,-1351.0,562,90,1,True
2738,-1134.0,471,76,1,True
2739,-2019.0,789,139,1,True
2740,-1111.0,439,77,1,True
2741,-2630.0,1085,174,1,True
2742,-1150.0,496,75,1,True
2743,-2029.0,844,134,1,True
2744,-2454.0,1035,160,1,True
2745,-2495.0,1058,162,1,True
2746,-2794.0,1285,170,1,True
2747,-2389.0,1033,153,1,True
2748,-2206.0,868,151,1,True
2749,-1900.0,751,130,1,True
2750,-1320.0,522,91,1,True
2751,-1411.0,550,98,1,True
2752,-584.0,227,42,1,True
2753,-1011.0,447,65,1,True
2754,-2106.0,840,143,1,True
2755,-1480.0,601,100,1,True
2756,-861.0,306,64,1,True
2757,-164.0,95,10,1,True
2758,-1472.0,620,97,1,True
2759,-1844.0,749,124,1,True
2760,-1508.0,647,98,1,True
2761,-1357.0,505,97,1,True
2762,-1280.0,545,84,1,True
2763,-2469.0,1113,153,1,True
2764,-1458.0,543,104,1,True
2765,-1471.0,601,99,1,True
2766,-2427.0,1062,154,1,True
2767,-2291.0,908,156,1,True
2768,-1891.0,778,126,1,True
2769,-1340.0,524,93,1,True
2770,-1428.0,576,97,1,True
2771,-469.0,184,34,1,True
2772,-845.0,326,60,1,True
2773,-977.0,350,72,1,True
2774,-2202.0,864,151,1,True
2775,-779.0,305,55,1,True
2776,-1696.0,745,108,1,True
2777,-2454.0,1044,159,1,True
2778,-1602.0,669,106,1,True
2779,-951.0,396,64,1,True
2780,-1361.0,563,91,1,True
2781,-1678.0,709,110,1,True
2782,-2382.0,972,159,1,True
2783,-1477.0,598,100,1,True
2784,-2068.0,784,145,1,True
2785,-1360.0,571,90,1,True
2786,-1225.0,544,78,1,True
2787,-1487.0,599,101,1,True
2788,-2398.0,997,158,1,True
2789,-1909.0,787,127,1,True
2790,-1014.0,387,72,1,True
2791,-1753.0,712,118,1,True
2792,-3307.0,1411,213,1,True
2793,-2336.0,971,154,1,True
2794,-1387.0,535,97,1,True
2795,-934.0,361,66,1,True
2796,-1550.0,617,106,1,True
2797,-1571.0,683,101,1,True
2798,-562.0,214,41,1,True
2799,-1376.0,578,91,1,True
2800,-3351.0,1419,217,1,True
2801,-1005.0,387,71,1,True
2802,-1493.0,587,103,1,True
2803,-1196.0,470,83,1,True
2804,-1407.0,600,92,1,True
2805,-1585.0,688,102,1,True
2806,-1324.0,544,89,1,True
2807,-888.0,360,61,1,True
2808,-1516.0,664,97,1,True
2809,-2242.0,904,151,1,True
2810,-900.0,363,62,1,True
2811,-1084.0,457,72,1,True
2812,-1201.0,475,83,1,True
2813,-679.0,268,48,1,True
2814,-1704.0,726,111,1,True
2815,-1299.0,474,94,1,True
2816,-975.0,438,62,1,True
2817,-1261.0,508,86,1,True
2818,-3480.0,1500,220,0,False
2819,-3253.0,1402,208,1,True
2820,-1860.0,819,118,1,True
2821,-2561.0,1178,156,1,True
2822,-2223.0,903,149,1,True
2823,-2438.0,983,164,1,True
2824,-1020.0,438,67,1,True
2825,-1113.0,414,80,1,True
2826,-1087.0,415,77,1,True
2827,-2205.0,948,142,1,True
2828,-2052.0,831,138,1,True
2829,-462.0,204,31,1,True
2830,-1125.0,462,76,1,True
2831,-1023.0,450,66,1,True
2832,-1270.0,472,91,1,True
2833,-1239.0,495,85,1,True
2834,-1528.0,640,101,1,True
2835,-1185.0,504,78,1,True
2836,-1462.0,547,104,1,True
2837,-3029.0,1214,204,1,True
2838,-1115.0,461,75,1,True
2839,-2516.0,1070,163,1,True
2840,-1623.0,672,108,1,True
2841,-2775.0,1248,172,1,True
2842,-1882.0,715,132,1,True
2843,-2405.0,1022,156,1,True
2844,-722.0,284,51,1,True
2845,-2008.0,778,139,1,True
2846,-1028.0,401,72,1,True
2847,-1626.0,684,107,1,True
2848,-1437.0,567,99,1,True
2849,-2277.0,903,155,1,True
2850,-1407.0,573,95,1,True
2851,-1064.0,401,76,1,True
2852,-1068.0,423,74,1,True
2853,-1964.0,761,136,1,True
2854,-1875.0,825,119,1,True
2855,-1184.0,458,83,1,True
2856,-2240.0,965,144,1,True
2857,-1162.0,490,77,1,True
2858,-2820.0,1284,173,1,True
2859,-875.0,356,60,1,True
2860,-1098.0,471,72,1,True
2861,-1547.0,668,100,1,True
2862,-1452.0,573,100,1,True
2863,-2283.0,981,147,1,True
2864,-2365.0,964,158,1,True
2865,-2471.0,1034,162,1,True
2866,-1384.0,577,92,1,True
2867,-2466.0,1083,156,1,True
2868,-1932.0,810,127,1,True
2869,-1126.0,427,80,1,True
2870,-1544.0,656,101,1,True
2871,-579.0,231,41,1,True
2872,-2555.0,1109,163,1,True
2873,-1434.0,573,98,1,True
2874,-1486.0,670,93,1,True
2875,-1626.0,648,111,1,True
2876,-2394.0,1011,156,1,True
2877,-1437.0,621,93,1,True
2878,-2448.0,1029,160,1,True
2879,-2443.0,1024,160,1,True
2880,-849.0,339,59,1,True
2881,-1000.0,382,71,1,True
2882,-1224.0,489,84,1,True
2883,-2416.0,1033,156,1,True
2884,-710.0,263,52,1,True
2885,-1058.0,413,74,1,True
2886,-2670.0,1134,173,1,True
2887,-1493.0,632,98,1,True
2888,-1497.0,645,97,1,True
2889,-963.0,390,66,1,True
2890,-2460.0,951,170,1,True
2891,-1063.0,490,66,1,True
2892,-51.0,45,3,1,True
2893,-1624.0,655,110,1,True
2894,-1550.0,626,105,1,True
2895,-1952.0,758,135,1,True
2896,-687.0,276,48,1,True
2897,-1440.0,552,101,1,True
2898,-946.0,373,66,1,True
2899,-1270.0,562,81,1,True
2900,-1471.0,565,103,1,True
2901,-1513.0,625,101,1,True
2902,-1106.0,416,79,1,True
2903,-1220.0,512,81,1,True
2904,-1538.0,623,104,1,True
2905,-1847.0,725,127,1,True
2906,-2306.0,977,150,1,True
2907,-1596.0,663,106,1,True
2908,-1102.0,394,81,1,True
2909,-1231.0,478,86,1,True
2910,-1829.0,743,123,1,True
2911,-733.0,295,51,1,True
2912,-1124.0,389,84,1,True
2913,-1709.0,695,115,1,True
2914,-1490.0,629,98,1,True
2915,-1333.0,634,80,1,True
2916,-1405.0,598,92,1,True
2917,-3418.0,1441,222,1,True
2918,-2690.0,1145,174,1,True
2919,-1938.0,780,131,1,True
2920,-1155.0,483,77,1,True
2921,-1571.0,611,109,1,True
2922,-1909.0,787,127,1,True
2923,-863.0,326,62,1,True
2924,-1070.0,425,74,1,True
2925,-1587.0,726,98,1,True
2926,-2636.0,1199,162,1,True
2927,-1177.0,460,82,1,True
2928,-679.0,286,46,1,True
2929,-1060.0,442,71,1,True
2930,-2142.0,867,144,1,True
2931,-1616.0,647,110,1,True
2932,-1195.0,487,81,1,True
2933,-2364.0,1008,153,1,True
2934,-1483.0,604,100,1,True
2935,-2638.0,1129,170,1,True
2936,-1610.0,668,107,1,True
2937,-1125.0,417,81,1,True
2938,-1009.0,373,73,1,True
2939,-972.0,363,70,1,True
2940,-2588.0,1115,166,1,True
2941,-1168.0,415,86,1,True
2942,-726.0,270,53,1,True
2943,-1373.0,584,90,1,True
2944,-1568.0,653,104,1,True
2945,-2564.0,1100,165,1,True
2946,-1364.0,557,92,1,True
2947,-2627.0,1064,176,1,True
2948,-1228.0,529,80,1,True
2949,-1873.0,769,125,1,True
2950,-1422.0,615,92,1,True
2951,-846.0,336,59,1,True
2952,-1012.0,466,63,1,True
2953,-1868.0,755,126,1,True
2954,-3489.0,1500,221,0,False
2955,-1332.0,543,90,1,True
2956,-2452.0,997,164,1,True
2957,-2358.0,948,159,1,True
2958,-816.0,297,60,1,True
2959,-2179.0,859,149,1,True
2960,-2523.0,1032,168,1,True
2961,-1646.0,713,106,1,True
2962,-2086.0,847,140,1,True
2963,-1350.0,534,93,1,True
2964,-2425.0,1015,159,1,True
2965,-1086.0,468,71,1,True
2966,-2350.0,985,154,1,True
2967,-1326.0,528,91,1,True
2968,-16.0,28,1,1,True
2969,-3077.0,1289,201,1,True
2970,-645.0,243,47,1,True
2971,-1199.0,509,79,1,True
2972,-1834.0,766,121,1,True
2973,-1458.0,615,96,1,True
2974,-2697.0,1197,169,1,True
2975,-1361.0,563,91,1,True
2976,-1290.0,483,92,1,True
2977,-1494.0,606,101,1,True
2978,-2066.0,836,139,1,True
2979,-1361.0,536,94,1,True
2980,-1025.0,443,67,1,True
2981,-1122.0,486,73,1,True
2982,-2562.0,1053,170,1,True
2983,-1029.0,474,64,1,True
2984,-858.0,321,62,1,True
2985,-325.0,139,23,1,True
2986,-1103.0,512,68,1,True
2987,-690.0,261,50,1,True
2988,-2687.0,1178,170,1,True
2989,-2341.0,985,153,1,True
2990,-1006.0,415,68,1,True
2991,-1778.0,710,121,1,True
2992,-2893.0,1195,191,1,True
2993,-1181.0,473,81,1,True
2994,-3395.0,1445,219,1,True
2995,-2412.0,1002,159,1,True
2996,-867.0,348,60,1,True
2997,-1417.0,574,96,1,True
2998,-2766.0,1221,174,1,True
2999,-2449.0,985,165,1,True
3000,-1101.0,411,79,1,True
3001,-1503.0,624,100,1,True
3002,-874.0,364,59,1,True
3003,-1298.0,455,96,1,True
3004,-2716.0,1207,170,1,True
3005,-2416.0,1015,158,1,True
3006,-1119.0,438,78,1,True
3007,-795.0,294,58,1,True
3008,-2426.0,944,167,1,True
3009,-1771.0,739,117,1,True
3010,-2450.0,959,168,1,True
3011,-882.0,345,62,1,True
3012,-2149.0,901,141,1,True
3013,-2707.0,1180,172,1,True
3014,-1207.0,481,83,1,True
3015,-2185.0,856,150,1,True
3016,-345.0,141,25,1,True
3017,-1578.0,690,101,1,True
3018,-1108.0,463,74,1,True
3019,-2394.0,966,161,1,True
3020,-1279.0,544,84,1,True
3021,-1572.0,693,100,1,True
3022,-769.0,277,57,1,True
3023,-1223.0,488,84,1,True
3024,-2281.0,952,150,1,True
3025,-868.0,340,61,1,True
3026,-2318.0,953,154,1,True
3027,-1549.0,625,105,1,True
3028,-1054.0,436,71,1,True
3029,-1812.0,780,117,1,True
3030,-887.0,341,63,1,True
3031,-1724.0,683,118,1,True
3032,-1208.0,482,83,1,True
3033,-2471.0,1007,165,1,True
3034,-1223.0,578,74,1,True
3035,-2741.0,1232,170,1,True
3036,-1315.0,517,91,1,True
3037,-1645.0,658,112,1,True
3038,-697.0,259,51,1,True
3039,-1205.0,524,78,1,True
3040,-2375.0,947,161,1,True
3041,-2388.0,1014,155,1,True
3042,-1610.0,677,106,1,True
3043,-2363.0,962,158,1,True
3044,-2486.0,1058,161,1,True
3045,-1294.0,541,86,1,True
3046,-2253.0,843,159,1,True
3047,-1555.0,649,103,1,True
3048,-2408.0,962,163,1,True
3049,-1232.0,560,77,1,True
3050,-1360.0,598,87,1,True
3051,-3245.0,1304,218,1,True
3052,-2540.0,1085,164,1,True
3053,-3215.0,1346,210,1,True
3054,-1167.0,477,79,1,True
3055,-1002.0,402,69,1,True
3056,-1621.0,679,107,1,True
3057,-2548.0,1165,156,1,True
3058,-1640.0,716,105,1,True
3059,-1692.0,678,115,1,True
3060,-2202.0,945,142,1,True
3061,-1296.0,525,88,1,True
3062,-1372.0,574,91,1,True
3063,-1467.0,597,99,1,True
3064,-1718.0,668,119,1,True
3065,-1044.0,480,65,1,True
3066,-834.0,333,58,1,True
3067,-1505.0,599,103,1,True
3068,-978.0,396,67,1,True
3069,-764.0,344,49,1,True
3070,-2695.0,1186,170,1,True
3071,-2469.0,978,168,1,True
3072,-1682.0,668,115,1,True
3073,-2596.0,1087,170,1,True
3074,-1627.0,685,107,1,True
3075,-2341.0,967,155,1,True
3076,-1535.0,602,106,1,True
3077,-2180.0,896,145,1,True
3078,-1621.0,670,108,1,True
3079,-2730.0,1095,184,1,True
3080,-913.0,358,64,1,True
3081,-1234.0,481,86,1,True
3082,-907.0,352,64,1,True
