Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
1807,-131.0,177,0,1,25,True
1808,-370.0,476,0,1,85,True
1809,-452.0,571,0,1,98,True
1810,-418.0,526,0,1,87,True
1811,-860.0,1040,0,1,159,True
1812,-591.0,745,0,1,133,True
1813,-1036.0,1220,1,1,172,True
1814,-789.0,958,1,1,157,True
1815,-496.0,603,0,1,86,True
1816,-452.0,565,0,1,92,True
1817,-450.0,566,0,1,95,True
1818,-807.0,995,0,1,167,True
1819,-564.0,692,0,1,107,True
1820,-465.0,587,0,1,101,True
1821,-398.0,488,0,1,69,True
1822,-854.0,1028,0,1,153,True
1823,-818.0,1015,0,1,176,True
1824,-787.0,959,0,1,151,True
1825,-753.0,916,0,1,142,True
1826,-1156.0,1388,0,1,211,True
1827,-271.0,353,0,1,61,True
1828,-256.0,342,0,1,65,True
1829,-922.0,1105,0,1,162,True
1830,-329.0,419,0,1,69,True
1831,-383.0,490,0,1,86,True
1832,-401.0,513,0,1,91,True
1833,-965.0,1149,0,1,163,True
1834,-415.0,512,0,1,76,True
1835,-193.0,262,0,1,48,True
1836,-1041.0,1220,2,1,176,True
1837,-707.0,868,0,1,140,True
1838,-314.0,416,0,1,81,True
1839,-890.0,1068,0,1,157,True
1840,-949.0,1152,0,1,182,True
1841,-917.0,1100,0,1,162,True
1842,-152.0,208,0,1,35,True
1843,-506.0,616,1,1,98,True
1844,-399.0,499,0,1,79,True
1845,-671.0,826,0,1,134,True
1846,-836.0,1014,0,1,157,True
1847,-515.0,632,0,1,96,True
1848,-592.0,743,0,1,130,True
1849,-446.0,572,0,1,105,True
1850,-453.0,563,0,1,89,True
1851,-809.0,992,0,1,162,True
1852,-506.0,636,0,1,109,True
1853,-501.0,610,0,1,88,True
1854,-456.0,565,0,1,88,True
1855,-458.0,572,1,1,102,True
1856,-248.0,329,0,1,60,True
1857,-369.0,452,1,1,71,True
1858,-538.0,660,0,1,101,True
1859,-410.0,525,0,1,94,True
1860,-358.0,447,0,1,68,True
1861,-202.0,277,0,1,54,True
1862,-290.0,375,0,1,64,True
1863,-473.0,583,1,1,98,True
1864,-267.0,362,0,1,74,True
1865,-429.0,538,0,1,88,True
1866,-468.0,586,0,1,97,True
1867,-845.0,1026,0,1,160,True
1868,-473.0,597,0,1,103,True
1869,-420.0,528,0,1,87,True
1870,-244.0,321,0,1,56,True
1871,-317.0,413,0,1,75,True
1872,-217.0,293,0,1,55,True
1873,-1160.0,1404,0,1,223,True
1874,-734.0,899,0,1,144,True
1875,-736.0,904,0,1,147,True
1876,-1095.0,1286,1,1,179,True
1877,-442.0,545,0,1,82,True
1878,-518.0,646,0,1,107,True
1879,-286.0,364,0,1,57,True
1880,-486.0,610,0,1,103,True
1881,-296.0,377,0,1,60,True
1882,-135.0,187,0,1,31,True
1883,-438.0,561,0,1,102,True
1884,-334.0,435,0,1,80,True
1885,-880.0,1065,0,1,164,True
1886,-366.0,467,0,1,80,True
1887,-555.0,669,1,1,102,True
1888,-747.0,917,0,1,149,True
1889,-541.0,668,0,1,106,True
1890,-459.0,554,1,1,83,True
1891,-903.0,1086,0,1,162,True
1892,-1273.0,1500,0,0,227,False
1893,-269.0,362,0,1,72,True
1894,-356.0,460,0,1,83,True
1895,-736.0,903,0,1,146,True
1896,-328.0,434,0,1,85,True
1897,-323.0,407,0,1,63,True
1898,-742.0,919,0,1,156,True
1899,-875.0,1049,0,1,153,True
1900,-575.0,722,0,1,126,True
1901,-450.0,554,0,1,83,True
1902,-997.0,1229,0,1,211,True
1903,-809.0,993,0,1,163,True
1904,-391.0,483,0,1,71,True
1905,-938.0,1120,0,1,161,True
1906,-671.0,842,0,1,150,True
1907,-551.0,704,0,1,132,True
1908,-532.0,657,0,1,104,True
1909,-447.0,568,0,1,100,True
1910,-534.0,661,0,1,106,True
1911,-609.0,767,0,1,137,True
1912,-435.0,550,0,1,94,True
1913,-466.0,592,0,1,105,True
1914,-425.0,539,0,1,93,True
1915,-452.0,572,0,1,99,True
1916,-309.0,392,0,1,62,True
1917,-249.0,333,0,1,63,True
1918,-649.0,816,0,1,146,True
1919,-716.0,878,0,1,141,True
1920,-771.0,930,0,1,138,True
1921,-391.0,494,0,1,82,True
1922,-370.0,473,0,1,82,True
1923,-987.0,1181,0,1,173,True
1924,-327.0,424,0,1,76,True
1925,-1210.0,1445,0,1,214,True
1926,-496.0,609,0,1,92,True
1927,-1074.0,1291,0,1,196,True
1928,-280.0,361,0,1,60,True
1929,-744.0,909,0,1,144,True
1930,-338.0,429,0,1,70,True
1931,-449.0,567,0,1,97,True
1932,-181.0,250,0,1,48,True
1933,-478.0,604,0,1,105,True
1934,-779.0,957,0,1,157,True
1935,-731.0,900,0,1,148,True
1936,-878.0,1052,1,1,162,True
1937,-202.0,272,0,1,49,True
1938,-589.0,735,0,1,125,True
1939,-225.0,298,0,1,52,True
1940,-238.0,324,0,1,65,True
1941,-358.0,443,0,1,64,True
1942,-262.0,345,0,1,62,True
1943,-957.0,1147,0,1,169,True
1944,-425.0,532,0,1,86,True
1945,-448.0,568,0,1,99,True
1946,-550.0,672,0,1,101,True
1947,-536.0,660,0,1,103,True
1948,-354.0,446,0,1,71,True
1949,-621.0,770,0,1,128,True
1950,-458.0,575,0,1,96,True
1951,-609.0,755,0,1,125,True
1952,-346.0,454,0,1,87,True
1953,-727.0,898,0,1,150,True
1954,-392.0,516,0,1,103,True
1955,-933.0,1115,0,1,161,True
1956,-378.0,485,0,1,86,True
1957,-712.0,876,0,1,143,True
1958,-587.0,757,0,1,149,True
1959,-963.0,1153,0,1,169,True
1960,-419.0,512,0,1,72,True
1961,-154.0,213,0,1,38,True
1962,-1125.0,1374,0,1,228,True
1963,-401.0,520,0,1,98,True
1964,-286.0,373,0,1,66,True
1965,-455.0,550,0,1,74,True
1966,-372.0,485,0,1,92,True
1967,-566.0,701,0,1,114,True
1968,-487.0,615,0,1,107,True
1969,-563.0,638,4,1,90,True
1970,-304.0,399,0,1,74,True
1971,-639.0,806,0,1,146,True
1972,-453.0,586,0,1,112,True
1973,-800.0,987,0,1,166,True
1974,-429.0,530,0,1,80,True
1975,-373.0,476,0,1,82,True
1976,-201.0,272,0,1,50,True
1977,-388.0,505,0,1,96,True
1978,-551.0,679,1,1,116,True
1979,-847.0,1032,0,1,164,True
1980,-441.0,570,0,1,108,True
1981,-521.0,654,0,1,112,True
1982,-1214.0,1392,1,1,166,True
1983,-907.0,1081,0,1,153,True
1984,-665.0,827,0,1,141,True
1985,-783.0,942,1,1,147,True
1986,-688.0,844,0,1,135,True
1987,-440.0,547,0,1,86,True
1988,-822.0,999,0,1,156,True
1989,-818.0,979,1,1,149,True
1990,-954.0,1148,0,1,173,True
1991,-274.0,369,0,1,74,True
1992,-456.0,560,0,1,83,True
1993,-214.0,292,0,1,57,True
1994,-447.0,528,1,1,69,True
1995,-779.0,958,0,1,158,True
1996,-794.0,975,0,1,160,True
1997,-427.0,540,0,1,92,True
1998,-397.0,484,0,1,66,True
1999,-439.0,539,0,1,79,True
2000,-451.0,571,0,1,99,True
2001,-703.0,837,0,1,113,True
2002,-272.0,351,0,1,58,True
2003,-1056.0,1251,0,1,174,True
2004,-802.0,990,0,1,167,True
2005,-793.0,959,0,1,145,True
2006,-521.0,664,0,1,122,True
2007,-794.0,964,0,1,149,True
2008,-531.0,657,0,1,105,True
2009,-930.0,1114,0,1,163,True
2010,-237.0,316,0,1,58,True
2011,-1281.0,1500,0,0,219,False
2012,-890.0,1087,0,1,176,True
2013,-769.0,937,0,1,147,True
2014,-733.0,905,0,1,151,True
2015,-463.0,578,0,1,94,True
2016,-397.0,501,0,1,83,True
2017,-603.0,742,0,1,118,True
2018,-389.0,510,0,1,100,True
2019,-834.0,1025,0,1,170,True
2020,-278.0,370,0,1,71,True
2021,-840.0,1018,0,1,157,True
2022,-191.0,265,0,1,53,True
2023,-245.0,325,0,1,59,True
2024,-306.0,402,0,1,75,True
2025,-381.0,485,0,1,83,True
2026,-146.0,206,0,1,39,True
2027,-411.0,522,0,1,90,True
2028,-990.0,1159,1,1,157,True
2029,-962.0,1142,0,1,159,True
2030,-452.0,557,0,1,84,True
2031,-661.0,820,0,1,138,True
2032,-814.0,999,0,1,164,True
2033,-419.0,533,0,1,93,True
2034,-391.0,508,0,1,96,True
2035,-197.0,267,0,1,49,True
2036,-1187.0,1418,0,1,210,True
2037,-415.0,521,0,1,85,True
2038,-527.0,635,0,1,87,True
2039,-274.0,367,0,1,72,True
2040,-776.0,959,0,1,162,True
2041,-137.0,196,0,1,38,True
2042,-365.0,464,0,1,78,True
2043,-628.0,741,1,1,101,True
2044,-930.0,1112,0,1,161,True
2045,-374.0,467,0,1,72,True
2046,-772.0,950,0,1,157,True
2047,-305.0,387,0,1,61,True
2048,-101.0,150,0,1,28,True
2049,-855.0,1037,0,1,161,True
2050,-227.0,307,0,1,59,True
2051,-292.0,389,0,1,76,True
2052,-763.0,944,0,1,160,True
2053,-361.0,448,0,1,66,True
2054,-635.0,787,0,1,131,True
2055,-446.0,527,0,1,60,True
2056,-208.0,287,0,1,58,True
2057,-378.0,472,0,1,73,True
2058,-795.0,979,0,1,163,True
2059,-565.0,702,0,1,116,True
2060,-328.0,420,0,1,71,True
2061,-715.0,879,0,1,143,True
2062,-343.0,451,0,1,87,True
2063,-1272.0,1500,0,0,228,False
2064,-907.0,1091,0,1,163,True
2065,-634.0,782,0,1,127,True
2066,-345.0,452,0,1,86,True
2067,-620.0,755,0,1,114,True
2068,-410.0,516,0,1,85,True
2069,-741.0,918,0,1,156,True
2070,-766.0,934,0,1,147,True
2071,-294.0,385,0,1,70,True
2072,-533.0,646,0,1,92,True
2073,-364.0,454,0,1,69,True
2074,-359.0,468,0,1,88,True
2075,-388.0,488,0,1,79,True
2076,-312.0,416,0,1,83,True
2077,-99.0,140,0,1,20,True
2078,-561.0,689,0,1,107,True
2079,-314.0,400,0,1,65,True
2080,-344.0,445,0,1,80,True
2081,-318.0,409,0,1,70,True
2082,-91.0,129,0,1,17,True
2083,-527.0,653,0,1,105,True
2084,-897.0,1080,0,1,162,True
2085,-251.0,338,0,1,66,True
2086,-447.0,573,0,1,105,True
2087,-285.0,379,0,1,73,True
2088,-859.0,1034,1,1,163,True
2089,-1283.0,1500,0,0,217,False
2090,-224.0,308,0,1,63,True
2091,-406.0,512,0,1,85,True
2092,-707.0,862,0,1,134,True
2093,-453.0,569,0,1,95,True
2094,-222.0,292,0,1,49,True
2095,-192.0,261,0,1,48,True
2096,-479.0,615,0,1,115,True
2097,-435.0,525,0,1,69,True
2098,-867.0,1055,0,1,167,True
2099,-393.0,501,0,1,87,True
2100,-438.0,541,0,1,82,True
2101,-434.0,540,0,1,85,True
2102,-421.0,523,0,1,81,True
2103,-824.0,1006,0,1,161,True
2104,-294.0,387,0,1,72,True
2105,-524.0,653,0,1,108,True
2106,-395.0,487,0,1,71,True
2107,-199.0,266,0,1,46,True
2108,-305.0,407,0,1,81,True
2109,-171.0,229,0,1,37,True
2110,-205.0,280,0,1,54,True
2111,-430.0,558,0,1,107,True
2112,-215.0,287,0,1,51,True
2113,-226.0,304,0,1,57,True
2114,-361.0,461,0,1,79,True
2115,-822.0,998,0,1,155,True
2116,-454.0,581,0,1,106,True
2117,-166.0,234,0,1,47,True
2118,-941.0,1130,0,1,168,True
2119,-226.0,305,0,1,58,True
2120,-503.0,623,0,1,99,True
2121,-599.0,726,0,1,106,True
2122,-380.0,490,0,1,89,True
2123,-831.0,1003,0,1,151,True
2124,-423.0,544,0,1,100,True
2125,-464.0,576,0,1,91,True
2126,-990.0,1169,1,1,167,True
2127,-520.0,644,0,1,103,True
2128,-1227.0,1470,0,1,222,True
2129,-365.0,472,0,1,86,True
2130,-560.0,683,0,1,102,True
2131,-125.0,165,0,1,19,True
2132,-73.0,102,0,1,8,True
2133,-548.0,680,0,1,111,True
2134,-873.0,1055,0,1,161,True
2135,-366.0,462,0,1,75,True
2136,-544.0,667,0,1,102,True
2137,-944.0,1138,1,1,182,True
2138,-679.0,816,0,1,116,True
2139,-463.0,582,0,1,98,True
2140,-727.0,903,0,1,155,True
2141,-697.0,854,1,1,145,True
2142,-503.0,634,0,1,110,True
2143,-532.0,658,0,1,105,True
2144,-382.0,463,0,1,60,True
2145,-552.0,676,0,1,103,True
2146,-379.0,475,0,1,75,True
2147,-157.0,219,0,1,41,True
2148,-289.0,368,0,1,58,True
2149,-292.0,381,0,1,68,True
2150,-411.0,505,0,1,73,True
2151,-406.0,510,0,1,83,True
2152,-486.0,608,0,1,101,True
2153,-890.0,1068,0,1,157,True
2154,-240.0,315,0,1,54,True
2155,-976.0,1173,0,1,176,True
2156,-371.0,471,0,1,79,True
2157,-339.0,433,0,1,73,True
2158,-979.0,1181,0,1,181,True
2159,-382.0,484,0,1,81,True
2160,-496.0,612,0,1,95,True
2161,-341.0,448,0,1,86,True
2162,-1065.0,1275,0,1,189,True
2163,-829.0,1003,0,1,153,True
2164,-1157.0,1364,1,1,195,True
2165,-836.0,1012,0,1,155,True
2166,-841.0,1021,0,1,159,True
2167,-194.0,264,0,1,49,True
2168,-511.0,627,0,1,95,True
2169,-494.0,598,0,1,83,True
2170,-427.0,520,0,1,72,True
2171,-562.0,690,0,1,107,True
2172,-531.0,663,0,1,111,True
2173,-973.0,1157,0,1,163,True
2174,-868.0,1052,0,1,163,True
2175,-248.0,330,0,1,61,True
2176,-441.0,559,0,1,97,True
2177,-941.0,1152,0,1,190,True
2178,-210.0,284,0,1,53,True
2179,-328.0,430,0,1,81,True
2180,-991.0,1173,1,1,170,True
2181,-418.0,528,0,1,89,True
2182,-986.0,1167,0,1,160,True
2183,-774.0,929,0,1,134,True
2184,-321.0,417,0,1,75,True
2185,-272.0,355,0,1,62,True
2186,-365.0,473,0,1,87,True
2187,-1004.0,1187,0,1,162,True
2188,-329.0,413,1,1,72,True
2189,-412.0,526,0,1,93,True
2190,-872.0,1060,0,1,167,True
2191,-598.0,743,0,1,124,True
2192,-278.0,380,0,1,81,True
2193,-520.0,663,0,1,122,True
2194,-540.0,663,0,1,102,True
2195,-341.0,429,0,1,67,True
2196,-409.0,525,0,1,95,True
2197,-794.0,955,0,1,140,True
2198,-860.0,1037,0,1,156,True
2199,-445.0,563,0,1,97,True
2200,-511.0,630,0,1,98,True
2201,-830.0,1014,0,1,163,True
2202,-553.0,665,0,1,91,True
2203,-242.0,323,0,1,60,True
2204,-583.0,708,0,1,104,True
2205,-554.0,685,0,1,110,True
2206,-174.0,236,0,1,41,True
2207,-989.0,1173,0,1,163,True
2208,-373.0,479,0,1,85,True
2209,-818.0,1003,0,1,164,True
2210,-257.0,338,0,1,60,True
2211,-952.0,1136,0,1,163,True
2212,-463.0,580,0,1,96,True
2213,-377.0,478,0,1,80,True
2214,-322.0,423,0,1,80,True
2215,-770.0,905,0,1,114,True
2216,-974.0,1159,0,1,164,True
2217,-327.0,422,0,1,74,True
2218,-570.0,717,0,1,126,True
2219,-548.0,670,0,1,101,True
2220,-287.0,380,0,1,72,True
2221,-871.0,1054,0,1,162,True
2222,-764.0,934,0,1,149,True
2223,-470.0,603,0,1,112,True
2224,-415.0,533,0,1,97,True
2225,-254.0,338,0,1,63,True
2226,-406.0,513,0,1,86,True
2227,-373.0,479,0,1,85,True
2228,-756.0,898,0,1,121,True
2229,-260.0,347,0,1,66,True
2230,-349.0,465,0,1,95,True
2231,-819.0,1007,0,1,167,True
2232,-276.0,376,0,1,79,True
2233,-654.0,798,0,1,123,True
2234,-1034.0,1233,0,1,178,True
2235,-320.0,406,0,1,65,True
2236,-276.0,370,0,1,73,True
2237,-490.0,608,0,1,97,True
2238,-422.0,534,0,1,91,True
2239,-282.0,375,0,1,72,True
2240,-422.0,538,0,1,95,True
2241,-397.0,513,0,1,95,True
2242,-427.0,521,0,1,73,True
2243,-834.0,1021,0,1,166,True
2244,-480.0,595,0,1,94,True
2245,-517.0,646,0,1,108,True
2246,-507.0,635,0,1,107,True
2247,-820.0,1000,0,1,159,True
2248,-380.0,484,0,1,83,True
2249,-834.0,1009,0,1,154,True
2250,-392.0,478,1,1,74,True
2251,-234.0,309,0,1,54,True
2252,-914.0,1105,0,1,170,True
2253,-587.0,746,0,1,138,True
2254,-522.0,648,0,1,105,True
2255,-213.0,292,0,1,58,True
2256,-846.0,1025,0,1,158,True
2257,-684.0,850,0,1,145,True
2258,-411.0,525,0,1,93,True
2259,-905.0,1086,1,1,169,True
2260,-342.0,426,0,1,63,True
2261,-318.0,422,0,1,83,True
2262,-371.0,476,0,1,84,True
2263,-912.0,1104,1,1,180,True
2264,-134.0,193,0,1,38,True
2265,-781.0,963,0,1,161,True
2266,-494.0,607,0,1,92,True
2267,-910.0,1103,0,1,172,True
2268,-265.0,348,0,1,62,True
2269,-1198.0,1438,0,1,219,True
2270,-762.0,934,0,1,151,True
2271,-240.0,320,0,1,59,True
2272,-332.0,425,0,1,72,True
2273,-617.0,787,0,1,149,True
2274,-1030.0,1211,0,1,160,True
2275,-488.0,599,0,1,90,True
2276,-608.0,720,0,1,91,True
2277,-922.0,1095,1,1,161,True
2278,-906.0,1083,0,1,156,True
2279,-226.0,306,0,1,59,True
2280,-399.0,515,0,1,95,True
2281,-789.0,966,0,1,156,True
2282,-738.0,912,0,1,153,True
2283,-472.0,586,0,1,93,True
2284,-891.0,1075,0,1,163,True
2285,-349.0,447,0,1,77,True
2286,-569.0,695,0,1,105,True
2287,-860.0,1051,0,1,170,True
2288,-438.0,544,0,1,85,True
2289,-421.0,535,0,1,93,True
2290,-792.0,969,0,1,156,True
2291,-358.0,472,0,1,93,True
2292,-529.0,635,1,1,94,True
2293,-159.0,211,0,1,31,True
2294,-319.0,408,0,1,68,True
2295,-251.0,327,0,1,55,True
2296,-297.0,390,0,1,72,True
2297,-586.0,726,0,1,119,True
2298,-560.0,685,0,1,104,True
2299,-309.0,412,0,1,82,True
2300,-436.0,538,0,1,81,True
2301,-181.0,248,0,1,46,True
2302,-386.0,497,0,1,90,True
2303,-1210.0,1448,0,1,217,True
2304,-645.0,806,0,1,140,True
2305,-726.0,907,0,1,160,True
2306,-755.0,918,0,1,142,True
2307,-826.0,1001,0,1,154,True
2308,-217.0,291,0,1,53,True
2309,-468.0,565,0,1,76,True
2310,-787.0,967,0,1,159,True
2311,-856.0,1041,0,1,164,True
2312,-513.0,637,0,1,103,True
2313,-609.0,758,0,1,128,True
2314,-448.0,561,0,1,92,True
2315,-385.0,491,0,1,85,True
2316,-219.0,301,0,1,61,True
2317,-356.0,463,0,1,86,True
2318,-297.0,383,0,1,65,True
2319,-918.0,1106,0,1,167,True
2320,-1148.0,1336,0,1,167,True
2321,-378.0,488,0,1,89,True
2322,-382.0,502,0,1,99,True
2323,-346.0,437,0,1,70,True
2324,-979.0,1174,0,1,174,True
2325,-373.0,479,0,1,85,True
2326,-307.0,388,0,1,60,True
2327,-445.0,569,0,1,103,True
2328,-808.0,981,0,1,152,True
2329,-242.0,319,0,1,56,True
2330,-771.0,955,0,1,163,True
2331,-532.0,653,0,1,100,True
2332,-972.0,1156,1,1,172,True
2333,-472.0,585,0,1,92,True
2334,-426.0,535,0,1,88,True
2335,-271.0,358,0,1,66,True
2336,-461.0,563,0,1,81,True
2337,-618.0,756,0,1,117,True
2338,-434.0,564,0,1,109,True
2339,-1068.0,1279,0,1,190,True
2340,-586.0,716,0,1,109,True
2341,-1062.0,1299,0,1,216,True
2342,-720.0,889,0,1,148,True
2343,-632.0,799,0,1,146,True
2344,-1009.0,1182,1,1,161,True
2345,-511.0,620,0,1,88,True
2346,-497.0,603,0,1,85,True
2347,-784.0,944,1,1,148,True
2348,-1072.0,1296,0,1,203,True
2349,-351.0,463,0,1,91,True
2350,-547.0,672,0,1,104,True
2351,-807.0,986,0,1,158,True
2352,-687.0,858,0,1,150,True
2353,-265.0,343,0,1,57,True
2354,-434.0,542,0,1,87,True
2355,-814.0,988,0,1,153,True
2356,-281.0,364,0,1,62,True
2357,-319.0,415,0,1,75,True
2358,-381.0,492,0,1,90,True
2359,-500.0,607,0,1,86,True
2360,-212.0,278,0,1,45,True
2361,-536.0,678,0,1,121,True
2362,-499.0,608,1,1,97,True
2363,-870.0,1050,0,1,159,True
2364,-842.0,1018,0,1,155,True
2365,-549.0,649,0,1,79,True
2366,-419.0,526,0,1,86,True
2367,-372.0,476,0,1,83,True
2368,-442.0,547,0,1,84,True
2369,-323.0,433,0,1,89,True
2370,-830.0,1020,0,1,169,True
2371,-273.0,361,0,1,67,True
2372,-372.0,481,0,1,88,True
2373,-869.0,1046,0,1,156,True
2374,-479.0,608,0,1,108,True
2375,-657.0,828,0,1,150,True
2376,-402.0,498,0,1,75,True
2377,-928.0,1094,2,1,163,True
2378,-812.0,990,0,1,157,True
2379,-494.0,611,0,1,96,True
2380,-385.0,465,1,1,68,True
2381,-242.0,323,0,1,60,True
2382,-353.0,457,0,1,83,True
2383,-356.0,450,0,1,73,True
2384,-211.0,283,0,1,51,True
2385,-892.0,1075,0,1,162,True
2386,-494.0,617,0,1,102,True
2387,-532.0,653,0,1,100,True
2388,-777.0,945,0,1,147,True
2389,-667.0,816,0,1,128,True
2390,-512.0,630,0,1,97,True
2391,-782.0,943,0,1,140,True
2392,-358.0,452,0,1,73,True
2393,-366.0,469,0,1,82,True
2394,-839.0,1037,0,1,177,True
2395,-807.0,995,0,1,167,True
2396,-605.0,737,0,1,111,True
2397,-71.0,111,0,1,19,True
2398,-989.0,1166,2,1,174,True
2399,-727.0,833,1,1,94,True
2400,-473.0,595,0,1,101,True
2401,-1181.0,1416,0,1,214,True
2402,-439.0,538,0,1,78,True
2403,-977.0,1163,0,1,165,True
2404,-458.0,574,0,1,95,True
2405,-535.0,657,0,1,101,True
2406,-1026.0,1251,0,1,204,True
2407,-850.0,1038,0,1,167,True
2408,-287.0,380,0,1,72,True
2409,-712.0,888,0,1,155,True
2410,-936.0,1124,1,1,176,True
2411,-495.0,588,2,1,90,True
2412,-644.0,811,0,1,146,True
2413,-256.0,338,0,1,61,True
2414,-369.0,453,0,1,63,True
2415,-583.0,717,0,1,113,True
2416,-442.0,563,0,1,100,True
2417,-366.0,469,0,1,82,True
2418,-399.0,508,0,1,88,True
2419,-437.0,533,0,1,75,True
2420,-178.0,242,0,1,43,True
2421,-946.0,1130,0,1,163,True
2422,-825.0,1005,0,1,159,True
2423,-466.0,570,0,1,83,True
2424,-303.0,389,0,1,65,True
2425,-618.0,763,0,1,124,True
2426,-412.0,505,0,1,72,True
2427,-162.0,216,0,1,33,True
2428,-449.0,570,0,1,100,True
2429,-391.0,499,0,1,87,True
2430,-504.0,622,0,1,97,True
2431,-195.0,258,0,1,42,True
2432,-436.0,545,0,1,88,True
2433,-839.0,1004,1,1,153,True
2434,-430.0,531,0,1,80,True
2435,-385.0,476,0,1,70,True
2436,-501.0,629,0,1,107,True
2437,-263.0,341,0,1,57,True
2438,-509.0,620,0,1,90,True
2439,-1267.0,1500,0,0,233,False
2440,-860.0,1043,0,1,162,True
2441,-167.0,233,0,1,45,True
2442,-467.0,582,0,1,94,True
2443,-329.0,427,0,1,77,True
2444,-375.0,464,1,1,77,True
2445,-862.0,1052,0,1,169,True
2446,-569.0,683,0,1,93,True
2447,-1204.0,1463,0,1,238,True
2448,-937.0,1124,0,1,166,True
2449,-131.0,187,0,1,35,True
2450,-672.0,824,0,1,131,True
2451,-454.0,579,0,1,104,True
2452,-592.0,724,0,1,111,True
2453,-333.0,418,0,1,64,True
2454,-729.0,880,0,1,130,True
2455,-806.0,990,0,1,163,True
2456,-489.0,587,1,1,86,True
2457,-784.0,972,0,1,167,True
2458,-817.0,1011,0,1,173,True
2459,-773.0,957,0,1,163,True
2460,-533.0,655,0,1,101,True
2461,-657.0,809,0,1,131,True
2462,-732.0,912,0,1,159,True
2463,-673.0,836,1,1,151,True
2464,-1002.0,1192,0,1,169,True
2465,-1130.0,1322,0,1,171,True
2466,-506.0,639,0,1,112,True
2467,-624.0,793,0,1,148,True
2468,-704.0,843,0,1,118,True
2469,-961.0,1141,0,1,159,True
2470,-226.0,302,0,1,55,True
2471,-839.0,1006,0,1,146,True
2472,-470.0,585,0,1,94,True
2473,-959.0,1136,0,1,156,True
2474,-276.0,369,0,1,72,True
2475,-612.0,752,0,1,119,True
2476,-565.0,687,0,1,101,True
2477,-750.0,926,0,1,155,True
2478,-376.0,468,0,1,71,True
2479,-324.0,424,0,1,79,True
2480,-760.0,951,0,1,170,True
2481,-149.0,207,0,1,37,True
2482,-1037.0,1218,1,1,169,True
2483,-824.0,988,0,1,143,True
2484,-494.0,608,0,1,93,True
2485,-783.0,952,1,1,157,True
2486,-468.0,578,0,1,89,True
2487,-371.0,470,0,1,78,True
2488,-1113.0,1310,0,1,176,True
2489,-482.0,607,0,1,104,True
2490,-174.0,244,0,1,49,True
2491,-276.0,354,0,1,57,True
2492,-452.0,567,0,1,94,True
2493,-503.0,628,0,1,104,True
2494,-488.0,614,0,1,105,True
2495,-967.0,1152,0,1,164,True
2496,-545.0,661,0,1,95,True
2497,-396.0,495,0,1,78,True
2498,-368.0,482,0,1,93,True
2499,-262.0,358,0,1,75,True
2500,-1239.0,1479,0,1,219,True
2501,-415.0,534,0,1,98,True
2502,-590.0,737,0,1,126,True
2503,-1142.0,1374,0,1,211,True
2504,-1046.0,1241,0,1,174,True
2505,-266.0,338,0,1,51,True
2506,-615.0,787,0,1,151,True
2507,-579.0,713,0,1,113,True
2508,-288.0,393,0,1,84,True
2509,-451.0,559,0,1,87,True
2510,-563.0,701,0,1,117,True
2511,-476.0,595,0,1,98,True
2512,-443.0,554,0,1,90,True
2513,-644.0,816,0,1,151,True
2514,-202.0,267,0,1,44,True
2515,-830.0,1015,0,1,164,True
2516,-290.0,374,0,1,63,True
2517,-433.0,545,0,1,91,True
2518,-756.0,914,0,1,137,True
2519,-446.0,549,0,1,82,True
2520,-270.0,355,0,1,64,True
2521,-844.0,1031,0,1,166,True
2522,-582.0,728,0,1,125,True
2523,-159.0,221,0,1,41,True
2524,-425.0,537,0,1,91,True
2525,-229.0,310,0,1,60,True
2526,-221.0,302,0,1,60,True
2527,-578.0,699,0,1,100,True
2528,-487.0,611,0,1,103,True
2529,-455.0,566,0,1,90,True
2530,-592.0,709,1,1,105,True
2531,-376.0,491,0,1,94,True
2532,-799.0,939,0,1,119,True
2533,-1072.0,1265,0,1,172,True
2534,-858.0,1036,1,1,166,True
2535,-787.0,965,0,1,157,True
2536,-333.0,423,0,1,69,True
2537,-436.0,553,0,1,96,True
2538,-430.0,542,0,1,91,True
2539,-596.0,714,1,1,106,True
2540,-437.0,553,0,1,95,True
2541,-1274.0,1500,0,0,226,False
2542,-870.0,1035,2,1,162,True
2543,-694.0,878,0,1,163,True
2544,-414.0,511,0,1,76,True
2545,-965.0,1149,0,1,163,True
2546,-1078.0,1308,0,1,209,True
2547,-778.0,951,0,1,152,True
2548,-700.0,858,0,1,137,True
2549,-885.0,1067,0,1,161,True
2550,-312.0,398,0,1,65,True
2551,-917.0,1094,0,1,156,True
2552,-521.0,641,0,1,99,True
2553,-1022.0,1250,0,1,207,True
2554,-675.0,848,0,1,152,True
2555,-1050.0,1237,0,1,166,True
2556,-425.0,543,0,1,97,True
2557,-321.0,417,0,1,75,True
2558,-712.0,875,0,1,142,True
2559,-144.0,189,0,1,24,True
2560,-280.0,369,0,1,68,True
2561,-887.0,1080,0,1,172,True
2562,-1206.0,1453,0,1,226,True
2563,-503.0,621,0,1,97,True
2564,-802.0,977,0,1,154,True
2565,-638.0,787,0,1,128,True
2566,-550.0,670,0,1,99,True
2567,-692.0,835,0,1,122,True
2568,-822.0,1001,0,1,158,True
2569,-459.0,563,0,1,83,True
2570,-541.0,666,0,1,104,True
