Episode,Total Reward,Steps,Falls,Rollbacks
450,-80.0,83,0,3,True
451,-120.0,120,0,0,True
452,-82.0,83,0,1,True
453,-652.0,700,0,48,False
454,-70.0,70,0,0,True
455,-92.0,93,0,1,True
456,-68.0,69,0,1,True
457,-80.0,84,0,4,True
458,-412.0,438,0,26,True
459,-46.0,49,0,3,True
460,-60.0,61,0,1,True
461,-208.0,215,0,7,True
462,-61.0,61,0,0,True
463,-44.0,45,0,1,True
464,-41.0,42,0,1,True
465,-181.0,191,0,10,True
466,-52.0,57,0,5,True
467,-122.0,122,0,0,True
468,-82.0,83,0,1,True
469,-84.0,86,0,2,True
470,-55.0,60,0,5,True
471,-128.0,131,0,3,True
472,-101.0,104,0,3,True
473,-110.0,110,0,0,True
474,-93.0,93,0,0,True
475,-77.0,78,0,1,True
476,-70.0,71,0,1,True
477,-185.0,203,0,18,True
478,-92.0,93,0,1,True
479,-101.0,102,0,1,True
480,-68.0,68,0,0,True
481,-72.0,73,0,1,True
482,-51.0,52,0,1,True
483,-104.0,104,0,0,True
484,-650.0,700,0,50,False
485,-650.0,700,0,50,False
486,-656.0,700,0,44,False
487,-73.0,74,0,1,True
488,-655.0,700,0,45,False
489,-93.0,96,0,3,True
490,-100.0,103,0,3,True
491,-647.0,700,0,53,False
492,-651.0,700,0,49,False
493,-662.0,696,0,34,True
494,-38.0,39,0,1,True
495,-105.0,109,0,4,True
496,-99.0,102,0,3,True
497,-77.0,80,0,3,True
498,-88.0,88,0,0,True
499,-79.0,80,0,1,True
500,-112.0,113,0,1,True
501,-120.0,122,0,2,True
502,-403.0,444,0,41,True
503,-92.0,93,0,1,True
504,-72.0,74,0,2,True
505,-47.0,48,0,1,True
506,-74.0,79,0,5,True
507,-53.0,53,0,0,True
508,-96.0,96,0,0,True
509,-133.0,133,0,0,True
510,-83.0,83,0,0,True
511,-51.0,52,0,1,True
512,-173.0,179,0,6,True
513,-85.0,86,0,1,True
514,-93.0,93,0,0,True
515,-82.0,82,0,0,True
516,-55.0,56,0,1,True
517,-45.0,46,0,1,True
518,-490.0,527,0,37,True
519,-87.0,88,0,1,True
520,-117.0,118,0,1,True
521,-77.0,78,0,1,True
522,-207.0,217,0,10,True
523,-110.0,111,0,1,True
524,-57.0,58,0,1,True
525,-120.0,123,0,3,True
526,-120.0,125,0,5,True
527,-41.0,41,0,0,True
528,-647.0,700,0,53,False
529,-646.0,700,0,54,False
530,-89.0,90,0,1,True
531,-92.0,93,0,1,True
532,-342.0,373,0,31,True
533,-70.0,70,0,0,True
534,-385.0,404,0,19,True
535,-69.0,70,0,1,True
536,-45.0,46,0,1,True
537,-84.0,84,0,0,True
538,-87.0,92,0,5,True
539,-57.0,65,0,8,True
540,-60.0,63,0,3,True
541,-64.0,66,0,2,True
542,-71.0,72,0,1,True
543,-110.0,115,0,5,True
544,-105.0,106,0,1,True
545,-105.0,106,0,1,True
546,-90.0,91,0,1,True
547,-650.0,700,0,50,False
548,-66.0,67,0,1,True
549,-44.0,45,0,1,True
550,-153.0,154,0,1,True
551,-231.0,250,0,19,True
552,-45.0,45,0,0,True
553,-127.0,128,0,1,True
554,-77.0,78,0,1,True
555,-71.0,72,0,1,True
556,-110.0,112,0,2,True
557,-151.0,155,0,4,True
558,-103.0,103,0,0,True
559,-271.0,280,0,9,True
560,-125.0,125,0,0,True
561,-157.0,157,0,0,True
562,-199.0,201,0,2,True
563,-62.0,63,0,1,True
564,-89.0,93,0,4,True
565,-73.0,75,0,2,True
566,-109.0,110,0,1,True
567,-75.0,75,0,0,True
568,-643.0,700,0,57,False
569,-48.0,50,0,2,True
570,-117.0,117,0,0,True
571,-107.0,108,0,1,True
572,-52.0,52,0,0,True
573,-654.0,700,0,46,False
574,-98.0,98,0,0,True
575,-88.0,88,0,0,True
576,-78.0,82,0,4,True
577,-646.0,700,0,54,False
578,-90.0,91,0,1,True
579,-100.0,105,0,5,True
580,-61.0,62,0,1,True
581,-412.0,437,0,25,True
582,-84.0,84,0,0,True
583,-131.0,131,0,0,True
584,-173.0,176,0,3,True
585,-158.0,160,0,2,True
586,-88.0,89,0,1,True
587,-99.0,100,0,1,True
588,-61.0,62,0,1,True
589,-461.0,493,0,32,True
590,-68.0,70,0,2,True
591,-86.0,90,0,4,True
592,-90.0,90,0,0,True
593,-58.0,63,0,5,True
594,-198.0,203,0,5,True
595,-63.0,64,0,1,True
596,-148.0,148,0,0,True
597,-202.0,212,0,10,True
598,-107.0,111,0,4,True
599,-184.0,200,0,16,True
600,-102.0,103,0,1,True
601,-94.0,94,0,0,True
602,-61.0,62,0,1,True
603,-156.0,163,0,7,True
604,-102.0,103,0,1,True
605,-90.0,90,0,0,True
606,-78.0,83,0,5,True
607,-93.0,93,0,0,True
608,-86.0,87,0,1,True
609,-118.0,118,0,0,True
610,-76.0,77,0,1,True
611,-43.0,44,0,1,True
612,-85.0,85,0,0,True
613,-130.0,138,0,8,True
614,-116.0,119,0,3,True
615,-137.0,137,0,0,True
616,-107.0,112,0,5,True
617,-80.0,82,0,2,True
618,-70.0,70,0,0,True
619,-74.0,75,0,1,True
620,-103.0,103,0,0,True
621,-60.0,61,0,1,True
622,-650.0,700,0,50,False
623,-92.0,95,0,3,True
624,-144.0,144,0,0,True
625,-179.0,183,0,4,True
626,-99.0,99,0,0,True
627,-71.0,72,0,1,True
628,-66.0,66,0,0,True
629,-94.0,95,0,1,True
630,-94.0,94,0,0,True
631,-126.0,126,0,0,True
632,-47.0,48,0,1,True
633,-123.0,129,0,6,True
634,-74.0,81,0,7,True
635,-83.0,83,0,0,True
636,-122.0,123,0,1,True
637,-60.0,62,0,2,True
638,-86.0,86,0,0,True
639,-287.0,310,0,23,True
640,-112.0,113,0,1,True
641,-108.0,109,0,1,True
642,-178.0,185,0,7,True
643,-45.0,46,0,1,True
644,-94.0,97,0,3,True
645,-146.0,147,0,1,True
646,-65.0,66,0,1,True
647,-199.0,207,0,8,True
648,-198.0,205,0,7,True
649,-63.0,63,0,0,True
650,-575.0,618,0,43,True
651,-240.0,264,0,24,True
652,-89.0,91,0,2,True
653,-95.0,96,0,1,True
654,-89.0,90,0,1,True
655,-467.0,500,0,33,True
656,-158.0,158,0,0,True
657,-55.0,58,0,3,True
658,-107.0,108,0,1,True
659,-157.0,157,0,0,True
660,-43.0,44,0,1,True
661,-177.0,189,0,12,True
662,-63.0,63,0,0,True
663,-100.0,101,0,1,True
664,-55.0,56,0,1,True
665,-186.0,195,0,9,True
666,-127.0,135,0,8,True
667,-61.0,63,0,2,True
668,-118.0,121,0,3,True
669,-108.0,109,0,1,True
670,-221.0,232,0,11,True
671,-520.0,553,0,33,True
672,-274.0,290,0,16,True
673,-99.0,99,0,0,True
674,-637.0,700,0,63,False
675,-86.0,91,0,5,True
676,-105.0,105,0,0,True
677,-131.0,133,0,2,True
678,-431.0,460,0,29,True
679,-87.0,87,0,0,True
680,-99.0,99,0,0,True
681,-79.0,80,0,1,True
682,-652.0,700,0,48,False
683,-96.0,97,0,1,True
684,-430.0,458,0,28,True
685,-93.0,98,0,5,True
686,-172.0,177,0,5,True
687,-120.0,120,0,0,True
688,-88.0,90,0,2,True
689,-71.0,76,0,5,True
690,-100.0,102,0,2,True
691,-642.0,700,0,58,False
692,-97.0,98,0,1,True
693,-50.0,55,0,5,True
694,-108.0,113,0,5,True
695,-116.0,119,0,3,True
696,-132.0,134,0,2,True
697,-64.0,65,0,1,True
698,-91.0,92,0,1,True
699,-74.0,74,0,0,True
700,-105.0,106,0,1,True
701,-52.0,52,0,0,True
702,-108.0,109,0,1,True
703,-102.0,105,0,3,True
704,-74.0,77,0,3,True
705,-84.0,87,0,3,True
706,-79.0,79,0,0,True
707,-93.0,94,0,1,True
708,-92.0,95,0,3,True
709,-158.0,160,0,2,True
710,-123.0,127,0,4,True
711,-81.0,83,0,2,True
712,-92.0,94,0,2,True
713,-72.0,73,0,1,True
714,-150.0,150,0,0,True
715,-82.0,89,0,7,True
716,-75.0,77,0,2,True
717,-300.0,320,0,20,True
718,-245.0,271,0,26,True
719,-69.0,70,0,1,True
720,-75.0,76,0,1,True
721,-753.0,700,1,46,False
722,-646.0,700,0,54,False
723,-140.0,144,0,4,True
724,-108.0,109,0,1,True
725,-96.0,96,0,0,True
726,-56.0,57,0,1,True
727,-75.0,76,0,1,True
728,-148.0,148,0,0,True
729,-100.0,101,0,1,True
730,-95.0,97,0,2,True
731,-104.0,104,0,0,True
732,-72.0,73,0,1,True
733,-71.0,73,0,2,True
734,-77.0,83,0,6,True
735,-53.0,55,0,2,True
