Episode,Total Reward,Steps,Falls,Rollbacks
2667,-118.0,118,0,0,True
2668,-343.0,145,2,0,True
2669,-486.0,189,3,0,True
2670,-2680.0,700,20,0,False
2671,-135.0,135,0,0,True
2672,-77.0,77,0,0,True
2673,-106.0,106,0,0,True
2674,-244.0,145,1,0,True
2675,-857.0,263,6,0,True
2676,-40.0,40,0,0,True
2677,-111.0,111,0,0,True
2678,-650.0,254,4,0,True
2679,-121.0,121,0,0,True
2680,-2185.0,700,15,0,False
2681,-137.0,137,0,0,True
2682,-115.0,115,0,0,True
2683,-55.0,55,0,0,True
2684,-181.0,181,0,0,True
2685,-362.0,164,2,0,True
2686,-2120.0,635,15,0,True
2687,-185.0,86,1,0,True
2688,-116.0,116,0,0,True
2689,-217.0,118,1,0,True
2690,-1987.0,700,13,0,False
2691,-71.0,71,0,0,True
2692,-480.0,183,3,0,True
2693,-68.0,68,0,0,True
2694,-1682.0,593,11,0,True
2695,-127.0,127,0,0,True
2696,-186.0,87,1,0,True
2697,-141.0,141,0,0,True
2698,-582.0,186,4,0,True
2699,-128.0,128,0,0,True
2700,-136.0,136,0,0,True
2701,-877.0,283,6,0,True
2702,-167.0,167,0,0,True
2703,-300.0,201,1,0,True
2704,-115.0,115,0,0,True
2705,-1150.0,358,8,0,True
2706,-139.0,139,0,0,True
2707,-134.0,134,0,0,True
2708,-337.0,139,2,0,True
2709,-118.0,118,0,0,True
2710,-189.0,189,0,0,True
2711,-99.0,99,0,0,True
2712,-77.0,77,0,0,True
2713,-823.0,229,6,0,True
2714,-1383.0,492,9,0,True
2715,-75.0,75,0,0,True
2716,-2075.0,689,14,0,True
2717,-114.0,114,0,0,True
2718,-127.0,127,0,0,True
2719,-134.0,134,0,0,True
2720,-90.0,90,0,0,True
2721,-373.0,175,2,0,True
2722,-174.0,174,0,0,True
2723,-130.0,130,0,0,True
2724,-1623.0,435,12,0,True
2725,-101.0,101,0,0,True
2726,-137.0,137,0,0,True
2727,-104.0,104,0,0,True
2728,-157.0,157,0,0,True
2729,-176.0,176,0,0,True
2730,-99.0,99,0,0,True
2731,-131.0,131,0,0,True
2732,-379.0,181,2,0,True
2733,-105.0,105,0,0,True
2734,-105.0,105,0,0,True
2735,-73.0,73,0,0,True
2736,-250.0,151,1,0,True
2737,-111.0,111,0,0,True
2738,-720.0,225,5,0,True
2739,-2086.0,700,14,0,False
2740,-577.0,181,4,0,True
2741,-238.0,139,1,0,True
2742,-88.0,88,0,0,True
2743,-150.0,150,0,0,True
2744,-210.0,111,1,0,True
2745,-1092.0,300,8,0,True
2746,-80.0,80,0,0,True
2747,-468.0,171,3,0,True
2748,-107.0,107,0,0,True
2749,-113.0,113,0,0,True
2750,-905.0,311,6,0,True
2751,-2383.0,700,17,0,False
2752,-186.0,87,1,0,True
2753,-93.0,93,0,0,True
2754,-163.0,163,0,0,True
2755,-137.0,137,0,0,True
2756,-1828.0,640,12,0,True
2757,-121.0,121,0,0,True
2758,-329.0,131,2,0,True
2759,-101.0,101,0,0,True
2760,-91.0,91,0,0,True
2761,-2284.0,700,16,0,False
2762,-92.0,92,0,0,True
2763,-114.0,114,0,0,True
2764,-606.0,210,4,0,True
2765,-1987.0,700,13,0,False
2766,-56.0,56,0,0,True
2767,-65.0,65,0,0,True
2768,-90.0,90,0,0,True
2769,-476.0,179,3,0,True
2770,-130.0,130,0,0,True
2771,-76.0,76,0,0,True
2772,-71.0,71,0,0,True
2773,-611.0,215,4,0,True
2774,-117.0,117,0,0,True
2775,-685.0,190,5,0,True
2776,-125.0,125,0,0,True
2777,-88.0,88,0,0,True
2778,-187.0,88,1,0,True
2779,-324.0,126,2,0,True
2780,-1784.0,596,12,0,True
2781,-140.0,140,0,0,True
2782,-325.0,127,2,0,True
2783,-1402.0,412,10,0,True
2784,-84.0,84,0,0,True
2785,-312.0,114,2,0,True
2786,-1043.0,350,7,0,True
2787,-510.0,213,3,0,True
2788,-164.0,164,0,0,True
2789,-122.0,122,0,0,True
2790,-98.0,98,0,0,True
2791,-68.0,68,0,0,True
2792,-358.0,160,2,0,True
2793,-49.0,49,0,0,True
2794,-120.0,120,0,0,True
2795,-72.0,72,0,0,True
2796,-85.0,85,0,0,True
2797,-102.0,102,0,0,True
2798,-78.0,78,0,0,True
2799,-105.0,105,0,0,True
2800,-124.0,124,0,0,True
2801,-297.0,99,2,0,True
2802,-1372.0,481,9,0,True
2803,-160.0,160,0,0,True
2804,-157.0,157,0,0,True
2805,-65.0,65,0,0,True
2806,-122.0,122,0,0,True
2807,-87.0,87,0,0,True
2808,-77.0,77,0,0,True
2809,-1062.0,369,7,0,True
2810,-133.0,133,0,0,True
2811,-111.0,111,0,0,True
2812,-88.0,88,0,0,True
2813,-123.0,123,0,0,True
2814,-368.0,170,2,0,True
2815,-54.0,54,0,0,True
2816,-105.0,105,0,0,True
2817,-118.0,118,0,0,True
2818,-117.0,117,0,0,True
2819,-111.0,111,0,0,True
2820,-258.0,159,1,0,True
2821,-103.0,103,0,0,True
2822,-472.0,175,3,0,True
2823,-103.0,103,0,0,True
2824,-108.0,108,0,0,True
2825,-110.0,110,0,0,True
2826,-64.0,64,0,0,True
2827,-159.0,159,0,0,True
2828,-122.0,122,0,0,True
2829,-217.0,118,1,0,True
2830,-78.0,78,0,0,True
2831,-382.0,184,2,0,True
2832,-94.0,94,0,0,True
2833,-189.0,90,1,0,True
2834,-1398.0,507,9,0,True
2835,-127.0,127,0,0,True
2836,-195.0,96,1,0,True
2837,-392.0,194,2,0,True
2838,-625.0,229,4,0,True
2839,-83.0,83,0,0,True
2840,-2185.0,700,15,0,False
2841,-378.0,180,2,0,True
2842,-68.0,68,0,0,True
2843,-2185.0,700,15,0,False
2844,-1378.0,388,10,0,True
2845,-60.0,60,0,0,True
2846,-76.0,76,0,0,True
2847,-842.0,248,6,0,True
2848,-167.0,167,0,0,True
2849,-66.0,66,0,0,True
2850,-68.0,68,0,0,True
2851,-1876.0,589,13,0,True
2852,-77.0,77,0,0,True
2853,-373.0,175,2,0,True
2854,-119.0,119,0,0,True
2855,-128.0,128,0,0,True
2856,-74.0,74,0,0,True
2857,-115.0,115,0,0,True
2858,-132.0,132,0,0,True
2859,-82.0,82,0,0,True
2860,-1987.0,700,13,0,False
2861,-631.0,235,4,0,True
2862,-233.0,134,1,0,True
2863,-174.0,75,1,0,True
2864,-2252.0,668,16,0,True
2865,-140.0,140,0,0,True
2866,-56.0,56,0,0,True
2867,-1059.0,366,7,0,True
2868,-136.0,136,0,0,True
2869,-1589.0,500,11,0,True
2870,-403.0,205,2,0,True
2871,-110.0,110,0,0,True
2872,-380.0,182,2,0,True
2873,-390.0,192,2,0,True
2874,-766.0,271,5,0,True
2875,-122.0,122,0,0,True
2876,-65.0,65,0,0,True
2877,-126.0,126,0,0,True
2878,-150.0,150,0,0,True
2879,-1160.0,269,9,0,True
2880,-94.0,94,0,0,True
2881,-81.0,81,0,0,True
2882,-1196.0,404,8,0,True
2883,-117.0,117,0,0,True
2884,-93.0,93,0,0,True
2885,-66.0,66,0,0,True
2886,-247.0,148,1,0,True
2887,-1476.0,585,9,0,True
2888,-1987.0,700,13,0,False
2889,-37.0,37,0,0,True
2890,-373.0,175,2,0,True
2891,-71.0,71,0,0,True
2892,-471.0,174,3,0,True
2893,-83.0,83,0,0,True
2894,-77.0,77,0,0,True
2895,-105.0,105,0,0,True
2896,-135.0,135,0,0,True
2897,-124.0,124,0,0,True
2898,-89.0,89,0,0,True
2899,-285.0,87,2,0,True
2900,-50.0,50,0,0,True
2901,-77.0,77,0,0,True
2902,-120.0,120,0,0,True
2903,-129.0,129,0,0,True
2904,-157.0,157,0,0,True
2905,-149.0,149,0,0,True
2906,-131.0,131,0,0,True
2907,-97.0,97,0,0,True
2908,-121.0,121,0,0,True
2909,-356.0,158,2,0,True
2910,-2086.0,700,14,0,False
2911,-73.0,73,0,0,True
2912,-339.0,141,2,0,True
2913,-204.0,105,1,0,True
2914,-497.0,200,3,0,True
2915,-139.0,40,1,0,True
2916,-2133.0,648,15,0,True
2917,-94.0,94,0,0,True
2918,-1949.0,563,14,0,True
2919,-165.0,165,0,0,True
2920,-85.0,85,0,0,True
2921,-1355.0,365,10,0,True
2922,-154.0,154,0,0,True
2923,-335.0,137,2,0,True
2924,-114.0,114,0,0,True
2925,-150.0,150,0,0,True
2926,-127.0,127,0,0,True
2927,-512.0,215,3,0,True
2928,-68.0,68,0,0,True
2929,-88.0,88,0,0,True
2930,-147.0,147,0,0,True
2931,-123.0,123,0,0,True
2932,-388.0,190,2,0,True
2933,-93.0,93,0,0,True
2934,-116.0,116,0,0,True
2935,-141.0,141,0,0,True
2936,-70.0,70,0,0,True
2937,-144.0,144,0,0,True
2938,-88.0,88,0,0,True
2939,-94.0,94,0,0,True
2940,-358.0,160,2,0,True
2941,-86.0,86,0,0,True
2942,-130.0,130,0,0,True
2943,-102.0,102,0,0,True
2944,-168.0,168,0,0,True
2945,-117.0,117,0,0,True
2946,-213.0,114,1,0,True
2947,-92.0,92,0,0,True
2948,-91.0,91,0,0,True
2949,-118.0,118,0,0,True
2950,-107.0,107,0,0,True
2951,-156.0,156,0,0,True
2952,-101.0,101,0,0,True
2953,-125.0,125,0,0,True
2954,-55.0,55,0,0,True
2955,-113.0,113,0,0,True
2956,-333.0,135,2,0,True
2957,-1265.0,374,9,0,True
2958,-143.0,143,0,0,True
2959,-139.0,139,0,0,True
2960,-50.0,50,0,0,True
2961,-1018.0,325,7,0,True
2962,-163.0,163,0,0,True
2963,-166.0,166,0,0,True
2964,-100.0,100,0,0,True
2965,-69.0,69,0,0,True
2966,-82.0,82,0,0,True
2967,-132.0,132,0,0,True
2968,-132.0,132,0,0,True
2969,-70.0,70,0,0,True
2970,-101.0,101,0,0,True
2971,-166.0,166,0,0,True
2972,-137.0,137,0,0,True
2973,-117.0,117,0,0,True
2974,-893.0,299,6,0,True
2975,-165.0,165,0,0,True
2976,-332.0,134,2,0,True
2977,-145.0,145,0,0,True
2978,-335.0,137,2,0,True
2979,-122.0,122,0,0,True
2980,-120.0,120,0,0,True
2981,-415.0,217,2,0,True
2982,-223.0,124,1,0,True
2983,-1628.0,539,11,0,True
2984,-87.0,87,0,0,True
2985,-128.0,128,0,0,True
2986,-77.0,77,0,0,True
2987,-131.0,131,0,0,True
2988,-97.0,97,0,0,True
2989,-602.0,206,4,0,True
2990,-138.0,138,0,0,True
2991,-130.0,130,0,0,True
2992,-148.0,148,0,0,True
2993,-88.0,88,0,0,True
2994,-95.0,95,0,0,True
2995,-2086.0,700,14,0,False
2996,-81.0,81,0,0,True
2997,-52.0,52,0,0,True
2998,-89.0,89,0,0,True
2999,-483.0,186,3,0,True
3000,-142.0,142,0,0,True
3001,-52.0,52,0,0,True
3002,-2383.0,700,17,0,False
3003,-596.0,200,4,0,True
3004,-75.0,75,0,0,True
3005,-83.0,83,0,0,True
3006,-68.0,68,0,0,True
3007,-100.0,100,0,0,True
3008,-129.0,129,0,0,True
3009,-147.0,147,0,0,True
3010,-2185.0,700,15,0,False
3011,-378.0,180,2,0,True
3012,-117.0,117,0,0,True
3013,-113.0,113,0,0,True
3014,-143.0,143,0,0,True
3015,-124.0,124,0,0,True
3016,-118.0,118,0,0,True
3017,-339.0,141,2,0,True
3018,-131.0,131,0,0,True
3019,-2154.0,570,16,0,True
3020,-76.0,76,0,0,True
3021,-1188.0,297,9,0,True
3022,-1735.0,646,11,0,True
3023,-1273.0,481,8,0,True
3024,-112.0,112,0,0,True
3025,-322.0,124,2,0,True
3026,-95.0,95,0,0,True
3027,-125.0,125,0,0,True
3028,-407.0,209,2,0,True
3029,-306.0,108,2,0,True
3030,-84.0,84,0,0,True
3031,-105.0,105,0,0,True
3032,-1987.0,700,13,0,False
3033,-140.0,140,0,0,True
3034,-111.0,111,0,0,True
3035,-149.0,149,0,0,True
3036,-342.0,144,2,0,True
3037,-122.0,122,0,0,True
3038,-125.0,125,0,0,True
3039,-370.0,172,2,0,True
3040,-335.0,137,2,0,True
3041,-1183.0,292,9,0,True
3042,-142.0,142,0,0,True
3043,-98.0,98,0,0,True
3044,-1798.0,610,12,0,True
3045,-81.0,81,0,0,True
3046,-2086.0,700,14,0,False
3047,-777.0,282,5,0,True
3048,-98.0,98,0,0,True
3049,-129.0,129,0,0,True
3050,-124.0,124,0,0,True
3051,-368.0,170,2,0,True
3052,-56.0,56,0,0,True
3053,-1987.0,700,13,0,False
3054,-1088.0,395,7,0,True
3055,-145.0,145,0,0,True
3056,-107.0,107,0,0,True
3057,-131.0,131,0,0,True
3058,-108.0,108,0,0,True
3059,-360.0,162,2,0,True
3060,-105.0,105,0,0,True
3061,-716.0,221,5,0,True
3062,-133.0,133,0,0,True
3063,-349.0,151,2,0,True
3064,-164.0,164,0,0,True
3065,-98.0,98,0,0,True
3066,-72.0,72,0,0,True
3067,-2086.0,700,14,0,False
3068,-393.0,195,2,0,True
3069,-85.0,85,0,0,True
3070,-56.0,56,0,0,True
3071,-106.0,106,0,0,True
3072,-242.0,143,1,0,True
3073,-92.0,92,0,0,True
3074,-105.0,105,0,0,True
3075,-97.0,97,0,0,True
3076,-116.0,116,0,0,True
3077,-121.0,121,0,0,True
3078,-1789.0,700,11,0,False
3079,-1713.0,426,13,0,True
3080,-91.0,91,0,0,True
3081,-61.0,61,0,0,True
3082,-105.0,105,0,0,True
3083,-1906.0,520,14,0,True
3084,-158.0,158,0,0,True
3085,-261.0,162,1,0,True
3086,-129.0,129,0,0,True
3087,-126.0,126,0,0,True
3088,-118.0,118,0,0,True
3089,-124.0,124,0,0,True
3090,-889.0,295,6,0,True
3091,-360.0,162,2,0,True
3092,-115.0,115,0,0,True
3093,-54.0,54,0,0,True
3094,-114.0,114,0,0,True
3095,-376.0,178,2,0,True
3096,-71.0,71,0,0,True
3097,-124.0,124,0,0,True
3098,-119.0,119,0,0,True
3099,-250.0,151,1,0,True
3100,-381.0,183,2,0,True
3101,-282.0,183,1,0,True
3102,-102.0,102,0,0,True
3103,-116.0,116,0,0,True
3104,-94.0,94,0,0,True
3105,-113.0,113,0,0,True
3106,-67.0,67,0,0,True
3107,-113.0,113,0,0,True
3108,-60.0,60,0,0,True
3109,-93.0,93,0,0,True
3110,-90.0,90,0,0,True
3111,-95.0,95,0,0,True
3112,-139.0,139,0,0,True
3113,-77.0,77,0,0,True
3114,-189.0,90,1,0,True
3115,-1417.0,427,10,0,True
3116,-102.0,102,0,0,True
3117,-143.0,143,0,0,True
3118,-90.0,90,0,0,True
3119,-115.0,115,0,0,True
3120,-48.0,48,0,0,True
3121,-586.0,190,4,0,True
3122,-87.0,87,0,0,True
3123,-609.0,213,4,0,True
3124,-119.0,119,0,0,True
3125,-110.0,110,0,0,True
3126,-88.0,88,0,0,True
3127,-105.0,105,0,0,True
3128,-341.0,143,2,0,True
3129,-114.0,114,0,0,True
3130,-156.0,156,0,0,True
3131,-164.0,164,0,0,True
3132,-750.0,255,5,0,True
3133,-93.0,93,0,0,True
3134,-123.0,123,0,0,True
3135,-482.0,185,3,0,True
3136,-455.0,158,3,0,True
3137,-367.0,169,2,0,True
3138,-2185.0,700,15,0,False
3139,-843.0,249,6,0,True
3140,-162.0,162,0,0,True
3141,-638.0,242,4,0,True
3142,-114.0,114,0,0,True
3143,-127.0,127,0,0,True
3144,-89.0,89,0,0,True
3145,-166.0,166,0,0,True
3146,-91.0,91,0,0,True
3147,-68.0,68,0,0,True
3148,-336.0,138,2,0,True
3149,-94.0,94,0,0,True
3150,-148.0,148,0,0,True
3151,-109.0,109,0,0,True
3152,-405.0,207,2,0,True
3153,-86.0,86,0,0,True
3154,-2086.0,700,14,0,False
3155,-407.0,209,2,0,True
3156,-458.0,161,3,0,True
3157,-166.0,166,0,0,True
3158,-103.0,103,0,0,True
3159,-692.0,197,5,0,True
3160,-90.0,90,0,0,True
3161,-614.0,218,4,0,True
3162,-385.0,187,2,0,True
3163,-33.0,33,0,0,True
3164,-373.0,175,2,0,True
3165,-110.0,110,0,0,True
3166,-170.0,170,0,0,True
3167,-758.0,263,5,0,True
3168,-464.0,167,3,0,True
3169,-641.0,245,4,0,True
3170,-131.0,131,0,0,True
3171,-2086.0,700,14,0,False
3172,-2185.0,700,15,0,False
3173,-121.0,121,0,0,True
3174,-1079.0,386,7,0,True
3175,-1364.0,473,9,0,True
3176,-145.0,145,0,0,True
3177,-75.0,75,0,0,True
3178,-54.0,54,0,0,True
3179,-102.0,102,0,0,True
3180,-84.0,84,0,0,True
3181,-340.0,142,2,0,True
3182,-77.0,77,0,0,True
3183,-78.0,78,0,0,True
3184,-64.0,64,0,0,True
3185,-76.0,76,0,0,True
3186,-404.0,206,2,0,True
3187,-107.0,107,0,0,True
3188,-885.0,291,6,0,True
3189,-2185.0,700,15,0,False
3190,-192.0,93,1,0,True
3191,-129.0,129,0,0,True
3192,-392.0,194,2,0,True
3193,-603.0,207,4,0,True
3194,-112.0,112,0,0,True
3195,-2284.0,700,16,0,False
3196,-90.0,90,0,0,True
3197,-104.0,104,0,0,True
3198,-107.0,107,0,0,True
3199,-90.0,90,0,0,True
3200,-149.0,149,0,0,True
3201,-105.0,105,0,0,True
3202,-1131.0,339,8,0,True
3203,-61.0,61,0,0,True
3204,-68.0,68,0,0,True
3205,-171.0,171,0,0,True
3206,-574.0,178,4,0,True
3207,-78.0,78,0,0,True
3208,-61.0,61,0,0,True
3209,-54.0,54,0,0,True
3210,-605.0,209,4,0,True
3211,-50.0,50,0,0,True
3212,-100.0,100,0,0,True
3213,-68.0,68,0,0,True
3214,-38.0,38,0,0,True
3215,-74.0,74,0,0,True
3216,-641.0,245,4,0,True
3217,-167.0,68,1,0,True
3218,-1666.0,478,12,0,True
3219,-93.0,93,0,0,True
3220,-396.0,198,2,0,True
3221,-2143.0,658,15,0,True
3222,-842.0,248,6,0,True
3223,-1888.0,700,12,0,False
3224,-129.0,129,0,0,True
3225,-84.0,84,0,0,True
3226,-125.0,125,0,0,True
3227,-2680.0,700,20,0,False
3228,-151.0,151,0,0,True
3229,-170.0,170,0,0,True
3230,-94.0,94,0,0,True
3231,-101.0,101,0,0,True
3232,-63.0,63,0,0,True
3233,-97.0,97,0,0,True
3234,-1888.0,700,12,0,False
3235,-94.0,94,0,0,True
3236,-119.0,119,0,0,True
3237,-98.0,98,0,0,True
3238,-127.0,127,0,0,True
3239,-122.0,122,0,0,True
3240,-257.0,158,1,0,True
3241,-113.0,113,0,0,True
3242,-133.0,133,0,0,True
3243,-157.0,157,0,0,True
3244,-79.0,79,0,0,True
3245,-1351.0,460,9,0,True
3246,-132.0,132,0,0,True
3247,-60.0,60,0,0,True
3248,-73.0,73,0,0,True
3249,-136.0,136,0,0,True
3250,-102.0,102,0,0,True
3251,-97.0,97,0,0,True
3252,-75.0,75,0,0,True
3253,-80.0,80,0,0,True
3254,-345.0,147,2,0,True
3255,-1635.0,546,11,0,True
3256,-63.0,63,0,0,True
3257,-1254.0,363,9,0,True
3258,-37.0,37,0,0,True
3259,-1797.0,609,12,0,True
3260,-129.0,129,0,0,True
3261,-128.0,128,0,0,True
3262,-107.0,107,0,0,True
3263,-838.0,244,6,0,True
3264,-136.0,136,0,0,True
3265,-1057.0,364,7,0,True
3266,-884.0,290,6,0,True
3267,-1007.0,314,7,0,True
3268,-103.0,103,0,0,True
3269,-1317.0,327,10,0,True
3270,-2185.0,700,15,0,False
3271,-400.0,202,2,0,True
3272,-1582.0,592,10,0,True
3273,-135.0,135,0,0,True
3274,-110.0,110,0,0,True
3275,-84.0,84,0,0,True
3276,-2185.0,700,15,0,False
3277,-89.0,89,0,0,True
3278,-40.0,40,0,0,True
3279,-71.0,71,0,0,True
3280,-248.0,149,1,0,True
3281,-81.0,81,0,0,True
3282,-364.0,166,2,0,True
3283,-113.0,113,0,0,True
3284,-112.0,112,0,0,True
3285,-64.0,64,0,0,True
3286,-138.0,138,0,0,True
3287,-1776.0,489,13,0,True
3288,-254.0,155,1,0,True
3289,-273.0,174,1,0,True
3290,-55.0,55,0,0,True
3291,-113.0,113,0,0,True
3292,-1046.0,353,7,0,True
3293,-90.0,90,0,0,True
3294,-131.0,131,0,0,True
3295,-257.0,158,1,0,True
3296,-113.0,113,0,0,True
3297,-469.0,172,3,0,True
3298,-82.0,82,0,0,True
3299,-122.0,122,0,0,True
3300,-86.0,86,0,0,True
3301,-392.0,194,2,0,True
3302,-71.0,71,0,0,True
3303,-96.0,96,0,0,True
3304,-128.0,128,0,0,True
3305,-73.0,73,0,0,True
3306,-139.0,139,0,0,True
3307,-89.0,89,0,0,True
3308,-86.0,86,0,0,True
3309,-115.0,115,0,0,True
3310,-121.0,121,0,0,True
3311,-57.0,57,0,0,True
3312,-142.0,142,0,0,True
3313,-150.0,150,0,0,True
3314,-483.0,186,3,0,True
3315,-114.0,114,0,0,True
3316,-163.0,163,0,0,True
3317,-825.0,231,6,0,True
3318,-165.0,165,0,0,True
3319,-666.0,270,4,0,True
3320,-478.0,181,3,0,True
3321,-121.0,121,0,0,True
3322,-2086.0,700,14,0,False
3323,-128.0,128,0,0,True
3324,-142.0,142,0,0,True
3325,-290.0,191,1,0,True
3326,-472.0,175,3,0,True
3327,-1181.0,389,8,0,True
3328,-76.0,76,0,0,True
3329,-2185.0,700,15,0,False
3330,-76.0,76,0,0,True
3331,-99.0,99,0,0,True
3332,-1987.0,700,13,0,False
3333,-343.0,145,2,0,True
3334,-66.0,66,0,0,True
3335,-1264.0,472,8,0,True
3336,-191.0,92,1,0,True
3337,-83.0,83,0,0,True
3338,-109.0,109,0,0,True
3339,-85.0,85,0,0,True
3340,-68.0,68,0,0,True
3341,-1666.0,379,13,0,True
3342,-761.0,266,5,0,True
3343,-109.0,109,0,0,True
3344,-382.0,184,2,0,True
3345,-150.0,150,0,0,True
3346,-209.0,110,1,0,True
3347,-102.0,102,0,0,True
3348,-76.0,76,0,0,True
3349,-144.0,144,0,0,True
3350,-148.0,148,0,0,True
3351,-70.0,70,0,0,True
3352,-2086.0,700,14,0,False
3353,-580.0,184,4,0,True
3354,-144.0,144,0,0,True
3355,-371.0,173,2,0,True
3356,-165.0,165,0,0,True
3357,-99.0,99,0,0,True
3358,-157.0,157,0,0,True
3359,-140.0,140,0,0,True
3360,-398.0,200,2,0,True
3361,-125.0,125,0,0,True
3362,-49.0,49,0,0,True
3363,-2335.0,652,17,0,True
3364,-89.0,89,0,0,True
3365,-99.0,99,0,0,True
3366,-96.0,96,0,0,True
3367,-81.0,81,0,0,True
3368,-86.0,86,0,0,True
3369,-158.0,158,0,0,True
3370,-2482.0,700,18,0,False
3371,-105.0,105,0,0,True
3372,-82.0,82,0,0,True
3373,-93.0,93,0,0,True
3374,-113.0,113,0,0,True
3375,-399.0,201,2,0,True
3376,-76.0,76,0,0,True
3377,-126.0,126,0,0,True
3378,-989.0,296,7,0,True
3379,-69.0,69,0,0,True
3380,-159.0,159,0,0,True
3381,-77.0,77,0,0,True
3382,-100.0,100,0,0,True
3383,-103.0,103,0,0,True
3384,-354.0,156,2,0,True
3385,-89.0,89,0,0,True
3386,-135.0,135,0,0,True
3387,-128.0,128,0,0,True
3388,-80.0,80,0,0,True
3389,-55.0,55,0,0,True
3390,-124.0,124,0,0,True
3391,-81.0,81,0,0,True
3392,-107.0,107,0,0,True
3393,-132.0,132,0,0,True
3394,-100.0,100,0,0,True
3395,-208.0,109,1,0,True
3396,-119.0,119,0,0,True
3397,-1888.0,700,12,0,False
3398,-103.0,103,0,0,True
3399,-2383.0,700,17,0,False
3400,-113.0,113,0,0,True
3401,-76.0,76,0,0,True
3402,-136.0,136,0,0,True
3403,-681.0,186,5,0,True
3404,-130.0,130,0,0,True
3405,-119.0,119,0,0,True
3406,-48.0,48,0,0,True
3407,-96.0,96,0,0,True
3408,-386.0,188,2,0,True
3409,-135.0,135,0,0,True
3410,-1903.0,616,13,0,True
3411,-122.0,122,0,0,True
3412,-744.0,249,5,0,True
3413,-93.0,93,0,0,True
3414,-100.0,100,0,0,True
3415,-1288.0,397,9,0,True
3416,-90.0,90,0,0,True
3417,-114.0,114,0,0,True
3418,-136.0,136,0,0,True
3419,-123.0,123,0,0,True
3420,-388.0,190,2,0,True
3421,-107.0,107,0,0,True
3422,-114.0,114,0,0,True
3423,-112.0,112,0,0,True
3424,-87.0,87,0,0,True
3425,-378.0,180,2,0,True
3426,-1442.0,452,10,0,True
3427,-117.0,117,0,0,True
3428,-1179.0,387,8,0,True
3429,-100.0,100,0,0,True
3430,-118.0,118,0,0,True
3431,-105.0,105,0,0,True
3432,-47.0,47,0,0,True
3433,-473.0,176,3,0,True
3434,-129.0,129,0,0,True
3435,-64.0,64,0,0,True
3436,-410.0,212,2,0,True
3437,-1889.0,602,13,0,True
3438,-99.0,99,0,0,True
3439,-641.0,245,4,0,True
3440,-1296.0,405,9,0,True
3441,-406.0,208,2,0,True
3442,-73.0,73,0,0,True
3443,-459.0,162,3,0,True
3444,-107.0,107,0,0,True
3445,-102.0,102,0,0,True
3446,-478.0,181,3,0,True
3447,-1915.0,529,14,0,True
3448,-196.0,97,1,0,True
3449,-139.0,139,0,0,True
3450,-61.0,61,0,0,True
3451,-180.0,180,0,0,True
3452,-57.0,57,0,0,True
3453,-56.0,56,0,0,True
3454,-1888.0,700,12,0,False
3455,-123.0,123,0,0,True
3456,-2086.0,700,14,0,False
3457,-70.0,70,0,0,True
3458,-380.0,182,2,0,True
3459,-382.0,184,2,0,True
3460,-1014.0,321,7,0,True
3461,-156.0,156,0,0,True
3462,-394.0,196,2,0,True
3463,-634.0,238,4,0,True
3464,-1603.0,415,12,0,True
3465,-78.0,78,0,0,True
3466,-120.0,120,0,0,True
3467,-122.0,122,0,0,True
3468,-131.0,131,0,0,True
3469,-65.0,65,0,0,True
3470,-186.0,186,0,0,True
3471,-199.0,100,1,0,True
3472,-92.0,92,0,0,True
3473,-131.0,131,0,0,True
3474,-389.0,191,2,0,True
3475,-98.0,98,0,0,True
3476,-2032.0,547,15,0,True
3477,-117.0,117,0,0,True
3478,-434.0,137,3,0,True
3479,-96.0,96,0,0,True
3480,-1976.0,689,13,0,True
3481,-70.0,70,0,0,True
3482,-161.0,161,0,0,True
3483,-133.0,133,0,0,True
3484,-117.0,117,0,0,True
3485,-608.0,212,4,0,True
3486,-610.0,214,4,0,True
3487,-1941.0,654,13,0,True
3488,-147.0,147,0,0,True
3489,-106.0,106,0,0,True
3490,-84.0,84,0,0,True
3491,-363.0,165,2,0,True
3492,-324.0,126,2,0,True
3493,-2025.0,639,14,0,True
3494,-152.0,152,0,0,True
3495,-117.0,117,0,0,True
3496,-424.0,127,3,0,True
3497,-79.0,79,0,0,True
3498,-110.0,110,0,0,True
3499,-97.0,97,0,0,True
3500,-83.0,83,0,0,True
3501,-1695.0,606,11,0,True
3502,-834.0,240,6,0,True
3503,-135.0,135,0,0,True
3504,-387.0,189,2,0,True
3505,-2581.0,700,19,0,False
3506,-97.0,97,0,0,True
3507,-2185.0,700,15,0,False
3508,-154.0,154,0,0,True
3509,-156.0,156,0,0,True
3510,-117.0,117,0,0,True
3511,-74.0,74,0,0,True
3512,-137.0,137,0,0,True
3513,-44.0,44,0,0,True
3514,-66.0,66,0,0,True
3515,-345.0,147,2,0,True
3516,-870.0,276,6,0,True
3517,-2383.0,700,17,0,False
3518,-87.0,87,0,0,True
3519,-391.0,193,2,0,True
3520,-89.0,89,0,0,True
3521,-85.0,85,0,0,True
3522,-973.0,280,7,0,True
3523,-120.0,120,0,0,True
3524,-78.0,78,0,0,True
3525,-121.0,121,0,0,True
3526,-313.0,115,2,0,True
3527,-102.0,102,0,0,True
3528,-141.0,141,0,0,True
3529,-88.0,88,0,0,True
3530,-408.0,210,2,0,True
3531,-106.0,106,0,0,True
3532,-231.0,132,1,0,True
