Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
286,-897.0,1083,0,1,True
287,-536.0,663,0,1,True
288,-1034.0,1231,0,1,True
289,-427.0,541,0,1,True
290,-933.0,1121,0,1,True
291,-838.0,1015,0,1,True
292,-323.0,426,0,1,True
293,-772.0,957,0,1,True
294,-414.0,526,0,1,True
295,-796.0,982,0,1,True
296,-812.0,995,0,1,True
297,-436.0,530,0,1,True
298,-409.0,520,0,1,True
299,-619.0,762,0,1,True
300,-504.0,630,0,1,True
301,-895.0,1086,0,1,True
302,-749.0,925,0,1,True
303,-507.0,628,0,1,True
304,-896.0,1073,0,1,True
305,-466.0,576,0,1,True
306,-343.0,432,0,1,True
307,-802.0,988,0,1,True
308,-313.0,398,0,1,True
309,-470.0,585,0,1,True
310,-559.0,687,0,1,True
311,-581.0,724,0,1,True
312,-659.0,792,0,1,True
313,-503.0,641,0,1,True
314,-432.0,554,0,1,True
315,-528.0,659,0,1,True
316,-152.0,209,0,1,True
317,-1173.0,1413,0,1,True
318,-767.0,934,0,1,True
319,-904.0,1116,0,1,True
320,-595.0,739,0,1,True
321,-303.0,400,0,1,True
322,-612.0,728,0,1,True
323,-487.0,610,0,1,True
324,-257.0,341,0,1,True
325,-360.0,442,0,1,True
326,-882.0,1047,1,1,True
327,-429.0,543,0,1,True
328,-472.0,585,0,1,True
329,-510.0,636,0,1,True
330,-741.0,915,1,1,True
331,-382.0,474,0,1,True
332,-593.0,724,0,1,True
333,-729.0,905,1,1,True
334,-317.0,401,0,1,True
335,-520.0,652,1,1,True
336,-965.0,1152,0,1,True
337,-708.0,878,0,1,True
338,-772.0,955,0,1,True
339,-491.0,615,0,1,True
340,-894.0,1075,0,1,True
341,-874.0,1058,0,1,True
342,-592.0,742,0,1,True
343,-670.0,799,0,1,True
344,-251.0,334,0,1,True
345,-430.0,544,0,1,True
346,-514.0,641,0,1,True
347,-471.0,602,0,1,True
348,-538.0,674,1,1,True
349,-843.0,1015,0,1,True
350,-203.0,270,0,1,True
351,-303.0,388,0,1,True
352,-932.0,1121,0,1,True
353,-321.0,415,0,1,True
354,-319.0,414,0,1,True
355,-623.0,789,0,1,True
356,-911.0,1095,0,1,True
357,-875.0,1057,0,1,True
358,-202.0,274,0,1,True
359,-279.0,363,0,1,True
360,-401.0,506,0,1,True
361,-458.0,581,0,1,True
362,-521.0,636,0,1,True
363,-681.0,849,0,1,True
364,-795.0,971,0,1,True
365,-924.0,1108,0,1,True
366,-463.0,576,0,1,True
367,-597.0,728,0,1,True
368,-275.0,356,0,1,True
369,-506.0,655,0,1,True
370,-839.0,1027,0,1,True
371,-333.0,416,0,1,True
372,-450.0,565,0,1,True
373,-506.0,609,1,1,True
374,-566.0,699,0,1,True
375,-516.0,652,0,1,True
376,-404.0,511,0,1,True
377,-458.0,575,0,1,True
378,-258.0,342,0,1,True
379,-500.0,610,0,1,True
380,-327.0,424,0,1,True
381,-279.0,358,0,1,True
382,-405.0,510,0,1,True
383,-548.0,676,0,1,True
384,-464.0,585,0,1,True
385,-494.0,610,0,1,True
386,-929.0,1111,0,1,True
387,-268.0,354,0,1,True
388,-586.0,729,0,1,True
389,-492.0,625,0,1,True
390,-434.0,553,0,1,True
391,-71.0,102,0,1,True
392,-1017.0,1196,0,1,True
393,-839.0,1020,0,1,True
394,-375.0,479,0,1,True
395,-520.0,645,0,1,True
396,-855.0,1032,0,1,True
397,-706.0,882,0,1,True
398,-1278.0,1500,0,0,False
399,-283.0,368,0,1,True
400,-323.0,410,0,1,True
401,-642.0,793,0,1,True
402,-449.0,547,0,1,True
403,-121.0,168,0,1,True
404,-845.0,1023,0,1,True
405,-358.0,463,0,1,True
406,-392.0,489,0,1,True
407,-775.0,949,0,1,True
408,-415.0,521,0,1,True
409,-546.0,675,0,1,True
410,-786.0,965,0,1,True
411,-316.0,414,0,1,True
412,-430.0,537,0,1,True
413,-325.0,420,0,1,True
414,-438.0,558,0,1,True
415,-406.0,508,0,1,True
416,-753.0,937,0,1,True
417,-845.0,1033,0,1,True
418,-185.0,260,0,1,True
419,-796.0,963,0,1,True
420,-341.0,442,0,1,True
421,-591.0,704,1,1,True
422,-402.0,490,0,1,True
423,-864.0,1043,0,1,True
424,-596.0,727,0,1,True
425,-390.0,494,0,1,True
426,-414.0,527,0,1,True
427,-769.0,944,0,1,True
428,-743.0,906,0,1,True
429,-499.0,627,0,1,True
430,-315.0,395,1,1,True
431,-307.0,400,0,1,True
432,-268.0,359,0,1,True
433,-467.0,583,0,1,True
434,-378.0,487,0,1,True
435,-640.0,794,0,1,True
436,-315.0,417,0,1,True
437,-547.0,656,0,1,True
438,-1280.0,1500,0,0,False
439,-1202.0,1380,1,1,True
440,-592.0,716,0,1,True
441,-209.0,287,0,1,True
442,-527.0,639,0,1,True
443,-704.0,874,0,1,True
444,-827.0,1011,0,1,True
445,-436.0,558,0,1,True
446,-319.0,419,0,1,True
447,-590.0,719,0,1,True
448,-915.0,1101,0,1,True
449,-326.0,407,0,1,True
450,-629.0,788,0,1,True
451,-744.0,919,0,1,True
452,-358.0,466,0,1,True
453,-810.0,953,0,1,True
454,-693.0,860,0,1,True
455,-387.0,494,0,1,True
456,-271.0,371,0,1,True
457,-583.0,690,0,1,True
458,-992.0,1187,0,1,True
459,-685.0,845,0,1,True
460,-225.0,310,0,1,True
461,-322.0,400,0,1,True
462,-602.0,729,1,1,True
463,-790.0,960,1,1,True
464,-1287.0,1500,1,0,False
465,-557.0,688,0,1,True
466,-482.0,600,0,1,True
467,-486.0,598,0,1,True
468,-273.0,362,0,1,True
469,-825.0,1006,0,1,True
470,-343.0,449,0,1,True
471,-373.0,473,0,1,True
472,-277.0,359,0,1,True
473,-612.0,741,0,1,True
474,-847.0,1018,0,1,True
475,-262.0,346,0,1,True
476,-598.0,736,0,1,True
477,-427.0,545,0,1,True
478,-617.0,750,0,1,True
479,-249.0,332,0,1,True
480,-480.0,601,0,1,True
481,-773.0,953,0,1,True
482,-343.0,434,0,1,True
483,-474.0,585,0,1,True
484,-587.0,714,0,1,True
485,-527.0,653,0,1,True
486,-389.0,502,0,1,True
487,-937.0,1123,0,1,True
488,-846.0,1019,0,1,True
489,-832.0,1004,0,1,True
490,-726.0,887,0,1,True
491,-385.0,473,0,1,True
492,-360.0,459,0,1,True
493,-831.0,1022,0,1,True
494,-515.0,631,0,1,True
495,-1154.0,1369,0,1,True
496,-385.0,471,0,1,True
497,-862.0,1047,0,1,True
498,-171.0,235,0,1,True
499,-483.0,606,0,1,True
500,-403.0,517,0,1,True
501,-352.0,456,0,1,True
502,-117.0,170,0,1,True
503,-816.0,983,0,1,True
504,-503.0,618,0,1,True
505,-748.0,927,0,1,True
506,-372.0,458,0,1,True
507,-397.0,505,0,1,True
508,-217.0,287,0,1,True
509,-297.0,382,0,1,True
510,-890.0,1081,0,1,True
511,-749.0,923,0,1,True
512,-310.0,400,0,1,True
513,-478.0,595,0,1,True
514,-587.0,721,0,1,True
515,-392.0,492,0,1,True
516,-401.0,519,0,1,True
517,-486.0,593,0,1,True
518,-661.0,827,0,1,True
519,-454.0,563,0,1,True
520,-366.0,471,0,1,True
521,-835.0,1016,0,1,True
522,-570.0,704,0,1,True
523,-465.0,588,0,1,True
524,-392.0,508,0,1,True
525,-514.0,606,1,1,True
526,-172.0,237,0,1,True
527,-581.0,719,0,1,True
528,-458.0,568,0,1,True
529,-580.0,702,0,1,True
530,-391.0,484,0,1,True
531,-300.0,399,0,1,True
532,-651.0,797,1,1,True
533,-416.0,514,0,1,True
534,-285.0,372,0,1,True
535,-644.0,804,0,1,True
536,-301.0,408,0,1,True
537,-887.0,1067,0,1,True
538,-481.0,600,0,1,True
539,-439.0,538,0,1,True
540,-371.0,462,0,1,True
541,-880.0,1055,0,1,True
542,-226.0,306,0,1,True
543,-404.0,520,0,1,True
544,-400.0,512,0,1,True
545,-344.0,453,0,1,True
546,-770.0,935,0,1,True
547,-418.0,520,0,1,True
548,-683.0,822,0,1,True
549,-418.0,517,0,1,True
550,-542.0,661,0,1,True
551,-347.0,431,0,1,True
552,-712.0,887,0,1,True
553,-359.0,461,0,1,True
554,-833.0,1020,0,1,True
555,-663.0,825,0,1,True
556,-765.0,945,0,1,True
557,-133.0,193,0,1,True
558,-694.0,861,0,1,True
559,-435.0,546,0,1,True
560,-425.0,529,0,1,True
561,-233.0,309,0,1,True
562,-491.0,609,0,1,True
563,-393.0,479,0,1,True
564,-895.0,1091,0,1,True
565,-499.0,611,0,1,True
566,-757.0,919,0,1,True
567,-726.0,892,0,1,True
568,-492.0,617,0,1,True
569,-742.0,920,0,1,True
570,-721.0,899,0,1,True
571,-767.0,934,0,1,True
572,-253.0,336,0,1,True
573,-519.0,640,0,1,True
574,-728.0,899,0,1,True
575,-316.0,404,0,1,True
576,-823.0,1005,0,1,True
577,-581.0,718,0,1,True
578,-259.0,331,1,1,True
579,-947.0,1137,0,1,True
580,-81.0,123,0,1,True
581,-526.0,647,0,1,True
582,-830.0,1017,0,1,True
583,-564.0,692,0,1,True
584,-458.0,568,0,1,True
585,-476.0,603,1,1,True
586,-432.0,539,0,1,True
587,-662.0,822,0,1,True
588,-860.0,1041,0,1,True
589,-601.0,754,0,1,True
590,-982.0,1171,0,1,True
591,-553.0,674,0,1,True
592,-741.0,916,0,1,True
593,-714.0,852,0,1,True
594,-506.0,617,0,1,True
595,-477.0,596,0,1,True
596,-864.0,1047,0,1,True
597,-452.0,570,0,1,True
598,-359.0,450,0,1,True
599,-575.0,706,0,1,True
600,-666.0,810,0,1,True
601,-831.0,1009,0,1,True
602,-526.0,649,0,1,True
603,-486.0,609,0,1,True
604,-626.0,768,0,1,True
605,-886.0,1063,1,1,True
606,-726.0,899,0,1,True
607,-240.0,314,0,1,True
608,-249.0,336,0,1,True
609,-613.0,778,0,1,True
610,-690.0,854,0,1,True
611,-403.0,511,0,1,True
612,-901.0,1079,0,1,True
613,-622.0,773,0,1,True
614,-619.0,756,0,1,True
615,-793.0,953,0,1,True
616,-555.0,698,0,1,True
617,-553.0,664,0,1,True
618,-759.0,939,0,1,True
619,-344.0,429,0,1,True
620,-512.0,636,0,1,True
621,-276.0,363,0,1,True
622,-431.0,543,0,1,True
623,-432.0,547,0,1,True
624,-1210.0,1453,0,1,True
625,-856.0,1034,0,1,True
626,-443.0,563,0,1,True
627,-951.0,1138,0,1,True
628,-469.0,583,0,1,True
629,-945.0,1126,0,1,True
630,-248.0,330,0,1,True
631,-548.0,673,0,1,True
632,-1044.0,1239,0,1,True
633,-323.0,411,0,1,True
634,-459.0,577,0,1,True
635,-289.0,369,0,1,True
636,-661.0,793,1,1,True
637,-425.0,529,0,1,True
638,-400.0,496,0,1,True
639,-804.0,989,0,1,True
640,-1214.0,1451,0,1,True
641,-546.0,679,0,1,True
642,-336.0,432,0,1,True
643,-341.0,420,0,1,True
644,-732.0,913,0,1,True
645,-762.0,928,1,1,True
646,-802.0,1006,0,1,True
647,-779.0,965,0,1,True
648,-511.0,634,0,1,True
649,-817.0,987,0,1,True
650,-852.0,1032,1,1,True
651,-559.0,680,0,1,True
652,-386.0,472,0,1,True
653,-493.0,635,0,1,True
654,-265.0,347,0,1,True
655,-379.0,474,0,1,True
656,-731.0,900,0,1,True
657,-286.0,382,0,1,True
658,-240.0,321,0,1,True
659,-1170.0,1370,0,1,True
660,-840.0,1029,0,1,True
661,-293.0,394,0,1,True
662,-400.0,507,0,1,True
663,-682.0,825,0,1,True
664,-432.0,533,0,1,True
665,-411.0,532,0,1,True
666,-278.0,369,0,1,True
667,-1071.0,1257,0,1,True
668,-265.0,357,0,1,True
669,-457.0,560,0,1,True
670,-649.0,774,0,1,True
671,-877.0,1072,0,1,True
672,-553.0,711,0,1,True
673,-419.0,530,0,1,True
674,-697.0,860,0,1,True
675,-426.0,547,0,1,True
676,-479.0,588,0,1,True
677,-453.0,560,0,1,True
678,-865.0,1042,0,1,True
679,-826.0,1010,0,1,True
680,-862.0,1045,0,1,True
681,-319.0,415,0,1,True
682,-607.0,748,0,1,True
683,-312.0,402,0,1,True
684,-408.0,520,0,1,True
685,-414.0,518,0,1,True
686,-468.0,587,0,1,True
687,-407.0,499,0,1,True
688,-676.0,858,0,1,True
689,-906.0,1086,0,1,True
690,-293.0,383,0,1,True
691,-270.0,364,0,1,True
692,-834.0,1017,0,1,True
693,-373.0,483,0,1,True
694,-609.0,772,0,1,True
695,-571.0,697,0,1,True
696,-516.0,630,0,1,True
697,-845.0,1036,0,1,True
698,-950.0,1132,0,1,True
699,-445.0,546,0,1,True
700,-242.0,321,0,1,True
701,-777.0,955,0,1,True
702,-630.0,765,0,1,True
703,-678.0,834,0,1,True
704,-569.0,679,0,1,True
705,-491.0,596,0,1,True
706,-375.0,476,0,1,True
707,-567.0,691,0,1,True
708,-510.0,623,0,1,True
709,-592.0,735,0,1,True
710,-497.0,638,0,1,True
711,-549.0,676,0,1,True
712,-679.0,845,0,1,True
713,-720.0,900,0,1,True
714,-341.0,444,0,1,True
715,-582.0,705,0,1,True
