Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger,Rollbacks
504,-2194.0,874,149,1,0,True
505,-2382.0,981,158,1,0,True
506,-1006.0,451,64,1,0,True
507,-2589.0,1089,169,1,0,True
508,-868.0,313,64,1,0,True
509,-485.0,200,34,1,0,True
510,-2375.0,929,163,1,0,True
511,-1302.0,549,86,1,0,True
512,-514.0,193,38,1,0,True
513,-3047.0,1232,204,1,0,True
514,-2045.0,842,136,1,0,True
515,-1100.0,410,79,1,0,True
516,-2540.0,1157,156,1,0,True
517,-3356.0,1361,224,1,0,True
518,-1330.0,559,88,1,0,True
519,-2405.0,968,162,1,0,True
520,-1133.0,443,79,1,0,True
521,-1527.0,603,105,1,0,True
522,-2592.0,1083,170,1,0,True
523,-1300.0,583,82,1,0,True
524,-1452.0,582,99,1,0,True
525,-1358.0,587,88,1,0,True
526,-701.0,263,51,1,0,True
527,-2424.0,996,161,1,0,True
528,-1520.0,569,108,1,0,True
529,-3144.0,1329,204,1,0,True
530,-1264.0,475,90,1,0,True
531,-1278.0,534,85,1,0,True
532,-2033.0,821,137,1,0,True
533,-1089.0,507,67,1,0,True
534,-976.0,403,66,1,0,True
535,-2117.0,860,142,1,0,True
536,-1008.0,363,74,1,0,True
537,-2563.0,1135,161,1,0,True
538,-1011.0,429,67,1,0,True
539,-1030.0,403,72,1,0,True
540,-777.0,321,53,1,0,True
541,-2366.0,983,156,1,0,True
542,-615.0,222,46,1,0,True
543,-1455.0,585,99,1,0,True
544,-1489.0,574,104,1,0,True
545,-2505.0,1068,162,1,0,True
546,-1009.0,445,65,1,0,True
547,-1107.0,471,73,1,0,True
548,-1648.0,715,106,1,0,True
549,-1135.0,499,73,1,0,True
550,-1337.0,530,92,1,0,True
551,-1073.0,482,68,1,0,True
552,-807.0,378,50,1,0,True
553,-1025.0,389,73,1,0,True
554,-2541.0,1086,164,1,0,True
555,-2357.0,1028,150,1,0,True
556,-2472.0,963,170,1,0,True
557,-1030.0,385,74,1,0,True
558,-2189.0,887,147,1,0,True
559,-374.0,179,24,1,0,True
560,-3525.0,1500,225,0,0,False
561,-449.0,182,32,1,0,True
562,-1065.0,411,75,1,0,True
563,-1537.0,631,103,1,0,True
564,-1331.0,542,90,1,0,True
565,-1380.0,537,96,1,0,True
566,-2817.0,1110,192,1,0,True
567,-1760.0,674,123,1,0,True
568,-2333.0,977,153,1,0,True
569,-1398.0,519,100,1,0,True
570,-1663.0,667,113,1,0,True
571,-1218.0,483,84,1,0,True
572,-1363.0,538,94,1,0,True
573,-2732.0,1169,176,1,0,True
574,-1630.0,697,106,1,0,True
575,-1035.0,399,73,1,0,True
576,-2400.0,972,161,1,0,True
577,-2092.0,862,139,1,0,True
578,-1390.0,556,95,1,0,True
579,-2366.0,1001,154,1,0,True
580,-922.0,358,65,1,0,True
581,-2475.0,1011,165,1,0,True
582,-1837.0,814,116,1,0,True
583,-1482.0,585,102,1,0,True
584,-2183.0,953,139,1,0,True
585,-1446.0,549,102,1,0,True
586,-1531.0,616,104,1,0,True
587,-1282.0,511,88,1,0,True
588,-917.0,380,62,1,0,True
589,-2458.0,1138,149,1,0,True
590,-1347.0,549,91,1,0,True
591,-2830.0,1204,183,1,0,True
592,-1406.0,599,92,1,0,True
