Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
2767,-1524.0,609,104,1,True
2768,-1664.0,749,104,1,True
2769,-2469.0,1140,150,1,True
2770,-2475.0,1092,156,1,True
2771,-1165.0,538,72,1,True
2772,-1041.0,414,72,1,True
2773,-766.0,292,55,1,True
2774,-2354.0,926,161,1,True
2775,-694.0,283,48,1,True
2776,-1578.0,636,107,1,True
2777,-2022.0,864,131,1,True
2778,-2537.0,1091,163,1,True
2779,-870.0,351,60,1,True
2780,-1392.0,531,98,1,True
2781,-1134.0,534,69,1,True
2782,-2709.0,1155,175,1,True
2783,-2334.0,879,164,1,True
2784,-1072.0,400,77,1,True
2785,-1164.0,456,81,1,True
2786,-3132.0,1344,201,1,True
2787,-3390.0,1500,210,0,False
2788,-1473.0,522,108,1,True
2789,-1607.0,701,103,1,True
2790,-1235.0,500,84,1,True
2791,-2112.0,900,137,1,True
2792,-1388.0,518,99,1,True
2793,-1362.0,555,92,1,True
2794,-1106.0,416,79,1,True
2795,-614.0,239,44,1,True
2796,-2460.0,1005,164,1,True
2797,-655.0,253,47,1,True
2798,-1401.0,558,96,1,True
2799,-2391.0,1017,155,1,True
2800,-2308.0,988,149,1,True
2801,-1017.0,372,74,1,True
2802,-2398.0,970,161,1,True
2803,-2267.0,938,150,1,True
2804,-2740.0,1114,183,1,True
2805,-1376.0,515,98,1,True
2806,-2687.0,1223,165,1,True
2807,-2617.0,1207,159,1,True
2808,-941.0,350,68,1,True
2809,-2332.0,1039,146,1,True
2810,-1088.0,425,76,1,True
2811,-374.0,152,27,1,True
2812,-1209.0,537,77,1,True
2813,-3552.0,1500,228,0,False
2814,-2563.0,1108,164,1,True
2815,-2306.0,959,152,1,True
2816,-1563.0,666,102,1,True
2817,-1062.0,453,70,1,True
2818,-1447.0,658,90,1,True
2819,-3480.0,1500,220,0,False
2820,-3480.0,1500,220,0,False
2821,-1974.0,852,127,1,True
2822,-1206.0,471,84,1,True
2823,-1342.0,562,89,1,True
2824,-954.0,354,69,1,True
2825,-1284.0,522,87,1,True
2826,-578.0,221,42,1,True
2827,-1708.0,721,112,1,True
2828,-1301.0,512,90,1,True
2829,-1170.0,462,81,1,True
2830,-1419.0,558,98,1,True
2831,-1404.0,633,88,1,True
2832,-1172.0,473,80,1,True
2833,-1073.0,446,72,1,True
2834,-1842.0,693,130,1,True
2835,-361.0,139,27,1,True
2836,-2137.0,871,143,1,True
2837,-1387.0,508,100,1,True
2838,-504.0,219,34,1,True
2839,-3471.0,1500,219,0,False
2840,-1580.0,710,99,1,True
2841,-2942.0,1361,178,1,True
2842,-1600.0,676,105,1,True
2843,-1836.0,759,122,1,True
2844,-985.0,430,64,1,True
2845,-2063.0,797,143,1,True
2846,-945.0,363,67,1,True
2847,-1418.0,602,93,1,True
2848,-2735.0,1163,177,1,True
2849,-3355.0,1459,213,1,True
2850,-906.0,387,60,1,True
2851,-1453.0,637,93,1,True
2852,-1238.0,476,87,1,True
2853,-1471.0,547,105,1,True
2854,-1290.0,528,87,1,True
2855,-1087.0,406,78,1,True
2856,-1558.0,661,102,1,True
2857,-1232.0,488,85,1,True
2858,-1768.0,718,119,1,True
2859,-799.0,271,61,1,True
2860,-967.0,403,65,1,True
2861,-3001.0,1321,189,1,True
2862,-1117.0,445,77,1,True
2863,-1998.0,777,138,1,True
2864,-1436.0,575,98,1,True
2865,-1610.0,695,104,1,True
2866,-1156.0,502,75,1,True
2867,-2413.0,976,162,1,True
2868,-2597.0,1106,168,1,True
2869,-1061.0,434,72,1,True
2870,-2215.0,868,152,1,True
2871,-837.0,336,58,1,True
2872,-2711.0,1265,163,1,True
2873,-2421.0,966,164,1,True
2874,-1503.0,597,103,1,True
2875,-1703.0,716,112,1,True
2876,-2115.0,912,136,1,True
2877,-1169.0,497,77,1,True
2878,-1455.0,603,97,1,True
2879,-1552.0,646,103,1,True
2880,-948.0,366,67,1,True
2881,-2420.0,1028,157,1,True
2882,-881.0,380,58,1,True
2883,-1426.0,547,100,1,True
2884,-577.0,229,41,1,True
2885,-395.0,164,28,1,True
2886,-3023.0,1235,201,1,True
2887,-2615.0,1133,167,1,True
2888,-1733.0,701,117,1,True
2889,-934.0,361,66,1,True
2890,-2377.0,1003,155,1,True
2891,-1299.0,573,83,1,True
2892,-744.0,288,53,1,True
2893,-1738.0,706,117,1,True
2894,-827.0,335,57,1,True
2895,-2534.0,1124,159,1,True
2896,-2509.0,1072,162,1,True
2897,-2027.0,806,138,1,True
2898,-751.0,313,51,1,True
2899,-1321.0,649,77,1,True
2900,-3320.0,1388,217,1,True
2901,-2584.0,1048,173,1,True
2902,-2488.0,1060,161,1,True
2903,-986.0,368,71,1,True
2904,-2552.0,1079,166,1,True
2905,-2697.0,1161,173,1,True
2906,-1546.0,631,104,1,True
2907,-1354.0,583,88,1,True
2908,-1129.0,421,81,1,True
2909,-1304.0,569,84,1,True
2910,-1546.0,676,99,1,True
2911,-1919.0,725,135,1,True
2912,-2005.0,784,138,1,True
2913,-2452.0,1042,159,1,True
2914,-2445.0,981,165,1,True
2915,-1441.0,580,98,1,True
2916,-1504.0,562,107,1,True
2917,-2582.0,1127,164,1,True
2918,-3133.0,1273,209,1,True
2919,-2447.0,1028,160,1,True
2920,-782.0,299,56,1,True
2921,-2497.0,1042,164,1,True
2922,-1901.0,788,126,1,True
2923,-1120.0,457,76,1,True
2924,-1097.0,488,70,1,True
2925,-3343.0,1384,220,1,True
2926,-2212.0,928,145,1,True
2927,-1231.0,487,85,1,True
2928,-1422.0,660,87,1,True
2929,-1030.0,367,76,1,True
2930,-2805.0,1215,179,1,True
2931,-2329.0,964,154,1,True
2932,-1045.0,373,77,1,True
2933,-1642.0,664,111,1,True
2934,-1910.0,770,129,1,True
2935,-2202.0,855,152,1,True
2936,-1225.0,481,85,1,True
2937,-897.0,342,64,1,True
2938,-883.0,319,65,1,True
2939,-1155.0,492,76,1,True
2940,-2164.0,862,147,1,True
2941,-1248.0,549,80,1,True
2942,-536.0,215,38,1,True
2943,-1266.0,495,88,1,True
2944,-1362.0,537,94,1,True
2945,-1700.0,722,111,1,True
2946,-2273.0,962,148,1,True
2947,-1745.0,731,115,1,True
2948,-2598.0,1098,169,1,True
2949,-2565.0,1101,165,1,True
2950,-1967.0,845,127,1,True
2951,-891.0,345,63,1,True
2952,-1410.0,585,94,1,True
2953,-2288.0,923,154,1,True
2954,-3489.0,1500,221,0,False
2955,-2456.0,1028,161,1,True
2956,-1647.0,696,108,1,True
2957,-1575.0,651,105,1,True
2958,-384.0,189,24,1,True
2959,-2363.0,980,156,1,True
2960,-1561.0,655,103,1,True
2961,-957.0,393,65,1,True
2962,-1464.0,603,98,1,True
2963,-555.0,225,39,1,True
2964,-2144.0,887,142,1,True
2965,-1022.0,440,67,1,True
2966,-1148.0,476,77,1,True
2967,-1341.0,498,96,1,True
2968,-627.0,252,44,1,True
2969,-1049.0,440,70,1,True
2970,-955.0,409,63,1,True
2971,-1368.0,516,97,1,True
2972,-2669.0,1205,165,1,True
2973,-1493.0,596,102,1,True
2974,-1777.0,727,119,1,True
2975,-980.0,407,66,1,True
2976,-1158.0,504,75,1,True
2977,-1059.0,369,79,1,True
2978,-110.0,59,8,1,True
2979,-2168.0,893,144,1,True
2980,-501.0,207,35,1,True
2981,-957.0,393,65,1,True
2982,-3415.0,1402,226,1,True
2983,-3282.0,1404,211,1,True
2984,-533.0,221,37,1,True
2985,-767.0,293,55,1,True
2986,-1013.0,413,69,1,True
2987,-841.0,340,58,1,True
2988,-1677.0,690,112,1,True
2989,-2508.0,1044,165,1,True
2990,-1240.0,478,87,1,True
2991,-1633.0,682,108,1,True
2992,-1173.0,519,75,1,True
2993,-1560.0,627,106,1,True
2994,-2483.0,1064,160,1,True
2995,-1069.0,415,75,1,True
2996,-836.0,344,57,1,True
2997,-1544.0,611,106,1,True
2998,-2296.0,940,153,1,True
2999,-1169.0,470,80,1,True
3000,-963.0,390,66,1,True
3001,-2414.0,1013,158,1,True
3002,-2152.0,868,145,1,True
3003,-1328.0,521,92,1,True
3004,-1561.0,682,100,1,True
3005,-2166.0,954,137,1,True
3006,-1109.0,410,80,1,True
3007,-197.0,119,11,1,True
3008,-2013.0,819,135,1,True
3009,-2502.0,1065,162,1,True
3010,-2613.0,1032,178,1,True
3011,-866.0,356,59,1,True
3012,-2266.0,901,154,1,True
3013,-2463.0,1044,160,1,True
3014,-381.0,159,27,1,True
3015,-2554.0,1063,168,1,True
3016,-1309.0,574,84,1,True
3017,-1320.0,675,74,1,True
3018,-1122.0,477,74,1,True
3019,-1707.0,720,112,1,True
3020,-1225.0,445,89,1,True
3021,-2648.0,1103,174,1,True
3022,-1277.0,551,83,1,True
3023,-1345.0,592,86,1,True
3024,-2307.0,1023,145,1,True
3025,-1146.0,456,79,1,True
3026,-2167.0,901,143,1,True
3027,-1807.0,739,121,1,True
3028,-918.0,345,66,1,True
3029,-2644.0,1099,174,1,True
3030,-986.0,404,67,1,True
3031,-2303.0,1019,145,1,True
3032,-1178.0,470,81,1,True
3033,-2712.0,1239,166,1,True
3034,-771.0,315,53,1,True
3035,-2517.0,1044,166,1,True
3036,-1258.0,532,83,1,True
3037,-1611.0,687,105,1,True
3038,-716.0,269,52,1,True
3039,-1281.0,537,85,1,True
3040,-1374.0,567,92,1,True
3041,-2305.0,886,160,1,True
3042,-2356.0,1009,152,1,True
3043,-3338.0,1451,212,1,True
3044,-2709.0,1209,169,1,True
3045,-1443.0,591,97,1,True
3046,-1178.0,452,83,1,True
3047,-1280.0,482,91,1,True
3048,-2019.0,825,135,1,True
3049,-1184.0,467,82,1,True
3050,-893.0,347,63,1,True
3051,-1371.0,564,92,1,True
3052,-2518.0,1054,165,1,True
3053,-2800.0,1201,180,1,True
3054,-3358.0,1408,219,1,True
3055,-760.0,286,55,1,True
3056,-1241.0,524,82,1,True
3057,-1626.0,657,110,1,True
3058,-1302.0,558,85,1,True
3059,-1476.0,606,99,1,True
3060,-1588.0,619,110,1,True
3061,-1340.0,533,92,1,True
3062,-1562.0,629,106,1,True
3063,-1167.0,540,72,1,True
3064,-1772.0,722,119,1,True
3065,-2463.0,999,165,1,True
3066,-1425.0,555,99,1,True
3067,-2668.0,1177,168,1,True
3068,-932.0,359,66,1,True
3069,-1323.0,480,96,1,True
3070,-2830.0,1294,173,1,True
3071,-2644.0,1162,167,1,True
3072,-2046.0,906,129,1,True
3073,-2443.0,1078,154,1,True
3074,-2597.0,1097,169,1,True
3075,-1227.0,501,83,1,True
3076,-1116.0,471,74,1,True
3077,-2157.0,864,146,1,True
3078,-2379.0,1032,152,1,True
3079,-1903.0,736,132,1,True
3080,-960.0,387,66,1,True
3081,-1095.0,414,78,1,True
3082,-714.0,267,52,1,True
3083,-759.0,294,54,1,True
3084,-2506.0,1078,161,1,True
3085,-1368.0,561,92,1,True
3086,-1244.0,482,87,1,True
3087,-758.0,293,54,1,True
3088,-2062.0,850,137,1,True
3089,-1399.0,547,97,1,True
3090,-1278.0,525,86,1,True
3091,-2307.0,942,154,1,True
3092,-1003.0,394,70,1,True
3093,-2353.0,1006,152,1,True
3094,-1325.0,500,94,1,True
3095,-3390.0,1467,216,1,True
3096,-1516.0,565,108,1,True
3097,-1336.0,520,93,1,True
3098,-1551.0,672,100,1,True
3099,-3291.0,1395,213,1,True
3100,-2423.0,977,163,1,True
3101,-2277.0,912,154,1,True
3102,-1228.0,646,67,1,True
3103,-1341.0,525,93,1,True
3104,-973.0,391,67,1,True
3105,-3444.0,1500,216,0,False
3106,-696.0,258,51,1,True
3107,-3413.0,1472,218,1,True
3108,-2158.0,901,142,1,True
3109,-885.0,339,63,1,True
3110,-937.0,391,63,1,True
3111,-2172.0,879,146,1,True
3112,-1451.0,554,102,1,True
3113,-1045.0,472,66,1,True
3114,-1219.0,475,85,1,True
3115,-2414.0,1040,155,1,True
3116,-1190.0,446,85,1,True
3117,-1017.0,390,72,1,True
3118,-2362.0,1069,146,1,True
3119,-2698.0,1243,164,1,True
3120,-1265.0,467,91,1,True
3121,-1316.0,554,87,1,True
3122,-1247.0,458,90,1,True
3123,-1095.0,441,75,1,True
3124,-2220.0,891,150,1,True
3125,-1150.0,424,83,1,True
3126,-1362.0,582,89,1,True
3127,-2283.0,918,154,1,True
3128,-2453.0,1016,162,1,True
3129,-1224.0,480,85,1,True
3130,-1296.0,543,86,1,True
3131,-1422.0,588,95,1,True
3132,-1039.0,376,76,1,True
3133,-1082.0,437,74,1,True
3134,-2611.0,1129,167,1,True
3135,-827.0,308,60,1,True
3136,-2408.0,953,164,1,True
3137,-1283.0,503,89,1,True
3138,-1748.0,716,117,1,True
3139,-1593.0,642,108,1,True
3140,-837.0,345,57,1,True
3141,-1450.0,580,99,1,True
3142,-765.0,300,54,1,True
3143,-587.0,239,41,1,True
3144,-1178.0,551,72,1,True
3145,-1068.0,477,68,1,True
3146,-1892.0,788,125,1,True
3147,-905.0,368,62,1,True
3148,-2600.0,1172,161,1,True
3149,-1070.0,398,77,1,True
3150,-1246.0,520,83,1,True
3151,-2151.0,885,143,1,True
3152,-3531.0,1500,228,1,True
3153,-1142.0,452,79,1,True
3154,-1930.0,799,128,1,True
3155,-1170.0,480,79,1,True
3156,-1198.0,472,83,1,True
3157,-2199.0,879,149,1,True
3158,-1820.0,734,123,1,True
3159,-1860.0,720,129,1,True
3160,-2156.0,881,144,1,True
3161,-1285.0,505,89,1,True
3162,-2312.0,965,152,1,True
3163,-1318.0,493,94,1,True
3164,-2419.0,1009,159,1,True
3165,-2637.0,1164,166,1,True
3166,-2324.0,941,156,1,True
3167,-2578.0,1096,167,1,True
3168,-1184.0,521,76,1,True
3169,-1113.0,468,74,1,True
3170,-1176.0,450,83,1,True
3171,-1757.0,788,110,1,True
3172,-2418.0,990,161,1,True
3173,-980.0,380,69,1,True
3174,-2350.0,1003,152,1,True
3175,-579.0,222,42,1,True
3176,-2230.0,856,155,1,True
3177,-2048.0,854,135,1,True
3178,-2174.0,827,152,1,True
3179,-2133.0,804,150,1,True
3180,-1152.0,453,80,1,True
3181,-1226.0,509,82,1,True
3182,-1262.0,536,83,1,True
3183,-2566.0,1156,159,1,True
3184,-762.0,324,51,1,True
3185,-927.0,372,64,1,True
3186,-1277.0,542,84,1,True
3187,-1236.0,510,83,1,True
3188,-1100.0,419,78,1,True
3189,-2373.0,1008,154,1,True
3190,-1105.0,478,72,1,True
3191,-2280.0,951,150,1,True
3192,-2517.0,1026,168,1,True
3193,-1089.0,453,73,1,True
3194,-1210.0,493,82,1,True
3195,-1281.0,492,90,1,True
3196,-1464.0,603,98,1,True
3197,-1119.0,447,77,1,True
3198,-1463.0,584,100,1,True
3199,-3314.0,1445,210,1,True
3200,-761.0,287,55,1,True
3201,-1139.0,494,74,1,True
3202,-924.0,351,66,1,True
3203,-1448.0,686,87,1,True
3204,-925.0,424,58,1,True
3205,-1200.0,510,79,1,True
3206,-1080.0,399,78,1,True
3207,-1847.0,815,117,1,True
3208,-2308.0,934,155,1,True
3209,-1050.0,396,75,1,True
3210,-1170.0,480,79,1,True
3211,-1301.0,557,85,1,True
3212,-2674.0,1111,176,1,True
3213,-2661.0,1152,170,1,True
3214,-1266.0,495,88,1,True
3215,-2231.0,857,155,1,True
3216,-2395.0,985,159,1,True
3217,-1082.0,419,76,1,True
3218,-1159.0,415,85,1,True
3219,-3354.0,1359,224,1,True
3220,-2463.0,1017,163,1,True
3221,-1824.0,756,121,1,True
3222,-2400.0,990,159,1,True
3223,-902.0,338,65,1,True
3224,-2744.0,1298,163,1,True
3225,-1281.0,564,82,1,True
3226,-3403.0,1363,229,1,True
3227,-1302.0,504,91,1,True
3228,-1640.0,698,107,1,True
3229,-960.0,360,69,1,True
3230,-852.0,315,62,1,True
3231,-1772.0,803,110,1,True
3232,-2396.0,986,159,1,True
3233,-1129.0,448,78,1,True
3234,-1339.0,487,97,1,True
3235,-807.0,270,62,1,True
3236,-770.0,305,54,1,True
3237,-1403.0,533,99,1,True
3238,-776.0,311,54,1,True
3239,-1370.0,545,94,1,True
3240,-1261.0,544,82,1,True
3241,-1374.0,594,89,1,True
3242,-616.0,250,43,1,True
3243,-1642.0,664,111,1,True
3244,-1495.0,580,104,1,True
3245,-1181.0,527,75,1,True
3246,-2978.0,1253,194,1,True
3247,-2562.0,1035,172,1,True
3248,-1790.0,758,117,1,True
3249,-558.0,210,41,1,True
3250,-949.0,358,68,1,True
3251,-1264.0,502,87,1,True
3252,-1275.0,513,87,1,True
3253,-655.0,262,46,1,True
3254,-1240.0,523,82,1,True
3255,-1253.0,455,91,1,True
3256,-2075.0,827,141,1,True
3257,-2678.0,1115,176,1,True
3258,-2641.0,1141,169,1,True
3259,-1533.0,627,103,1,True
3260,-1933.0,784,130,1,True
3261,-2594.0,1121,166,1,True
3262,-2563.0,1126,162,1,True
3263,-1103.0,440,76,1,True
3264,-1048.0,403,74,1,True
3265,-2368.0,1012,153,1,True
3266,-1535.0,647,101,1,True
3267,-556.0,235,38,1,True
3268,-2419.0,1009,159,1,True
3269,-1484.0,650,95,1,True
3270,-1224.0,516,81,1,True
3271,-2623.0,1159,165,1,True
3272,-1204.0,559,74,1,True
3273,-2744.0,1091,186,1,True
3274,-1020.0,393,72,1,True
3275,-1915.0,775,129,1,True
3276,-1403.0,587,93,1,True
3277,-1400.0,584,93,1,True
3278,-1484.0,560,105,1,True
3279,-3471.0,1500,219,0,False
3280,-1161.0,507,75,1,True
3281,-2335.0,997,151,1,True
3282,-990.0,399,68,1,True
3283,-1509.0,612,102,1,True
3284,-2345.0,1007,151,1,True
3285,-2565.0,1101,165,1,True
3286,-955.0,391,65,1,True
3287,-1292.0,548,85,1,True
3288,-2299.0,1006,146,1,True
3289,-2327.0,926,158,1,True
3290,-1323.0,489,95,1,True
3291,-2447.0,992,164,1,True
3292,-1446.0,576,99,1,True
3293,-2802.0,1284,171,1,True
3294,-2237.0,890,152,1,True
3295,-2412.0,993,160,1,True
3296,-2068.0,820,141,1,True
3297,-1226.0,482,85,1,True
3298,-1775.0,797,111,1,True
3299,-852.0,342,59,1,True
3300,-1332.0,552,89,1,True
3301,-1316.0,563,86,1,True
3302,-2453.0,1007,163,1,True
3303,-2249.0,911,151,1,True
3304,-2607.0,1152,164,1,True
3305,-1345.0,511,95,1,True
3306,-2508.0,1035,166,1,True
3307,-2359.0,985,155,1,True
3308,-840.0,348,57,1,True
3309,-2392.0,982,159,1,True
3310,-2479.0,1033,163,1,True
3311,-2594.0,1130,165,1,True
3312,-2299.0,934,154,1,True
3313,-1893.0,780,126,1,True
3314,-987.0,396,68,1,True
3315,-1356.0,567,90,1,True
3316,-2486.0,1094,157,1,True
3317,-2072.0,824,141,1,True
3318,-1410.0,594,93,1,True
3319,-1591.0,649,107,1,True
3320,-780.0,315,54,1,True
3321,-1312.0,523,90,1,True
3322,-2464.0,1036,161,1,True
3323,-3354.0,1500,206,0,False
3324,-927.0,336,68,1,True
3325,-1358.0,542,93,1,True
3326,-648.0,255,46,1,True
3327,-950.0,413,62,1,True
3328,-2637.0,1164,166,1,True
3329,-1222.0,523,80,1,True
3330,-1416.0,600,93,1,True
3331,-959.0,449,59,1,True
3332,-2625.0,1161,165,1,True
3333,-1153.0,490,76,1,True
3334,-787.0,331,53,1,True
3335,-2593.0,1093,169,1,True
3336,-574.0,217,42,1,True
3337,-1380.0,573,92,1,True
3338,-1599.0,684,104,1,True
3339,-1883.0,797,123,1,True
3340,-970.0,388,67,1,True
3341,-1945.0,823,127,1,True
3342,-3462.0,1500,218,0,False
3343,-1147.0,466,78,1,True
3344,-1393.0,568,94,1,True
3345,-490.0,205,34,1,True
3346,-1112.0,422,79,1,True
3347,-1125.0,516,70,1,True
3348,-2709.0,1182,172,1,True
3349,-1027.0,436,68,1,True
3350,-1208.0,464,85,1,True
3351,-1006.0,406,69,1,True
3352,-1262.0,608,75,1,True
3353,-2636.0,1163,166,1,True
3354,-661.0,277,45,1,True
3355,-2160.0,867,146,1,True
3356,-1382.0,512,99,1,True
3357,-3498.0,1500,222,0,False
3358,-3444.0,1500,216,0,False
3359,-1323.0,534,90,1,True
3360,-1099.0,427,77,1,True
3361,-1110.0,420,79,1,True
3362,-1084.0,448,73,1,True
3363,-2560.0,1060,169,1,True
3364,-1184.0,494,79,1,True
3365,-882.0,354,61,1,True
3366,-1477.0,589,101,1,True
3367,-1338.0,504,95,1,True
3368,-3015.0,1389,183,1,True
3369,-1995.0,738,142,1,True
3370,-2388.0,969,160,1,True
3371,-870.0,360,59,1,True
3372,-2551.0,1051,169,1,True
3373,-2551.0,1105,163,1,True
3374,-1301.0,521,89,1,True
3375,-2407.0,1015,157,1,True
3376,-919.0,400,60,1,True
3377,-773.0,290,56,1,True
3378,-1294.0,523,88,1,True
3379,-1514.0,590,105,1,True
3380,-1252.0,562,79,1,True
3381,-763.0,289,55,1,True
3382,-992.0,419,66,1,True
3383,-1943.0,839,125,1,True
3384,-1172.0,419,86,1,True
3385,-1436.0,602,95,1,True
3386,-2346.0,1017,150,1,True
3387,-2340.0,948,157,1,True
3388,-1027.0,382,74,1,True
3389,-1010.0,410,69,1,True
3390,-876.0,375,58,1,True
3391,-1480.0,610,99,1,True
3392,-1903.0,799,125,1,True
3393,-2393.0,1001,157,1,True
3394,-1805.0,791,115,1,True
3395,-1063.0,382,78,1,True
3396,-1532.0,599,106,1,True
3397,-2484.0,1002,167,1,True
3398,-1383.0,549,95,1,True
3399,-2461.0,1033,161,1,True
3400,-1330.0,568,87,1,True
3401,-1037.0,374,76,1,True
3402,-3385.0,1354,228,1,True
3403,-479.0,230,30,1,True
3404,-1053.0,408,74,1,True
3405,-962.0,362,69,1,True
3406,-2495.0,1067,161,1,True
3407,-2568.0,1104,165,1,True
3408,-2162.0,869,146,1,True
3409,-1612.0,697,104,1,True
3410,-529.0,235,35,1,True
3411,-1371.0,519,97,1,True
3412,-772.0,316,53,1,True
3413,-681.0,279,47,1,True
3414,-940.0,349,68,1,True
3415,-847.0,310,62,1,True
3416,-1174.0,475,80,1,True
3417,-816.0,324,57,1,True
3418,-704.0,257,52,1,True
3419,-993.0,402,68,1,True
3420,-1500.0,603,102,1,True
3421,-1055.0,410,74,1,True
3422,-760.0,304,53,1,True
3423,-1082.0,437,74,1,True
3424,-1246.0,565,78,1,True
3425,-950.0,395,64,1,True
3426,-3314.0,1391,216,1,True
3427,-2386.0,976,159,1,True
3428,-686.0,266,49,1,True
3429,-1357.0,487,99,1,True
3430,-1380.0,573,92,1,True
3431,-1431.0,570,98,1,True
3432,-1366.0,523,96,1,True
3433,-2366.0,956,159,1,True
3434,-1447.0,631,93,1,True
3435,-823.0,340,56,1,True
3436,-1489.0,556,106,1,True
3437,-1553.0,656,102,1,True
3438,-1141.0,442,80,1,True
3439,-2617.0,1099,171,1,True
3440,-339.0,162,22,1,True
3441,-2457.0,1029,161,1,True
3442,-1660.0,637,116,1,True
3443,-2068.0,829,140,1,True
3444,-819.0,291,61,1,True
3445,-2447.0,1001,163,1,True
3446,-1163.0,464,80,1,True
3447,-1507.0,637,99,1,True
3448,-943.0,370,66,1,True
3449,-1281.0,528,86,1,True
3450,-1512.0,606,103,1,True
3451,-3341.0,1400,218,1,True
3452,-2385.0,984,158,1,True
3453,-2339.0,965,155,1,True
3454,-1467.0,615,97,1,True
3455,-1418.0,584,95,1,True
3456,-1578.0,645,106,1,True
3457,-1409.0,620,90,1,True
3458,-1646.0,668,111,1,True
3459,-1516.0,583,106,1,True
3460,-1490.0,638,97,1,True
3461,-2516.0,1070,163,1,True
3462,-3339.0,1380,220,1,True
3463,-789.0,315,55,1,True
3464,-2523.0,1059,165,1,True
3465,-2737.0,1210,172,1,True
3466,-1227.0,510,82,1,True
3467,-2723.0,1223,169,1,True
3468,-1438.0,586,97,1,True
3469,-896.0,395,58,1,True
3470,-2236.0,934,147,1,True
3471,-2488.0,1087,158,1,True
3472,-2898.0,1200,191,1,True
3473,-2362.0,1024,151,1,True
3474,-2097.0,849,141,1,True
3475,-2060.0,848,137,1,True
3476,-916.0,361,64,1,True
3477,-1387.0,580,92,1,True
3478,-751.0,295,53,1,True
3479,-2702.0,1166,173,1,True
3480,-1662.0,747,104,1,True
3481,-1038.0,384,75,1,True
3482,-1436.0,602,95,1,True
3483,-2513.0,1040,166,1,True
3484,-1447.0,568,100,1,True
3485,-2215.0,904,148,1,True
3486,-2627.0,1127,169,1,True
3487,-935.0,389,63,1,True
3488,-2585.0,1085,169,1,True
3489,-2789.0,1136,186,1,True
3490,-520.0,190,39,1,True
3491,-630.0,282,41,1,True
3492,-2442.0,1041,158,1,True
3493,-1496.0,707,90,1,True
3494,-1195.0,487,81,1,True
3495,-1206.0,489,82,1,True
3496,-976.0,457,60,1,True
3497,-1748.0,716,117,1,True
3498,-2497.0,1087,159,1,True
3499,-1116.0,462,75,1,True
3500,-3345.0,1500,205,0,False
3501,-2447.0,992,164,1,True
3502,-948.0,393,64,1,True
3503,-2817.0,1335,167,1,True
3504,-1250.0,533,82,1,True
3505,-925.0,352,66,1,True
3506,-921.0,366,64,1,True
3507,-2279.0,896,156,1,True
3508,-1394.0,533,98,1,True
3509,-1637.0,632,114,1,True
3510,-570.0,222,41,1,True
3511,-1290.0,510,89,1,True
3512,-2530.0,1102,161,1,True
3513,-1373.0,584,90,1,True
3514,-1585.0,634,108,1,True
3515,-2349.0,993,153,1,True
3516,-1190.0,473,82,1,True
3517,-964.0,364,69,1,True
3518,-1716.0,684,117,1,True
3519,-2651.0,1169,167,1,True
3520,-849.0,375,55,1,True
3521,-1662.0,693,110,1,True
3522,-3063.0,1239,205,1,True
3523,-1307.0,545,87,1,True
3524,-1137.0,456,78,1,True
3525,-2625.0,1035,179,1,True
3526,-947.0,338,70,1,True
3527,-942.0,369,66,1,True
3528,-2638.0,1111,172,1,True
3529,-770.0,305,54,1,True
3530,-1353.0,591,87,1,True
3531,-739.0,292,52,1,True
3532,-1496.0,644,97,1,True
3533,-3408.0,1500,212,0,False
3534,-1040.0,395,74,1,True
3535,-2492.0,1019,166,1,True
3536,-2178.0,885,146,1,True
3537,-2767.0,1195,177,1,True
3538,-2577.0,1032,174,1,True
3539,-2730.0,1077,186,1,True
3540,-2413.0,1003,159,1,True
3541,-708.0,261,52,1,True
3542,-1047.0,411,73,1,True
3543,-2632.0,1078,175,1,True
3544,-318.0,177,18,1,True
3545,-2925.0,1389,173,1,True
3546,-1433.0,554,100,1,True
3547,-1181.0,437,85,1,True
3548,-2468.0,1058,159,1,True
3549,-1146.0,483,76,1,True
3550,-3426.0,1500,214,0,False
3551,-3463.0,1441,227,1,True
3552,-1638.0,687,108,1,True
3553,-1213.0,469,85,1,True
3554,-2419.0,1036,156,1,True
3555,-990.0,390,69,1,True
3556,-1239.0,468,88,1,True
3557,-1659.0,672,112,1,True
3558,-279.0,129,19,1,True
3559,-2315.0,977,151,1,True
3560,-1487.0,608,100,1,True
3561,-2378.0,950,161,1,True
3562,-2512.0,1030,167,1,True
3563,-1393.0,604,90,1,True
3564,-3417.0,1500,213,0,False
3565,-1455.0,585,99,1,True
3566,-1743.0,693,119,1,True
3567,-1363.0,628,84,1,True
3568,-859.0,349,59,1,True
3569,-2449.0,1003,163,1,True
3570,-3197.0,1310,212,1,True
3571,-507.0,195,37,1,True
3572,-1083.0,483,69,1,True
3573,-1248.0,540,81,1,True
3574,-1492.0,577,104,1,True
3575,-2613.0,1113,169,1,True
3576,-2248.0,901,152,1,True
3577,-1414.0,571,96,1,True
3578,-2341.0,967,155,1,True
3579,-2288.0,959,150,1,True
3580,-2363.0,962,158,1,True
3581,-953.0,380,66,1,True
3582,-1001.0,392,70,1,True
3583,-165.0,87,11,1,True
3584,-1736.0,731,114,1,True
3585,-280.0,130,19,1,True
