Episode,Total Reward,Steps,Falls
244,-102.0,103,0,True
245,-61.0,62,0,True
246,-95.0,95,0,True
247,-577.0,600,0,True
248,-119.0,119,0,True
249,-660.0,700,0,False
250,-51.0,52,0,True
251,-77.0,77,0,True
252,-95.0,95,0,True
253,-46.0,46,0,True
254,-113.0,114,0,True
255,-140.0,147,0,True
256,-84.0,84,0,True
257,-62.0,63,0,True
258,-83.0,85,0,True
259,-93.0,94,0,True
260,-54.0,55,0,True
261,-79.0,81,0,True
262,-123.0,126,0,True
263,-74.0,74,0,True
264,-99.0,99,0,True
265,-79.0,83,0,True
266,-63.0,63,0,True
267,-100.0,101,0,True
268,-637.0,700,0,False
269,-80.0,80,0,True
270,-588.0,626,0,True
271,-61.0,66,0,True
272,-105.0,105,0,True
273,-80.0,81,0,True
274,-88.0,91,0,True
275,-53.0,54,0,True
276,-121.0,121,0,True
277,-81.0,82,0,True
278,-122.0,122,0,True
279,-179.0,185,0,True
280,-85.0,88,0,True
281,-61.0,63,0,True
282,-126.0,126,0,True
283,-110.0,110,0,True
284,-174.0,182,0,True
285,-75.0,75,0,True
286,-65.0,66,0,True
287,-74.0,74,0,True
288,-97.0,99,0,True
289,-114.0,117,0,True
290,-51.0,53,0,True
291,-88.0,88,0,True
292,-115.0,118,0,True
293,-191.0,193,0,True
294,-99.0,101,0,True
295,-140.0,143,0,True
296,-100.0,100,0,True
297,-65.0,66,0,True
298,-80.0,81,0,True
299,-124.0,124,0,True
300,-97.0,97,0,True
301,-426.0,454,0,True
302,-44.0,45,0,True
303,-70.0,72,0,True
304,-98.0,105,0,True
305,-48.0,49,0,True
306,-333.0,349,0,True
307,-58.0,58,0,True
308,-99.0,100,0,True
309,-99.0,99,0,True
310,-88.0,96,0,True
311,-51.0,52,0,True
312,-154.0,158,0,True
313,-171.0,181,0,True
314,-54.0,55,0,True
315,-511.0,557,0,True
316,-134.0,137,0,True
317,-116.0,117,0,True
318,-87.0,87,0,True
319,-113.0,113,0,True
320,-352.0,377,0,True
321,-328.0,348,0,True
322,-91.0,92,0,True
323,-86.0,86,0,True
324,-61.0,62,0,True
325,-348.0,378,0,True
326,-42.0,45,0,True
327,-44.0,45,0,True
328,-147.0,161,0,True
329,-55.0,62,0,True
330,-74.0,75,0,True
331,-186.0,195,0,True
332,-77.0,77,0,True
333,-108.0,108,0,True
334,-137.0,141,0,True
335,-41.0,42,0,True
336,-77.0,79,0,True
337,-142.0,153,0,True
338,-45.0,46,0,True
339,-100.0,101,0,True
340,-127.0,129,0,True
341,-105.0,105,0,True
342,-64.0,65,0,True
343,-353.0,394,0,True
344,-656.0,700,0,False
345,-115.0,117,0,True
346,-86.0,86,0,True
347,-114.0,115,0,True
348,-111.0,112,0,True
349,-46.0,47,0,True
350,-98.0,98,0,True
351,-97.0,98,0,True
352,-138.0,141,0,True
353,-58.0,58,0,True
354,-122.0,125,0,True
355,-639.0,676,0,True
356,-165.0,165,0,True
357,-98.0,99,0,True
358,-67.0,68,0,True
359,-92.0,92,0,True
360,-94.0,97,0,True
361,-85.0,86,0,True
362,-149.0,149,0,True
363,-62.0,68,0,True
364,-54.0,56,0,True
365,-182.0,194,0,True
366,-192.0,198,0,True
367,-126.0,126,0,True
368,-89.0,90,0,True
369,-478.0,517,0,True
370,-119.0,119,0,True
371,-102.0,104,0,True
372,-654.0,700,0,False
373,-112.0,112,0,True
374,-102.0,103,0,True
375,-93.0,98,0,True
376,-137.0,146,0,True
377,-354.0,371,0,True
378,-95.0,99,0,True
379,-89.0,89,0,True
380,-132.0,137,0,True
381,-153.0,160,0,True
382,-160.0,160,0,True
383,-85.0,85,0,True
384,-98.0,101,0,True
385,-594.0,642,0,True
386,-48.0,49,0,True
387,-71.0,72,0,True
388,-87.0,89,0,True
389,-96.0,97,0,True
390,-80.0,80,0,True
391,-51.0,51,0,True
392,-105.0,108,0,True
393,-55.0,56,0,True
394,-55.0,56,0,True
395,-99.0,99,0,True
396,-127.0,129,0,True
397,-554.0,595,0,True
398,-121.0,122,0,True
399,-92.0,96,0,True
400,-115.0,117,0,True
401,-70.0,74,0,True
